Orthogroup	A_s288c	A.niger	F.veneatum	S.pombe	Total
OG0006102	0	1	1	0	2
OG0006103	0	1	1	0	2
OG0006104	0	1	1	0	2
OG0006105	0	1	1	0	2
OG0006106	0	1	1	0	2
OG0006107	0	1	1	0	2
OG0006108	0	1	1	0	2
OG0006109	0	1	1	0	2
OG0006110	0	1	1	0	2
OG0006111	0	1	1	0	2
OG0006112	0	1	1	0	2
OG0006113	0	1	1	0	2
OG0006114	0	1	1	0	2
OG0006115	0	1	1	0	2
OG0006116	0	1	1	0	2
OG0006117	0	1	1	0	2
OG0006118	0	1	1	0	2
OG0006119	0	1	1	0	2
OG0006120	0	1	1	0	2
OG0006121	0	1	1	0	2
OG0006122	0	1	1	0	2
OG0006123	0	1	1	0	2
OG0006124	0	1	1	0	2
OG0006125	0	1	1	0	2
OG0006126	0	1	1	0	2
OG0006127	0	1	1	0	2
OG0006128	0	1	1	0	2
OG0006129	0	1	1	0	2
OG0006130	0	1	1	0	2
OG0006131	0	1	1	0	2
OG0006132	0	1	1	0	2
OG0006133	0	1	1	0	2
OG0006134	0	1	1	0	2
OG0006135	0	1	1	0	2
OG0006136	0	1	1	0	2
OG0006137	0	1	1	0	2
OG0006138	0	1	1	0	2
OG0006139	0	1	1	0	2
OG0006140	0	1	1	0	2
OG0006141	0	1	1	0	2
OG0006142	0	1	1	0	2
OG0006143	0	1	1	0	2
OG0006144	0	1	1	0	2
OG0006145	0	1	1	0	2
OG0006146	0	1	1	0	2
OG0006147	0	1	1	0	2
OG0006148	0	1	1	0	2
OG0006149	0	1	1	0	2
OG0006150	0	1	1	0	2
OG0006151	0	1	1	0	2
OG0006152	0	1	1	0	2
OG0006153	0	1	1	0	2
OG0006154	0	1	1	0	2
OG0006155	0	1	1	0	2
OG0006156	0	1	1	0	2
OG0006157	0	1	1	0	2
OG0006158	0	1	1	0	2
OG0006159	0	1	1	0	2
OG0006160	0	1	1	0	2
OG0006161	0	1	1	0	2
OG0006162	0	1	1	0	2
OG0006163	0	1	1	0	2
OG0006164	0	1	1	0	2
OG0006165	0	1	1	0	2
OG0006166	0	1	1	0	2
OG0006167	0	1	1	0	2
OG0006168	0	1	1	0	2
OG0006169	0	1	1	0	2
OG0006170	0	1	1	0	2
OG0006171	0	1	1	0	2
OG0006172	0	1	1	0	2
OG0006173	0	1	1	0	2
OG0006174	0	1	1	0	2
OG0006175	0	1	1	0	2
OG0006176	0	1	1	0	2
OG0006177	0	1	1	0	2
OG0006178	0	1	1	0	2
OG0006179	0	1	1	0	2
OG0006180	0	1	1	0	2
OG0006181	0	1	1	0	2
OG0006182	0	1	1	0	2
OG0006183	0	1	1	0	2
OG0006184	0	1	1	0	2
OG0006185	0	1	1	0	2
OG0006186	0	1	1	0	2
OG0006187	0	1	1	0	2
OG0006188	0	1	1	0	2
OG0006189	0	1	1	0	2
OG0006190	0	1	1	0	2
OG0006191	0	1	1	0	2
OG0006192	0	1	1	0	2
OG0006193	0	1	1	0	2
OG0006194	0	1	1	0	2
OG0006195	0	1	1	0	2
OG0006196	0	1	1	0	2
OG0006197	0	1	1	0	2
OG0006198	0	1	0	1	2
OG0006199	0	1	1	0	2
OG0006200	0	1	1	0	2
OG0006201	0	1	1	0	2
OG0006202	0	1	1	0	2
OG0006203	0	1	1	0	2
OG0006204	0	1	1	0	2
OG0006205	0	1	1	0	2
OG0006206	0	1	1	0	2
OG0006207	0	1	1	0	2
OG0006208	0	1	1	0	2
OG0006209	0	1	1	0	2
OG0006210	0	1	1	0	2
OG0006211	0	1	1	0	2
OG0006212	0	1	1	0	2
OG0006213	0	1	1	0	2
OG0006214	0	1	1	0	2
OG0006215	0	1	1	0	2
OG0006216	0	1	1	0	2
OG0006217	0	1	1	0	2
OG0006218	0	1	1	0	2
OG0006219	0	1	1	0	2
OG0006220	0	1	1	0	2
OG0006221	0	1	1	0	2
OG0006222	0	1	1	0	2
OG0006223	0	1	1	0	2
OG0006224	0	1	1	0	2
OG0006225	0	1	1	0	2
OG0006226	0	1	1	0	2
OG0006227	0	1	1	0	2
OG0006228	0	1	1	0	2
OG0006229	0	1	1	0	2
OG0006230	0	1	1	0	2
OG0006231	0	1	1	0	2
OG0006232	0	1	1	0	2
OG0006233	0	1	1	0	2
OG0006234	0	1	1	0	2
OG0006235	0	1	1	0	2
OG0006236	0	1	1	0	2
OG0006237	0	1	1	0	2
OG0006238	0	1	0	1	2
OG0006239	0	1	1	0	2
OG0006240	0	1	1	0	2
OG0006241	0	1	1	0	2
OG0006242	0	1	1	0	2
OG0006243	0	1	1	0	2
OG0006244	0	1	1	0	2
OG0006245	0	1	1	0	2
OG0006246	0	1	1	0	2
OG0006247	0	1	1	0	2
OG0006248	0	1	1	0	2
OG0006249	0	1	1	0	2
OG0006250	0	1	1	0	2
OG0006251	0	1	1	0	2
OG0006252	0	1	1	0	2
OG0006253	0	1	1	0	2
OG0006254	0	1	1	0	2
OG0006255	0	1	1	0	2
OG0006256	0	1	1	0	2
OG0006257	0	1	1	0	2
OG0006258	0	1	1	0	2
OG0006259	0	1	1	0	2
OG0006260	0	1	1	0	2
OG0006261	0	1	1	0	2
OG0006262	0	1	1	0	2
OG0006263	0	1	1	0	2
OG0006264	0	1	1	0	2
OG0006265	0	1	1	0	2
OG0006266	0	1	1	0	2
OG0006267	0	1	0	1	2
OG0006268	0	1	1	0	2
OG0006269	0	1	1	0	2
OG0006270	0	1	1	0	2
OG0006271	0	1	1	0	2
OG0006272	0	1	1	0	2
OG0006273	0	1	1	0	2
OG0006274	0	1	1	0	2
OG0006275	0	1	1	0	2
OG0006276	0	1	1	0	2
OG0006277	0	1	1	0	2
OG0006278	0	1	1	0	2
OG0006279	0	1	1	0	2
OG0006280	0	1	1	0	2
OG0006281	0	1	1	0	2
OG0006282	0	1	1	0	2
OG0006283	0	1	1	0	2
OG0006284	0	1	1	0	2
OG0006285	0	1	1	0	2
OG0006286	0	1	1	0	2
OG0006287	0	1	1	0	2
OG0006288	0	1	1	0	2
OG0006289	0	1	1	0	2
OG0006290	0	1	1	0	2
OG0006291	0	1	1	0	2
OG0006292	0	1	1	0	2
OG0006293	0	1	1	0	2
OG0006294	0	1	1	0	2
OG0006295	0	1	1	0	2
OG0006296	0	1	1	0	2
OG0006297	0	1	1	0	2
OG0006298	0	1	1	0	2
OG0006299	0	1	1	0	2
OG0006300	0	1	1	0	2
OG0006301	0	1	1	0	2
OG0006302	0	1	1	0	2
OG0006303	0	1	1	0	2
OG0006304	0	1	1	0	2
OG0006305	0	1	1	0	2
OG0006306	0	1	1	0	2
OG0006307	0	1	1	0	2
OG0006308	0	1	1	0	2
OG0006309	0	1	1	0	2
OG0006310	0	1	1	0	2
OG0006311	0	1	1	0	2
OG0006312	0	1	1	0	2
OG0006313	0	1	1	0	2
OG0006314	0	1	1	0	2
OG0006315	0	1	1	0	2
OG0006316	0	1	1	0	2
OG0006317	0	1	1	0	2
OG0006318	0	1	1	0	2
OG0006319	0	1	1	0	2
OG0006320	0	1	1	0	2
OG0006321	0	1	1	0	2
OG0006322	0	1	1	0	2
OG0006323	0	1	1	0	2
OG0006324	0	1	1	0	2
OG0006325	0	1	1	0	2
OG0006326	0	1	1	0	2
OG0006327	0	1	1	0	2
OG0006328	0	1	1	0	2
OG0006329	0	1	1	0	2
OG0006330	0	1	1	0	2
OG0006331	0	1	1	0	2
OG0006332	0	1	1	0	2
OG0006333	0	1	1	0	2
OG0006334	0	1	1	0	2
OG0006335	0	1	1	0	2
OG0006336	0	1	1	0	2
OG0006337	0	1	1	0	2
OG0006338	0	1	1	0	2
OG0006339	0	1	1	0	2
OG0006340	0	1	1	0	2
OG0006341	0	1	1	0	2
OG0006342	0	1	1	0	2
OG0006343	0	1	1	0	2
OG0006344	0	1	1	0	2
OG0006345	0	1	1	0	2
OG0006346	0	1	1	0	2
OG0006347	0	1	1	0	2
OG0006348	0	1	1	0	2
OG0006349	0	1	1	0	2
OG0006350	0	1	1	0	2
OG0006351	0	1	1	0	2
OG0006352	0	1	1	0	2
OG0006353	0	1	1	0	2
OG0006354	0	1	1	0	2
OG0006355	0	1	1	0	2
OG0006356	0	1	1	0	2
OG0006357	0	1	1	0	2
OG0006358	0	1	1	0	2
OG0006359	0	1	1	0	2
OG0006360	0	1	1	0	2
OG0006361	0	1	0	1	2
OG0006362	0	1	1	0	2
OG0006363	0	1	1	0	2
OG0006364	0	1	1	0	2
OG0006365	0	1	1	0	2
OG0006366	0	1	1	0	2
OG0006367	0	1	1	0	2
OG0006368	0	1	1	0	2
OG0006369	0	1	1	0	2
OG0006370	0	1	1	0	2
OG0006371	0	1	1	0	2
OG0006372	0	1	1	0	2
OG0006373	0	1	1	0	2
OG0006374	0	1	1	0	2
OG0006375	0	1	1	0	2
OG0006376	0	1	1	0	2
OG0006377	0	1	1	0	2
OG0006378	0	1	1	0	2
OG0006379	0	1	1	0	2
OG0006380	0	1	1	0	2
OG0006381	0	1	1	0	2
OG0006382	0	1	1	0	2
OG0006383	0	1	1	0	2
OG0006384	0	1	1	0	2
OG0006385	0	1	1	0	2
OG0006386	0	1	1	0	2
OG0006387	0	1	1	0	2
OG0006388	0	1	1	0	2
OG0006389	0	1	1	0	2
OG0006390	0	1	1	0	2
OG0006391	0	1	1	0	2
OG0006392	0	1	1	0	2
OG0006393	0	1	1	0	2
OG0006394	0	1	1	0	2
OG0006395	0	1	1	0	2
OG0006396	0	1	1	0	2
OG0006397	0	1	1	0	2
OG0006398	0	1	1	0	2
OG0006399	0	1	1	0	2
OG0006400	0	1	1	0	2
OG0006401	0	1	1	0	2
OG0006402	0	1	1	0	2
OG0006403	0	1	1	0	2
OG0006404	0	1	1	0	2
OG0006405	0	1	1	0	2
OG0006406	0	1	1	0	2
OG0006407	0	1	1	0	2
OG0006408	0	1	1	0	2
OG0006409	0	1	1	0	2
OG0006410	0	1	1	0	2
OG0006411	0	1	1	0	2
OG0006412	0	1	1	0	2
OG0006413	0	1	1	0	2
OG0006414	0	1	1	0	2
OG0006415	0	1	1	0	2
OG0006416	0	1	1	0	2
OG0006417	0	1	1	0	2
OG0006418	0	1	1	0	2
OG0006419	0	1	1	0	2
OG0006420	0	1	1	0	2
OG0006421	0	1	1	0	2
OG0006422	0	1	1	0	2
OG0006423	0	1	1	0	2
OG0006424	0	1	1	0	2
OG0006425	0	1	1	0	2
OG0006426	0	1	1	0	2
OG0006427	0	1	1	0	2
OG0006428	0	1	1	0	2
OG0006429	0	1	1	0	2
OG0006430	0	1	1	0	2
OG0006431	0	1	1	0	2
OG0006432	0	1	1	0	2
OG0006433	0	1	1	0	2
OG0006434	0	1	1	0	2
OG0006435	0	1	1	0	2
OG0006436	0	1	1	0	2
OG0006437	0	1	1	0	2
OG0006438	0	1	1	0	2
OG0006439	0	1	1	0	2
OG0006440	0	1	1	0	2
OG0006441	0	1	1	0	2
OG0006442	0	1	1	0	2
OG0006443	0	1	1	0	2
OG0006444	0	1	1	0	2
OG0006445	0	1	1	0	2
OG0006446	0	1	1	0	2
OG0006447	0	1	1	0	2
OG0006448	0	1	1	0	2
OG0006449	0	1	1	0	2
OG0006450	0	1	1	0	2
OG0006451	0	1	1	0	2
OG0006452	0	1	1	0	2
OG0006453	0	1	1	0	2
OG0006454	0	1	1	0	2
OG0006455	0	1	1	0	2
OG0006456	0	1	1	0	2
OG0006457	0	1	1	0	2
OG0006458	0	1	1	0	2
OG0006459	0	1	1	0	2
OG0006460	0	1	1	0	2
OG0006461	0	1	1	0	2
OG0006462	0	1	1	0	2
OG0006463	0	1	1	0	2
OG0006464	0	1	1	0	2
OG0006465	0	1	1	0	2
OG0006466	0	1	1	0	2
OG0006467	0	1	1	0	2
OG0006468	0	1	1	0	2
OG0006469	0	1	1	0	2
OG0006470	0	1	1	0	2
OG0006471	1	0	0	1	2
OG0006472	1	0	0	1	2
OG0006473	1	0	0	1	2
OG0006474	1	0	0	1	2
OG0006475	1	0	1	0	2
OG0006476	1	0	0	1	2
OG0006477	1	0	1	0	2
OG0006478	1	0	1	0	2
OG0006479	1	0	0	1	2
OG0006480	1	0	0	1	2
OG0006481	2	0	0	0	2
OG0006482	1	0	0	1	2
OG0006483	1	0	0	1	2
OG0006484	1	0	1	0	2
OG0006485	1	0	1	0	2
OG0006486	1	0	0	1	2
OG0006487	1	0	0	1	2
OG0006488	1	0	1	0	2
OG0006489	1	0	0	1	2
OG0006490	1	0	0	1	2
OG0006491	1	0	0	1	2
OG0006492	1	0	0	1	2
OG0006493	1	0	1	0	2
OG0006494	1	0	1	0	2
OG0006495	1	0	0	1	2
OG0006496	1	0	0	1	2
OG0006497	1	0	0	1	2
OG0006498	1	0	0	1	2
OG0006499	2	0	0	0	2
OG0006500	1	0	0	1	2
OG0006501	1	0	1	0	2
OG0006502	1	0	0	1	2
OG0006503	2	0	0	0	2
OG0006504	1	0	0	1	2
OG0006505	1	0	0	1	2
OG0006506	1	0	0	1	2
OG0006507	1	0	0	1	2
OG0006508	1	0	0	1	2
OG0006509	1	0	0	1	2
OG0006510	1	0	0	1	2
OG0006511	1	0	0	1	2
OG0006512	1	0	0	1	2
OG0006513	1	0	0	1	2
OG0006514	1	0	1	0	2
OG0006515	1	0	0	1	2
OG0006516	1	0	0	1	2
OG0006517	1	0	0	1	2
OG0006518	1	0	0	1	2
OG0006519	1	0	1	0	2
OG0006520	1	0	0	1	2
OG0006521	1	0	0	1	2
OG0006522	1	0	1	0	2
OG0006523	1	0	1	0	2
OG0006524	1	0	1	0	2
OG0006525	1	0	0	1	2
OG0006526	1	0	1	0	2
OG0006527	1	0	0	1	2
OG0006528	1	0	1	0	2
OG0006529	1	0	0	1	2
OG0006530	1	0	0	1	2
OG0006531	1	0	0	1	2
OG0006532	1	0	0	1	2
OG0006533	1	0	0	1	2
OG0006534	1	0	0	1	2
OG0006535	2	0	0	0	2
OG0006536	1	0	1	0	2
OG0006537	1	0	0	1	2
OG0006538	1	0	0	1	2
OG0006539	0	0	1	1	2
OG0006540	0	0	1	1	2
OG0006541	0	0	1	1	2
OG0006542	0	0	1	1	2
OG0006543	0	0	1	1	2
OG0006544	0	0	1	1	2
OG0006545	0	0	1	1	2
OG0006546	0	0	1	1	2
OG0006547	0	0	1	1	2
OG0006548	0	0	1	1	2
OG0006549	0	0	2	0	2
OG0006550	0	0	1	1	2
OG0006551	0	0	1	1	2
OG0006552	0	0	1	1	2
OG0006553	0	0	1	1	2
OG0006554	0	0	1	1	2
OG0006555	0	0	1	1	2
OG0006556	0	0	1	1	2
OG0006557	0	0	1	1	2
OG0006558	0	0	1	1	2
OG0006559	0	0	1	1	2
OG0006560	0	0	1	1	2
OG0006561	0	0	1	1	2
OG0006562	0	0	1	1	2
OG0006563	0	0	1	1	2
OG0006564	0	0	1	1	2
OG0006565	0	0	1	1	2
OG0006566	0	0	1	1	2
OG0006567	0	0	1	1	2
OG0006568	0	0	1	1	2
OG0006569	0	0	1	1	2
OG0006570	0	0	1	1	2
OG0006571	0	0	1	1	2
OG0006572	0	0	0	2	2
