Orthogroup	DMKU3-1042	W29	s288c
OG0003410	tr|W0T4G4|W0T4G4_KLUMD	tr|A0A1H6PT60|A0A1H6PT60_YARLL	sp|P19956|RM44_YEAST
OG0003411	tr|W0T5B9|W0T5B9_KLUMD	tr|A0A1H6Q8X4|A0A1H6Q8X4_YARLL	sp|P25296|CANB_YEAST
OG0003412	tr|W0TFL3|W0TFL3_KLUMD	tr|A0A1D8NEV3|A0A1D8NEV3_YARLL	sp|P40469|MET18_YEAST
OG0003413	tr|W0TFY1|W0TFY1_KLUMD	tr|A0A1D8NCD5|A0A1D8NCD5_YARLL	sp|P47133|EMC2_YEAST
OG0003414	tr|W0TGJ5|W0TGJ5_KLUMD		sp|P41057|RS29A_YEAST, sp|P41058|RS29B_YEAST
OG0003415	tr|W0TB86|W0TB86_KLUMD	tr|A0A1D8NE90|A0A1D8NE90_YARLL	sp|P30620|PSO2_YEAST
OG0003416	tr|W0TB44|W0TB44_KLUMD	tr|A0A1D8NGD4|A0A1D8NGD4_YARLL	sp|P38767|ERC1_YEAST
OG0003417	tr|W0T9A3|W0T9A3_KLUMD	tr|A0A1H6Q4N1|A0A1H6Q4N1_YARLL	sp|Q06675|CENPO_YEAST
OG0003418	tr|W0TC11|W0TC11_KLUMD	tr|A0A1D8NKK6|A0A1D8NKK6_YARLL	sp|Q05022|RRP5_YEAST
OG0003419	tr|W0T9J6|W0T9J6_KLUMD	tr|A0A1D8NIE0|A0A1D8NIE0_YARLL	sp|P38810|SFB3_YEAST
OG0003420	tr|W0TBM4|W0TBM4_KLUMD	tr|A0A1D8NID7|A0A1D8NID7_YARLL	sp|P42847|RT18_YEAST
OG0003421	tr|W0TEQ2|W0TEQ2_KLUMD	tr|A0A1D8NPA8|A0A1D8NPA8_YARLL	sp|Q05791|CD123_YEAST
OG0003422	tr|W0TEX9|W0TEX9_KLUMD	tr|A0A1D8NEZ8|A0A1D8NEZ8_YARLL	sp|P38153|AP3M_YEAST
OG0003423	tr|W0TBU3|W0TBU3_KLUMD	tr|A0A1D8N4J2|A0A1D8N4J2_YARLL	sp|P32618|YEF3_YEAST
OG0003424	tr|W0T826|W0T826_KLUMD	tr|A0A1H6QB40|A0A1H6QB40_YARLL	sp|P53886|APC1_YEAST
OG0003425	tr|W0TH32|W0TH32_KLUMD	tr|A0A1D8NGY4|A0A1D8NGY4_YARLL	sp|P38179|ALG3_YEAST
OG0003426	tr|W0TCL1|W0TCL1_KLUMD	tr|A0A1D8N957|A0A1D8N957_YARLL	sp|Q99271|NAH1_YEAST
OG0003427	tr|W0TCG6|W0TCG6_KLUMD	tr|A0A1D8N3D0|A0A1D8N3D0_YARLL	sp|P32447|ASF1_YEAST
OG0003428	tr|W0TKG3|W0TKG3_KLUMD	tr|A0A1D8NPJ6|A0A1D8NPJ6_YARLL	sp|Q3E7A4|COXM2_YEAST
OG0003429	tr|W0TDG2|W0TDG2_KLUMD	tr|A0A1H6PX68|A0A1H6PX68_YARLL	sp|P37838|NOP4_YEAST
OG0003430	tr|W0T3T0|W0T3T0_KLUMD	tr|A0A1H6PRI4|A0A1H6PRI4_YARLL	sp|P09959|SWI6_YEAST
OG0003431	tr|W0T9X1|W0T9X1_KLUMD	tr|A0A1D8NHL6|A0A1D8NHL6_YARLL	sp|P10356|YEY2_YEAST
OG0003432	tr|W0TF63|W0TF63_KLUMD	tr|A0A1D8N6R6|A0A1D8N6R6_YARLL	sp|P34243|HCS1_YEAST
OG0003433	tr|W0TI38|W0TI38_KLUMD	tr|A0A1D8N7C3|A0A1D8N7C3_YARLL	sp|P40991|NOP2_YEAST
OG0003434	tr|W0T657|W0T657_KLUMD	tr|A0A1D8NH25|A0A1D8NH25_YARLL	sp|Q12674|ATC8_YEAST
OG0003435	tr|W0T8C4|W0T8C4_KLUMD	tr|A0A1H6PVI3|A0A1H6PVI3_YARLL	sp|P39013|END3_YEAST
OG0003436	tr|W0T7Z7|W0T7Z7_KLUMD	tr|A0A1D8NPF8|A0A1D8NPF8_YARLL	sp|Q12495|RLF2_YEAST
OG0003437	tr|W0TAV4|W0TAV4_KLUMD	tr|A0A1D8NFG2|A0A1D8NFG2_YARLL	sp|P22943|HSP12_YEAST
OG0003438	tr|W0TFW3|W0TFW3_KLUMD	tr|A0A1D8NCV1|A0A1D8NCV1_YARLL	sp|P53933|APP1_YEAST
OG0003439	tr|W0TE09|W0TE09_KLUMD	tr|A0A1D8NPV8|A0A1D8NPV8_YARLL	sp|Q86ZR7|YKD3A_YEAST
OG0003440	tr|W0TA31|W0TA31_KLUMD	tr|A0A1D8NG33|A0A1D8NG33_YARLL	sp|P40093|YEY6_YEAST
OG0003441	tr|W0TF93|W0TF93_KLUMD	tr|A0A1D8NI89|A0A1D8NI89_YARLL	sp|P43589|SAD1_YEAST
OG0003442	tr|W0TFA1|W0TFA1_KLUMD	tr|A0A1D8NFD9|A0A1D8NFD9_YARLL, tr|A0A1D8NKA7|A0A1D8NKA7_YARLL	
OG0003443	tr|W0TDX5|W0TDX5_KLUMD	tr|A0A1D8NQ98|A0A1D8NQ98_YARLL	sp|P32179|MET22_YEAST
OG0003444	tr|W0T6T3|W0T6T3_KLUMD	tr|A0A1D8NDQ0|A0A1D8NDQ0_YARLL	sp|P43122|QRI7_YEAST
OG0003445	tr|W0TEQ7|W0TEQ7_KLUMD	tr|A0A1D8N821|A0A1D8N821_YARLL	sp|Q04119|PPN1_YEAST
OG0003446	tr|W0TAH2|W0TAH2_KLUMD	tr|A0A1D8N433|A0A1D8N433_YARLL	sp|P15436|DPOD_YEAST
OG0003447	tr|W0T6L2|W0T6L2_KLUMD	tr|A0A1D8NGZ4|A0A1D8NGZ4_YARLL	sp|P53141|MLC1_YEAST
OG0003448	tr|W0T3X2|W0T3X2_KLUMD	tr|A0A1D8NQK5|A0A1D8NQK5_YARLL	sp|P00958|SYMC_YEAST
OG0003449	tr|W0TC71|W0TC71_KLUMD	tr|A0A1D8N9E8|A0A1D8N9E8_YARLL	sp|P35197|GCS1_YEAST
OG0003450	tr|W0TCI1|W0TCI1_KLUMD	tr|A0A1D8NCP5|A0A1D8NCP5_YARLL	sp|P47170|IML1_YEAST
OG0003451	tr|W0TFH1|W0TFH1_KLUMD	tr|A0A1D8NPA4|A0A1D8NPA4_YARLL	sp|Q06512|NOC4_YEAST
OG0003452	tr|W0T4T0|W0T4T0_KLUMD	tr|A0A1H6PRC8|A0A1H6PRC8_YARLL	sp|P25560|RER1_YEAST
OG0003453	tr|W0T6D5|W0T6D5_KLUMD	tr|A0A1D8NQP8|A0A1D8NQP8_YARLL	sp|P47108|URB2_YEAST
OG0003454	tr|W0TK27|W0TK27_KLUMD	tr|A0A1D8NH15|A0A1D8NH15_YARLL	sp|P40850|MKT1_YEAST
OG0003455	tr|W0T8M2|W0T8M2_KLUMD	tr|A0A1D8NFS1|A0A1D8NFS1_YARLL	sp|P40024|ARB1_YEAST
OG0003456	tr|W0TA29|W0TA29_KLUMD	tr|A0A1H6PPQ9|A0A1H6PPQ9_YARLL	sp|Q06053|DUS3_YEAST
OG0003457	tr|W0TC10|W0TC10_KLUMD	tr|A0A1H6PI52|A0A1H6PI52_YARLL	sp|Q02799|LEE1_YEAST
OG0003458	tr|W0T5D9|W0T5D9_KLUMD	tr|A0A1D8N958|A0A1D8N958_YARLL	sp|P38244|PFF1_YEAST
OG0003459	tr|W0T6Y6|W0T6Y6_KLUMD	tr|A0A1D8NND7|A0A1D8NND7_YARLL	sp|Q05670|FUS2_YEAST
OG0003460	tr|W0T6Y5|W0T6Y5_KLUMD	tr|A0A1D8N8U5|A0A1D8N8U5_YARLL	sp|Q12446|LAS17_YEAST
OG0003461	tr|W0TAQ1|W0TAQ1_KLUMD	tr|A0A1D8NA38|A0A1D8NA38_YARLL	sp|Q12751|RTP1_YEAST
OG0003462	tr|W0TGN7|W0TGN7_KLUMD	tr|A0A1D8N6P2|A0A1D8N6P2_YARLL	sp|P40459|PANC_YEAST
OG0003463	tr|W0T6R3|W0T6R3_KLUMD	tr|A0A1D8NPB6|A0A1D8NPB6_YARLL	sp|P05373|HEM2_YEAST
OG0003464	tr|W0T813|W0T813_KLUMD	tr|A0A1D8NIA7|A0A1D8NIA7_YARLL	sp|P33322|CBF5_YEAST
OG0003465	tr|W0T8E5|W0T8E5_KLUMD	tr|A0A1D8NBI9|A0A1D8NBI9_YARLL	sp|P47104|RAV1_YEAST
OG0003466	tr|W0T524|W0T524_KLUMD	tr|A0A1D8N8T5|A0A1D8N8T5_YARLL	sp|P25038|IF2M_YEAST
OG0003467	tr|W0T6Z2|W0T6Z2_KLUMD	tr|A0A1D8NJR1|A0A1D8NJR1_YARLL	sp|P05750|RS3_YEAST
OG0003468	tr|W0TDW6|W0TDW6_KLUMD	tr|A0A1D8N9G2|A0A1D8N9G2_YARLL	sp|P23202|URE2_YEAST
OG0003469	tr|W0T7C4|W0T7C4_KLUMD	tr|A0A1D8N8E8|A0A1D8N8E8_YARLL	sp|P08678|CYAA_YEAST
OG0003470	tr|W0TF62|W0TF62_KLUMD	tr|A0A1D8NHZ2|A0A1D8NHZ2_YARLL	sp|P36062|AVT3_YEAST
OG0003471	tr|W0T5R4|W0T5R4_KLUMD	tr|A0A1D8NK41|A0A1D8NK41_YARLL	sp|P43564|YFD4_YEAST
OG0003472	tr|W0TBB3|W0TBB3_KLUMD	tr|A0A1H6PZK7|A0A1H6PZK7_YARLL	sp|P40367|GPI7_YEAST
OG0003473	tr|W0TG83|W0TG83_KLUMD	tr|A0A1D8NFI8|A0A1D8NFI8_YARLL	sp|Q01852|TIM44_YEAST
OG0003474	tr|W0TA19|W0TA19_KLUMD	tr|A0A1H6Q0V0|A0A1H6Q0V0_YARLL	sp|Q05473|MRX8_YEAST
OG0003475	tr|W0T2M5|W0T2M5_KLUMD	tr|A0A1D8NPN7|A0A1D8NPN7_YARLL	sp|P06243|CDC7_YEAST
OG0003476	tr|W0T4T4|W0T4T4_KLUMD	tr|A0A1D8NC84|A0A1D8NC84_YARLL	sp|P39705|NUP60_YEAST
OG0003477	tr|W0T5Q4|W0T5Q4_KLUMD	tr|A0A1H6Q9Y7|A0A1H6Q9Y7_YARLL	sp|Q12194|YP066_YEAST
OG0003478	tr|W0T855|W0T855_KLUMD	tr|A0A1H6Q0T5|A0A1H6Q0T5_YARLL	sp|P07278|KAPR_YEAST
OG0003479	tr|W0T897|W0T897_KLUMD	tr|A0A1D8N9J3|A0A1D8N9J3_YARLL	sp|P32523|PRP19_YEAST
OG0003480	tr|W0T5J7|W0T5J7_KLUMD	tr|A0A1D8NGY7|A0A1D8NGY7_YARLL	sp|P46672|ARC1_YEAST
OG0003481	tr|W0T8J0|W0T8J0_KLUMD	tr|A0A1H6PKM5|A0A1H6PKM5_YARLL	sp|Q03829|YM39_YEAST
OG0003482	tr|W0TH33|W0TH33_KLUMD	tr|A0A1D8N795|A0A1D8N795_YARLL	sp|P20081|FKBP_YEAST
OG0003483	tr|W0TFK6|W0TFK6_KLUMD	tr|A0A1H6Q6N5|A0A1H6Q6N5_YARLL	sp|Q07534|S2538_YEAST
OG0003484	tr|W0TB67|W0TB67_KLUMD	tr|A0A1H6PVU7|A0A1H6PVU7_YARLL	sp|P53769|CWC24_YEAST
OG0003485	tr|W0TCC4|W0TCC4_KLUMD	tr|A0A1H6PWR3|A0A1H6PWR3_YARLL	sp|P36534|RM40_YEAST
OG0003486	tr|W0T4I1|W0T4I1_KLUMD	tr|A0A1D8NAT9|A0A1D8NAT9_YARLL	sp|P53230|TAM41_YEAST
OG0003487	tr|W0TBV1|W0TBV1_KLUMD	tr|A0A1D8N893|A0A1D8N893_YARLL	sp|P28320|CWC16_YEAST
OG0003488	tr|W0T474|W0T474_KLUMD	tr|A0A1H6PNZ9|A0A1H6PNZ9_YARLL	sp|P29478|SEC65_YEAST
OG0003489	tr|W0T8M4|W0T8M4_KLUMD	tr|A0A1D8NK63|A0A1D8NK63_YARLL	sp|P16140|VATB_YEAST
OG0003490	tr|W0TFT1|W0TFT1_KLUMD	tr|A0A1D8NFE8|A0A1D8NFE8_YARLL	sp|P26370|UGA3_YEAST
OG0003491	tr|W0TDD7|W0TDD7_KLUMD	tr|A0A1D8NJC3|A0A1D8NJC3_YARLL	sp|P32479|HIR1_YEAST
OG0003492	tr|W0TCB1|W0TCB1_KLUMD	tr|A0A1D8NPQ4|A0A1D8NPQ4_YARLL	sp|Q08686|THTR_YEAST
OG0003493	tr|W0TIK1|W0TIK1_KLUMD	tr|A0A1D8NLF7|A0A1D8NLF7_YARLL	sp|P40061|TSC11_YEAST
OG0003494	tr|W0T6Z3|W0T6Z3_KLUMD	tr|A0A1H6QAC0|A0A1H6QAC0_YARLL	sp|P18411|FUN14_YEAST
OG0003495	tr|W0TI76|W0TI76_KLUMD	tr|A0A1D8NB60|A0A1D8NB60_YARLL	sp|P40994|ARF3_YEAST
OG0003496	tr|W0TH35|W0TH35_KLUMD	tr|A0A1D8NES0|A0A1D8NES0_YARLL	sp|P40317|SOK1_YEAST
OG0003497	tr|W0TJT3|W0TJT3_KLUMD	tr|A0A1D8NDW8|A0A1D8NDW8_YARLL	sp|P52891|NUP84_YEAST
OG0003498	tr|W0T921|W0T921_KLUMD	tr|A0A1D8NBQ4|A0A1D8NBQ4_YARLL	sp|P39677|RRF2M_YEAST
OG0003499	tr|W0TGI3|W0TGI3_KLUMD	tr|A0A1D8NFW3|A0A1D8NFW3_YARLL	sp|Q99382|ENV10_YEAST
OG0003500	tr|W0THP7|W0THP7_KLUMD	tr|A0A1D8NDA1|A0A1D8NDA1_YARLL	sp|P08466|NUC1_YEAST
OG0003501	tr|W0TDD3|W0TDD3_KLUMD	tr|A0A1H6Q191|A0A1H6Q191_YARLL	sp|P53193|JAC1_YEAST
OG0003502	tr|W0T9P8|W0T9P8_KLUMD	tr|A0A1H6PI85|A0A1H6PI85_YARLL	sp|P38242|ALG14_YEAST
OG0003503	tr|W0TCP0|W0TCP0_KLUMD	tr|A0A1H6Q243|A0A1H6Q243_YARLL	sp|P22936|APN1_YEAST
OG0003504		tr|A0A1D8NQL2|A0A1D8NQL2_YARLL	sp|P48561|TRF5_YEAST, sp|P53632|PAP2_YEAST
OG0003505		tr|A0A1D8N728|A0A1D8N728_YARLL	sp|P0CX49|RL18A_YEAST, sp|P0CX50|RL18B_YEAST
OG0003506		tr|A0A1D8N5E6|A0A1D8N5E6_YARLL, tr|A0A1D8NNC0|A0A1D8NNC0_YARLL	sp|P38776|YHK8_YEAST
OG0003507		tr|A0A1D8NFB2|A0A1D8NFB2_YARLL, tr|A0A1D8NNS3|A0A1D8NNS3_YARLL, tr|A0A1D8NP31|A0A1D8NP31_YARLL	
OG0003508		tr|A0A1H6PTN5|A0A1H6PTN5_YARLL	sp|P05737|RL7A_YEAST, sp|Q12213|RL7B_YEAST
OG0003509		tr|A0A1D8NHA2|A0A1D8NHA2_YARLL, tr|A0A1H6PM57|A0A1H6PM57_YARLL	sp|P34251|YKK7_YEAST
OG0003510		tr|A0A1H6PXY2|A0A1H6PXY2_YARLL	sp|P0C0V8|RS21A_YEAST, sp|Q3E754|RS21B_YEAST
OG0003511		tr|A0A1D8N8L2|A0A1D8N8L2_YARLL	sp|P39979|HPA3_YEAST, sp|Q06592|HPA2_YEAST
OG0003512		tr|A0A1H6Q645|A0A1H6Q645_YARLL	sp|P38781|RSC30_YEAST, sp|Q06639|RSC3_YEAST
OG0003513		tr|A0A1D8NNS5|A0A1D8NNS5_YARLL, tr|A0A1H6PVU0|A0A1H6PVU0_YARLL	sp|Q06522|YP147_YEAST
OG0003514		tr|A0A1D8NCD4|A0A1D8NCD4_YARLL	sp|P48562|CLA4_YEAST, sp|Q12469|SKM1_YEAST
OG0003515		tr|A0A1D8N9X6|A0A1D8N9X6_YARLL, tr|A0A1D8NH13|A0A1D8NH13_YARLL	sp|Q04066|KFA_YEAST
OG0003516		tr|A0A1D8NPA5|A0A1D8NPA5_YARLL	sp|P0CX47|RS11A_YEAST, sp|P0CX48|RS11B_YEAST
OG0003517		tr|A0A1D8NL84|A0A1D8NL84_YARLL	sp|P0CX25|RL43A_YEAST, sp|P0CX26|RL43B_YEAST
OG0003518		tr|A0A1H6Q1G9|A0A1H6Q1G9_YARLL	sp|Q04835|YM87_YEAST, sp|Q08980|YP264_YEAST
OG0003519		tr|A0A1D8NM82|A0A1D8NM82_YARLL, tr|A0A1H6PKU0|A0A1H6PKU0_YARLL	sp|Q01532|BLH1_YEAST
OG0003520		tr|A0A1D8N8P2|A0A1D8N8P2_YARLL	sp|P07280|RS19A_YEAST, sp|P07281|RS19B_YEAST
OG0003521		tr|A0A1D8NKM1|A0A1D8NKM1_YARLL	sp|O14455|RL36B_YEAST, sp|P05745|RL36A_YEAST
OG0003522		tr|A0A1D8N781|A0A1D8N781_YARLL	sp|P40036|GIP2_YEAST, sp|P40187|PIG2_YEAST
OG0003523		tr|A0A1D8N9T4|A0A1D8N9T4_YARLL, tr|A0A1D8NNG2|A0A1D8NNG2_YARLL	sp|P40035|PIC2_YEAST
OG0003524		tr|A0A1D8NL63|A0A1D8NL63_YARLL	sp|P47114|YJ24_YEAST, sp|Q04705|PRM6_YEAST
OG0003525		tr|B5MFD1|B5MFD1_YARLL	sp|P40075|SCS2_YEAST, sp|Q6Q595|SCS22_YEAST
OG0003526	sp|W0TAA4|ATG29_KLUMD		sp|Q12092|ATG29_YEAST
OG0003527	sp|W0THY6|ATG8_KLUMD		sp|P38182|ATG8_YEAST
OG0003528	sp|W0T6B6|ATG14_KLUMD		sp|P38270|ATG14_YEAST
OG0003529	tr|W0T8F8|W0T8F8_KLUMD		sp|P54115|ALDH6_YEAST
OG0003530	tr|W0TE77|W0TE77_KLUMD		sp|Q02685|RMI1_YEAST
OG0003531	tr|W0T5Q8|W0T5Q8_KLUMD		sp|P38307|DER1_YEAST
OG0003532	tr|W0T3J9|W0T3J9_KLUMD		sp|P53903|PGA2_YEAST
OG0003533	tr|W0TFT0|W0TFT0_KLUMD		sp|Q12144|PER33_YEAST
OG0003534	tr|W0TET5|W0TET5_KLUMD		sp|Q04231|RAD33_YEAST
OG0003535	tr|W0TH83|W0TH83_KLUMD		sp|P32493|AEP1_YEAST
OG0003536	tr|W0T769|W0T769_KLUMD		sp|P38957|SHU2_YEAST
OG0003537	tr|W0TAP5|W0TAP5_KLUMD		sp|P47046|IRC8_YEAST
OG0003538	tr|W0TD22|W0TD22_KLUMD		sp|Q05926|GLRX8_YEAST
OG0003539	tr|W0T9R2|W0T9R2_KLUMD		sp|P40316|SECU_YEAST
OG0003540	tr|W0T3K9|W0T3K9_KLUMD		sp|P36023|OAF3_YEAST
OG0003541	tr|W0T863|W0T863_KLUMD		sp|P53280|CF130_YEAST
OG0003542	tr|W0TAL2|W0TAL2_KLUMD		sp|Q02961|YP113_YEAST
OG0003543	tr|W0T675|W0T675_KLUMD		sp|P0CG63|UBI4P_YEAST
OG0003544	tr|W0TCE1|W0TCE1_KLUMD		sp|Q03640|TCB3_YEAST
OG0003545	tr|W0TC04|W0TC04_KLUMD		sp|P47072|YJB6_YEAST
OG0003546	tr|W0T8B3|W0T8B3_KLUMD		sp|P50273|ATP22_YEAST
OG0003547	tr|W0TDN0|W0TDN0_KLUMD		sp|Q04304|YMY0_YEAST
OG0003548	tr|W0T261|W0T261_KLUMD	tr|A0A1D8NC46|A0A1D8NC46_YARLL	
OG0003549	tr|W0T7P3|W0T7P3_KLUMD		sp|P53330|RT102_YEAST
OG0003550	tr|W0T578|W0T578_KLUMD	tr|A0A1D8NBU9|A0A1D8NBU9_YARLL	
OG0003551	tr|W0TFG7|W0TFG7_KLUMD		sp|Q06673|ECM30_YEAST
OG0003552	tr|W0TE10|W0TE10_KLUMD		sp|Q99373|PET20_YEAST
OG0003553	tr|W0THZ4|W0THZ4_KLUMD		sp|P33308|MED9_YEAST
OG0003554	tr|W0TGA3|W0TGA3_KLUMD		sp|P32791|FRE1_YEAST
OG0003555	tr|W0TBE6|W0TBE6_KLUMD	tr|A0A1H6PNW4|A0A1H6PNW4_YARLL	
OG0003556	tr|W0T3E9|W0T3E9_KLUMD		sp|P21595|CP56_YEAST
OG0003557	tr|W0T7P0|W0T7P0_KLUMD	tr|A0A1D8N6X8|A0A1D8N6X8_YARLL	
OG0003558	tr|W0T8G9|W0T8G9_KLUMD		sp|Q02204|RM13_YEAST
OG0003559	tr|W0TCR1|W0TCR1_KLUMD		sp|Q04005|LIC4_YEAST
OG0003560	tr|W0THP6|W0THP6_KLUMD		sp|Q3E823|COA2_YEAST
OG0003561	tr|W0TAN9|W0TAN9_KLUMD		sp|P38147|CHK1_YEAST
OG0003562	tr|W0T5Y8|W0T5Y8_KLUMD		sp|Q12212|SIA1_YEAST
OG0003563	tr|W0TAW7|W0TAW7_KLUMD	tr|A0A1H6PYN9|A0A1H6PYN9_YARLL	
OG0003564	tr|W0TB11|W0TB11_KLUMD		sp|Q01722|GCR2_YEAST
OG0003565	tr|W0TFJ8|W0TFJ8_KLUMD		sp|P28319|CWP1_YEAST
OG0003566	tr|W0T448|W0T448_KLUMD		sp|P53324|SAY1_YEAST
OG0003567	tr|W0T7H3|W0T7H3_KLUMD		sp|P04387|GAL80_YEAST
OG0003568	tr|W0TAJ3|W0TAJ3_KLUMD		sp|Q06164|MMS22_YEAST
OG0003569	tr|W0T5Y0|W0T5Y0_KLUMD		sp|Q12050|ELG1_YEAST
OG0003570	tr|W0T8X8|W0T8X8_KLUMD		sp|Q07980|MLH2_YEAST
OG0003571	tr|W0T9W6|W0T9W6_KLUMD		sp|P39927|PTI1_YEAST
OG0003572	tr|W0TEZ3|W0TEZ3_KLUMD		sp|Q06707|SWC7_YEAST
OG0003573	tr|W0TBP9|W0TBP9_KLUMD		sp|Q12256|TPO4_YEAST
OG0003574	tr|W0T537|W0T537_KLUMD		sp|P28239|IPYR2_YEAST
OG0003575	tr|W0T5X2|W0T5X2_KLUMD		sp|P53437|RRN9_YEAST
OG0003576	tr|W0TI45|W0TI45_KLUMD		sp|P48568|YD186_YEAST
OG0003577	tr|W0T5T7|W0T5T7_KLUMD		sp|Q12420|SNU66_YEAST
OG0003578	tr|W0T8G3|W0T8G3_KLUMD		sp|P53909|ADE_YEAST
OG0003579	tr|W0TBS9|W0TBS9_KLUMD		sp|P53262|VOA1_YEAST
OG0003580	tr|W0TCQ9|W0TCQ9_KLUMD		sp|Q03435|NHP10_YEAST
OG0003581	tr|W0T6X5|W0T6X5_KLUMD	tr|A0A1D8NPN2|A0A1D8NPN2_YARLL	
OG0003582	tr|W0T2V6|W0T2V6_KLUMD		sp|Q04175|SXM1_YEAST
OG0003583	tr|W0T9C3|W0T9C3_KLUMD		sp|P32343|SSH4_YEAST
OG0003584	tr|W0T6X4|W0T6X4_KLUMD		sp|Q12369|SFI1_YEAST
OG0003585	tr|W0TAU6|W0TAU6_KLUMD		sp|Q02205|MEH1_YEAST
OG0003586	tr|W0TIN6|W0TIN6_KLUMD		sp|P38175|RT21_YEAST
OG0003587	tr|W0T7L7|W0T7L7_KLUMD		sp|P38872|ADY1_YEAST
OG0003588	tr|W0TAK4|W0TAK4_KLUMD		sp|P20050|HOP1_YEAST
OG0003589	tr|W0TEL5|W0TEL5_KLUMD		sp|Q06688|SRR1L_YEAST
OG0003590	tr|W0TFB9|W0TFB9_KLUMD		sp|P24719|MEK1_YEAST
OG0003591	tr|W0TAU2|W0TAU2_KLUMD		sp|P38879|NACA_YEAST
OG0003592	tr|W0TEB4|W0TEB4_KLUMD		sp|Q08732|HRK1_YEAST
OG0003593	tr|W0TH75|W0TH75_KLUMD		sp|Q08206|YO036_YEAST
OG0003594	tr|W0T3U8|W0T3U8_KLUMD		sp|P53195|COG7_YEAST
OG0003595	tr|W0TB48|W0TB48_KLUMD		sp|P36054|RCN1_YEAST
OG0003596	tr|W0T4K0|W0T4K0_KLUMD		sp|P53851|TEX1_YEAST
OG0003597	tr|W0T2S6|W0T2S6_KLUMD		sp|P38633|MED31_YEAST
OG0003598	tr|W0TGD4|W0TGD4_KLUMD		sp|Q06346|KEI1_YEAST
OG0003599	tr|W0TAK0|W0TAK0_KLUMD		sp|P40048|PTP3_YEAST
OG0003600	tr|W0TFG8|W0TFG8_KLUMD		sp|Q05672|RBS1_YEAST
OG0003601	tr|W0T8C6|W0T8C6_KLUMD		sp|P05318|RLA1_YEAST
OG0003602	tr|W0TAD1|W0TAD1_KLUMD		sp|P40511|SPO22_YEAST
OG0003603	tr|W0TBX0|W0TBX0_KLUMD		sp|P47167|CENPK_YEAST
OG0003604	tr|W0TAP7|W0TAP7_KLUMD		sp|P14164|ABF1_YEAST
OG0003605	tr|W0TCJ5|W0TCJ5_KLUMD		sp|Q12208|USB1_YEAST
OG0003606	tr|W0T6Y0|W0T6Y0_KLUMD		sp|P53873|SWT21_YEAST
OG0003607	tr|W0T9C7|W0T9C7_KLUMD		sp|Q04438|SPG4_YEAST
OG0003608	tr|W0T9X6|W0T9X6_KLUMD		sp|Q07843|IRC19_YEAST
OG0003609	tr|W0T7P7|W0T7P7_KLUMD		sp|P42838|LEM3_YEAST
OG0003610	tr|W0TA55|W0TA55_KLUMD		sp|P43592|FAR7_YEAST
OG0003611	tr|W0T7Q2|W0T7Q2_KLUMD		sp|P42835|EGT2_YEAST
OG0003612	tr|W0TDN7|W0TDN7_KLUMD		sp|Q07657|SHS1_YEAST
OG0003613	tr|W0T8M6|W0T8M6_KLUMD		sp|P18494|GLN3_YEAST
OG0003614	tr|W0TFF3|W0TFF3_KLUMD		sp|Q12746|PGA3_YEAST
OG0003615	tr|W0T8Y2|W0T8Y2_KLUMD		sp|P29461|PTP2_YEAST
OG0003616	tr|W0T7W6|W0T7W6_KLUMD		sp|Q07963|UBR2_YEAST
OG0003617	tr|W0T957|W0T957_KLUMD	tr|A0A1D8NMS7|A0A1D8NMS7_YARLL	
OG0003618	tr|W0T3J5|W0T3J5_KLUMD		sp|P39996|GTT3_YEAST
OG0003619	tr|W0TIR3|W0TIR3_KLUMD		sp|P40523|YIF5_YEAST
OG0003620	tr|W0T3D4|W0T3D4_KLUMD		sp|Q12171|MDM32_YEAST
OG0003621	tr|W0TCG7|W0TCG7_KLUMD		sp|P40568|DSN1_YEAST
OG0003622	tr|W0TJC8|W0TJC8_KLUMD		sp|P40077|DSE1_YEAST
OG0003623	tr|W0TIT2|W0TIT2_KLUMD		sp|Q06834|ASR1_YEAST
OG0003624	tr|W0TCK7|W0TCK7_KLUMD		sp|Q03629|YMH9_YEAST
OG0003625	tr|W0TE21|W0TE21_KLUMD		sp|P53253|NNF2_YEAST
OG0003626	tr|W0TBH9|W0TBH9_KLUMD		sp|Q12179|YP245_YEAST
OG0003627	tr|W0T5U6|W0T5U6_KLUMD		sp|P40535|ACA2_YEAST
OG0003628	tr|W0TE38|W0TE38_KLUMD	tr|A0A1D8NC52|A0A1D8NC52_YARLL	
OG0003629	tr|W0T663|W0T663_KLUMD	tr|A0A1D8NHI7|A0A1D8NHI7_YARLL	
OG0003630	tr|W0TET3|W0TET3_KLUMD	tr|A0A1H6PYF1|A0A1H6PYF1_YARLL	
OG0003631	tr|W0T6W2|W0T6W2_KLUMD		sp|P38271|OPY1_YEAST
OG0003632	tr|W0TAT7|W0TAT7_KLUMD		sp|P53890|BNI5_YEAST
OG0003633	tr|W0T4Y8|W0T4Y8_KLUMD		sp|P53135|SLD3_YEAST
OG0003634	tr|W0T371|W0T371_KLUMD		sp|P53248|PEX8_YEAST
OG0003635	tr|W0T5L8|W0T5L8_KLUMD		sp|P36224|JNM1_YEAST
OG0003636	tr|W0THD9|W0THD9_KLUMD		sp|Q12219|YORA4_YEAST
OG0003637	tr|W0TA52|W0TA52_KLUMD		sp|P53108|YIP5_YEAST
