GeneName_CENPK	GeneName_S288C	uniprotID_S288c	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	ec_number	Protein_name
CENPK1137D_1886	YPR193C	Q06592	0.291549665	0	0.668100537	0	0	0	0.668100537	0.291549665	0.668100537	0	0.291549665	0.291549665	2.3.1.48	Histone acetyltransferase HPA2 - HPA2
CENPK1137D_3403	YFR021W	P43601	0.136463666	0.136463666	0.291549665	0.136463666	0.136463666	0.136463666	0	0	0	0.136463666	0	0		Autophagy-related protein 18 - ATG18
CENPK1137D_320	YMR278W	Q03262	0.079775162	0.079775162	0.079775162	0	0	0.079775162	0.165914401	0.079775162	0.079775162	0	0	0	5.4.2.7	Phosphoribomutase - PRM15
CENPK1137D_691	YLR319C	P41697	0	0.051330177	0	0.162030136	0	0	0.105295141	0	0.051330177	0.105295141	0	0		Bud site selection protein 6 - BUD6
CENPK1137D_1598	YPL101W	Q02884	0	0.359356391	0	0	0	0	0	0	0	0.359356391	0.165914401	0.165914401		Elongator complex protein 4 - ELP4
CENPK1137D_2340	YOR322C	Q12502	0.085711119	0.085711119	0	0	0.085711119	0	0.178768635	0	0.085711119	0.085711119	0	0.085711119		Protein LDB19 - LDB19
CENPK1137D_3674	YER018C	P40014	0	0.232846739	0.519911083	0	0	0.232846739	0	0.232846739	0	0	0.519911083	0		Kinetochore protein SPC25 - SPC25
CENPK1137D_3480	YER072W	P40046	0	0.584893192	0.584893192	1.511886432	0	0	0	0	0	1.511886432	0.584893192	0.584893192		Vacuolar transporter chaperone 1 - VTC1
CENPK1137D_2180	YOR163W	Q99321	0.258925412	0.258925412	1.511886432	0	0.584893192	0	0.258925412	0	0	0	0	0	3.6.1.52; 3.6.1.60	Diphosphoinositol polyphosphate phosphohydrolase DDP1 - DDP1
CENPK1137D_3489	YER079W	P40052	0	0	0	0.995262315	0.584893192	0	0.258925412	0.258925412	0.258925412	0	0.258925412	0		Uncharacterized protein YER079W - YER079W
CENPK1137D_836	YLL008W	P32892	0	0.082636734	0.082636734	0	0	0.082636734	0	0.082636734	0.082636734	0.082636734	0.268961003	0	3.6.4.13	ATP-dependent RNA helicase DRS1 - DRS1
CENPK1137D_667	YLR292C	P39742	0	0.77827941	0.333521432	0	0	0	0.333521432	0	0	0.333521432	0.333521432	0.333521432		Translocation protein SEC72 - SEC72
CENPK1137D_2890	YGL246C	P53063	0	0.245197085	0	0	0	0	0	0.245197085	0	0.245197085	0.245197085	0.245197085	3.6.1.-	Decapping nuclease RAI1 - RAI1
CENPK1137D_3938	YDR117C	Q04600	0	0.211527659	0.100694171	0	0.211527659	0.100694171	0.211527659	0	0	0	0.100694171	0.100694171		Translation machinery-associated protein 64 - TMA64
CENPK1137D_2913	YGL061C	P53168	0	0.258925412	0.584893192	0.258925412	0.584893192	0	0.258925412	0	0.584893192	0	0	0		DASH complex subunit DUO1 - DUO1
CENPK1137D_4135	YDR310C	P46676	0	0.100694171	0	0.100694171	0	0.049139729	0.049139729	0	0.049139729	0	0	0		Suppressor of mar1-1 protein - SUM1
CENPK1137D_4852	YBR294W	P38359	0	0	0	0	0	0	0.105295141	0.105295141	0.105295141	0	0	0		Sulfate permease 1 - SUL1
CENPK1137D_111	YMR081C	P32488	0.232846739	0	0.232846739	0	0.232846739	0	0.232846739	0.232846739	0.519911083	0	0	0		Increasing suppression factor 1 - ISF1
CENPK1137D_1093	YKR081C	P36160	0	0.211527659	0.211527659	0	0	0	0.211527659	0.211527659	0	0.211527659	0.211527659	0.211527659		Ribosome biogenesis protein RPF2 - RPF2
CENPK1137D_145	YMR114C	Q04471	0	0	0.245197085	0.115883993	0.55051578	0.245197085	0	0	0.115883993	0	0	0	3.4.-.-	Putative peptidase YMR114C - YMR114C
CENPK1137D_683	YLR310C	P04821	0	0	0.119902793	0.078417397	0	0	0	0	0	0.038468775	0.038468775	0.038468775		Cell division control protein 25 - CDC25
CENPK1137D_2068	YOR048C	Q02792	0.056354104	0.178768635	0.115883993	0	0	0	0	0	0	0.056354104	0.056354104	0.115883993	3.1.13.-	'5''-3'' exoribonuclease 2 - RAT1'
CENPK1137D_2142	YOR124C	Q01476	0	0.085711119	0.131283437	0	0	0	0	0	0.085711119	0.041974625	0.041974625	0.041974625	3.4.19.12	Ubiquitin carboxyl-terminal hydrolase 2 - UBP2
CENPK1137D_1405	YJR111C	P47148	0.211527659	0.211527659	0	0.467799268	0	0.211527659	0.467799268	0	0	0	0	0.211527659		Uncharacterized protein YJR111C - YJR111C
CENPK1137D_3198	YGR233C	P17442	0	0.045275495	0	0.045275495	0.092600861	0	0.045275495	0	0	0.092600861	0.092600861	0.045275495		Phosphate system positive regulatory protein PHO81 - PHO81
CENPK1137D_2033	YOR011W	Q08409	0	0	0	0	0	0	0	0	0	0	0	0		ATP-dependent permease AUS1 - AUS1
CENPK1137D_5430	YHR034C	P38768	0.178768635	0.178768635	0.178768635	0.389495494	0.178768635	0.178768635	0.178768635	0	0.178768635	0.178768635	0	0		Protein interacting with Hsp90 1 - PIH1
CENPK1137D_1516	YJL115W	P32447	0	0.333521432	0	0.333521432	0	0.333521432	0.77827941	0	0	0.77827941	0	0		Histone chaperone ASF1 - ASF1
CENPK1137D_2134	YOR116C	P04051	0	0	0	0.031177275	0.031177275	0.063326572	0.031177275	0.031177275	0	0	0.031177275	0.063326572	2.7.7.6	DNA-directed RNA polymerase III subunit RPC1 - RPO31
CENPK1137D_2539	YNL141W	P53909	0	0.154781985	0.333521432	0	0	0	0.539926526	0.154781985	0.333521432	0.154781985	0	0	3.5.4.2	Adenine deaminase - AAH1
CENPK1137D_1041	YKR030W	P36125	0.584893192	0.584893192	1.511886432	0.584893192	0.584893192	0	0	0	0.584893192	0	1.511886432	0		Protein GMH1 - GMH1
CENPK1137D_809	YLR438C-A	P57743	1.15443469	0	0	1.15443469	0	1.15443469	0	0	0	1.15443469	0	3.641588834		U6 snRNA-associated Sm-like protein LSm3 - LSM3
CENPK1137D_313	YMR271C	P30402	0	0	0.42510267	0.193776642	0.42510267	0.193776642	0	0.193776642	0	0.193776642	0	0.193776642	2.4.2.10	Orotate phosphoribosyltransferase 2 - URA10
CENPK1137D_927	YKL077W	P36081	0.178768635	0.389495494	0.178768635	0	0.178768635	0	0	0	0.178768635	0	0	0.389495494		Uncharacterized protein YKL077W - YKL077W
CENPK1137D_3562	YER148W	P13393	0	0.668100537	0.668100537	0.291549665	0.291549665	0	0.291549665	0	0	0	0.291549665	0.291549665		TATA-box-binding protein - SPT15
CENPK1137D_3737	YDL088C	Q05166	0	0.359356391	0	0.359356391	0.359356391	0	0.165914401	0	0	0.165914401	0	0		Nucleoporin ASM4 - ASM4
CENPK1137D_1772	YPR072W	Q12514	0.258925412	0.122018454	0.258925412	0	0.122018454	0.122018454	0.122018454	0	0	0.122018454	0	0		General negative regulator of transcription subunit 5 - NOT5
CENPK1137D_1468	YJL165C	P38970	0.132541315	0	0.205260937	0	0.064209244	0.132541315	0	0	0	0	0	0	2.7.11.1	Serine/threonine-protein kinase HAL5 - HAL5
CENPK1137D_4325	YDR497C	P30605	0	0.333521432	0	0.333521432	0	0	0	0	0	0	0	0		Myo-inositol transporter 1 - ITR1
CENPK1137D_465	YLR079W	P38634	0	0	0	0.42510267	1.030917621	0.193776642	0.193776642	0	0	0	0	0.193776642		Protein SIC1 - SIC1
CENPK1137D_2598	YNL081C	P53937	0	0.467799268	0.467799268	0	0.467799268	0	0	0	0	1.15443469	0.467799268	0.467799268		"37S ribosomal protein SWS2, mitochondrial - SWS2"
CENPK1137D_3940	YDR119W	Q04602	0.14504757	0.311133937	0.311133937	0	0.14504757	0	0	0.14504757	0.311133937	0	0	0		Vacuolar basic amino acid transporter 4 - VBA4
CENPK1137D_2902	YGL073W	P10961	0	0	0.062467831	0.062467831	0	0	0	0	0.062467831	0.062467831	0.062467831	0.062467831		Heat shock factor protein - HSF1
CENPK1137D_751	YLR382C	P11325	0.118872212	0.118872212	0	0	0.118872212	0	0	0	0	0.05776756	0	0	6.1.1.4	"Leucine--tRNA ligase, mitochondrial - NAM2"
CENPK1137D_2076	YOR057W	Q08446	0	0.110336318	0	0	0.36887451	0	0	0	0	0	0.110336318	0.232846739		Protein SGT1 - SGT1
CENPK1137D_3830	YDR006C	P40317	0.053724973	0.053724973	0	0.110336318	0.169989107	0	0	0.053724973	0.053724973	0	0	0		Protein SOK1 - SOK1
CENPK1137D_2245	YOR229W	Q12206	0	0	0.110336318	0	0	0	0	0	0	0.232846739	0.232846739	0		Transcriptional modulator WTM2 - WTM2
CENPK1137D_3188	YGR222W	P10834	0	0	0	0.245197085	0.245197085	0	0	0	0	0.115883993	0.115883993	0.389495494		Protein PET54 - PET54
CENPK1137D_4558	YBR014C	P38068	0	0	0	0.291549665	0	0	0.291549665	0.291549665	0.668100537	0.668100537	0.291549665	0.291549665		Monothiol glutaredoxin-7 - GRX7
CENPK1137D_982	YKL023W	P36103	0	0	0	0.668100537	1.782559402	0	0	0	0.668100537	0	0	0		Uncharacterized protein YKL023W - YKL023W
CENPK1137D_254	YMR216C	Q03656	0	0.089022962	0	0.185971012	0	0	0.185971012	0	0	0.089022962	0	0.089022962	2.7.11.1	Serine/threonine-protein kinase SKY1 - SKY1
CENPK1137D_4320	YDR493W	Q03429	0.584893192	0	0	0	0	0	0	0	0	1.511886432	0	0		"Mitochondrial zinc maintenance protein 1, mitochondrial - MZM1"
CENPK1137D_2131	YOR113W	P41696	0	0	0.077105056	0.160155302	0.160155302	0.160155302	0.077105056	0	0.077105056	0	0	0		Asparagine-rich zinc finger protein AZF1 - AZF1
CENPK1137D_1632	YPL067C	Q02754	0	0	0.467799268	0.211527659	0.467799268	0.467799268	0	0	0.211527659	0.211527659	0	0		Uncharacterized protein YPL067C - YPL067C
CENPK1137D_463	YLR077W	Q08023	0.082636734	0	0	0.082636734	0	0	0	0	0	0.172102298	0	0.172102298		"Protein FMP25, mitochondrial - FMP25"
CENPK1137D_2572	YNL310C	P42844	0.389495494	0.389495494	0.930697729	0.930697729	0.930697729	0.389495494	0	0	0	0	0	0		Mitochondrial protein import protein ZIM17 - ZIM17
CENPK1137D_5262	YHR116W	P38824	0	0.584893192	0.584893192	1.511886432	2.981071706	0	0	0	0	0.584893192	0.584893192	0		"Cytochrome c oxidase-assembly factor COX23, mitochondrial - COX23"
CENPK1137D_4427	YCR076C	P25659	0	0.467799268	0	0	0	0.467799268	0	0	0	0.467799268	0.211527659	0.211527659		Silencing boundary-establishment protein FUB1 - FUB1
CENPK1137D_3081	YGR112W	P53266	0	0	0	0.311133937	0.311133937	0	0.14504757	0	0.311133937	0	0.14504757	0		Cytochrome oxidase assembly protein SHY1 - SHY1
CENPK1137D_661	YLR287C	Q05881	0	0	0	0.245197085	0	0	0.115883993	0.245197085	0.115883993	0.115883993	0.115883993	0.115883993		Uncharacterized protein YLR287C - YLR287C
CENPK1137D_3944	YDR121W	Q04603	0.211527659	0	0.467799268	0	0	0	0	0	0.211527659	0	0	0	2.7.7.7	DNA polymerase epsilon subunit D - DPB4
CENPK1137D_2082	YOL142W	Q08285	0	0.193776642	0	0.193776642	0	0.193776642	0.42510267	0.193776642	0	0.193776642	0	0		Exosome complex component RRP40 - RRP40
CENPK1137D_1907	YPL217C	Q08965	0	0	0.107756851	0	0	0	0.107756851	0.107756851	0	0.052500285	0	0.052500285		Ribosome biogenesis protein BMS1 - BMS1
CENPK1137D_3509	YER095W	P25454	0	0.211527659	0.467799268	0	0	0	0.211527659	0	0.467799268	0	0.211527659	0.211527659		DNA repair protein RAD51 - RAD51
CENPK1137D_1929	YPL195W	Q08951	0	0.051330177	0	0.105295141	0	0	0.105295141	0	0	0.105295141	0	0.051330177		AP-3 complex subunit delta - APL5
CENPK1137D_4585	YBR041W	P38225	0	0.072267222	0	0	0	0.072267222	0.072267222	0.149756995	0.149756995	0	0	0.072267222		Very long-chain fatty acid transport protein - FAT1
CENPK1137D_4060	YDR236C	Q03778	0.232846739	0.873817423	0.519911083	0.232846739	0	0.232846739	0	0	0.232846739	0	0	0	2.7.1.26	Riboflavin kinase - FMN1
CENPK1137D_1367	YJR074W	P47123	0	0.258925412	0	0	0.584893192	0	0	0.258925412	0	0.995262315	0.258925412	0.258925412		Nuclear import protein MOG1 - MOG1
CENPK1137D_3366	YFL017C	P43577	0	0	0	0.232846739	0	0.519911083	0.232846739	0.519911083	0	0	0	0	2.3.1.4	Glucosamine 6-phosphate N-acetyltransferase - GNA1
CENPK1137D_1270	YJL031C	Q00618	0.136463666	0	0	0.136463666	0	0.136463666	0.136463666	0.136463666	0	0	0	0.291549665	2.5.1.60	Geranylgeranyl transferase type-2 subunit alpha - BET4
CENPK1137D_3293	YGL169W	P32579	0	0	0	0.311133937	0	0.311133937	0	0	0.14504757	0	0.14504757	0.14504757	2.7.7.87	Threonylcarbamoyl-AMP synthase - SUA5
CENPK1137D_3267	YGL196W	P53095	0	0.154781985	0.154781985	0.154781985	0.333521432	0	0.154781985	0	0	0	0.154781985	0.333521432	4.3.1.18	D-serine dehydratase - DSD1
CENPK1137D_1439	YJR142W	P47173	0	0.136463666	0.136463666	0.136463666	0	0.291549665	0	0.136463666	0	0	0	0.136463666		Uncharacterized protein YJR142W - YJR142W
CENPK1137D_86	YMR058W	P38993	0	0	0.333521432	0	0.333521432	0	0	0	0	1.371373706	0.77827941	0.77827941	1.-.-.-	Iron transport multicopper oxidase FET3 - FET3
CENPK1137D_3291	YGL171W	P45818	0	0.089022962	0	0	0.089022962	0	0.089022962	0	0.185971012	0.089022962	0	0	3.6.4.13	ATP-dependent RNA helicase ROK1 - ROK1
CENPK1137D_3296	YGL164C	P53107	0	0	0.115883993	0.115883993	0	0	0	0	0.115883993	0.115883993	0.115883993	0		Ran-specific GTPase-activating protein 30 - YRB30
CENPK1137D_4613			0.467799268	0.467799268	1.15443469	0	0	0	0	1.15443469	1.15443469	0	0	0		specific  Bap2p
CENPK1137D_3975	YDL207W	Q12315	0	0	0.136463666	0.136463666	0	0	0.136463666	0.291549665	0	0.136463666	0.136463666	0.136463666		Nucleoporin GLE1 - GLE1
CENPK1137D_3813	YDL012C	Q12489	0	0	2.16227766	9	0	9	2.16227766	0	0	0	0	2.16227766		Cysteine-rich and transmembrane domain-containing protein YDL012C - YDL012C
CENPK1137D_777	YLR407W	Q06070	0.668100537	0.291549665	0	0.291549665	0	0.291549665	0	0	0	0.668100537	0	0		Uncharacterized protein YLR407W - YLR407W
CENPK1137D_4872	YBL103C	P38165	0	0	0	0.311133937	0	0.311133937	0.14504757	0.14504757	0	0.311133937	0	0		Retrograde regulation protein 3 - RTG3
CENPK1137D_32	YMR004W	P40959	0.085711119	0.178768635	0.085711119	0	0	0.085711119	0.178768635	0	0	0.085711119	0	0		Sorting nexin MVP1 - MVP1
CENPK1137D_3460	YER056C	P17064	0	0	1.15443469	0	0	0	0	0	0	0	0	1.15443469		Purine-cytosine permease FCY2 - FCY2
CENPK1137D_4158	YDR330W	Q06682	0	0	0	0.389495494	0	0	0	0.115883993	0	0.389495494	0	0		UBX domain-containing protein 5 - UBX5
CENPK1137D_4207	YDR379C-A	Q3E785	0	0	0	0	0	0	0.77827941	0	0.77827941	0	2.16227766	0		"Succinate dehydrogenase assembly factor 1, mitochondrial - SDH6"
CENPK1137D_5058	YIL005W	P40557	0.140624924	0.140624924	0.140624924	0	0	0	0.068000433	0	0	0	0	0	5.3.4.1	ER-retained PMA1-suppressing protein 1 - EPS1
CENPK1137D_4354	YDR525W-A	P56508	2.16227766	0	9	0	2.16227766	0	0	0	30.6227766	0	0	0		Protein SNA2 - SNA2
CENPK1137D_319	YMR277W	Q03254	0.232846739	0.110336318	0	0	0.110336318	0	0	0	0.110336318	0.232846739	0	0	3.1.3.16	RNA polymerase II subunit A C-terminal domain phosphatase - FCP1
CENPK1137D_3574	YER159C	P40096	1.15443469	0	0	1.15443469	0	0	0	0	0	0	0	0		Negative cofactor 2 complex subunit alpha - BUR6
CENPK1137D_5429	YHR033W	P38690	0	0	0	0	0	0	0	0	0	0.128837892	0.623776739	0.438449888		Uncharacterized protein YHR033W - YHR033W
CENPK1137D_1784	YPR086W	P29055	0	0	0	0	0.193776642	0	0	0.193776642	0.193776642	0.193776642	0	0.42510267		Transcription initiation factor IIB - SUA7
CENPK1137D_1958			0.211527659	0	0	0.211527659	0	0	0.77827941	0.211527659	0	0	0	0		specific  Uncharacterized protein
CENPK1137D_4128	YDR305C	P49775	0	0	0	0.232846739	0	0	0.519911083	0.232846739	0	0	0.519911083	0	3.6.1.29	'Bis(5''-adenosyl)-triphosphatase - HNT2'
CENPK1137D_3234	YGR267C	P51601	0.501310729	0	0	0	0	0	0	0	0	0	0	0	3.5.4.16	GTP cyclohydrolase 1 - FOL2
CENPK1137D_305	YMR264W	P38428	0	0	0	0	0.232846739	0.232846739	0	0	0.232846739	0	0.232846739	0		Coupling of ubiquitin conjugation to ER degradation protein 1 - CUE1
CENPK1137D_2238	YOR221C	Q12283	0	0.637893707	0	0	0	0	0	0	0	0	0	0	2.3.1.39	"Malonyl CoA-acyl carrier protein transacylase, mitochondrial - MCT1"
CENPK1137D_180	YMR147W	P40218	0	0	0	0.668100537	1.15443469	0.291549665	0	0.291549665	0.291549665	0	0	0		Uncharacterized protein YMR147W - YMR147W
CENPK1137D_573	YLL036C	P32523	0	0	0.128837892	0	0.128837892	0	0.128837892	0.128837892	0.128837892	0.128837892	0	0.274274986	2.3.2.27	Pre-mRNA-processing factor 19 - PRP19
CENPK1137D_288	YMR247C	Q04781	0	0	0	0	0	0	0	0	0	0.072267222	0.110336318	0.110336318	2.3.2.27	E3 ubiquitin-protein ligase listerin - RKR1
CENPK1137D_322	YMR280C	P39113	0	0.077105056	0.037836719	0.037836719	0.077105056	0	0.077105056	0	0	0	0	0		Regulatory protein CAT8 - CAT8
CENPK1137D_5018	YIL042C	P40530	0	0.258925412	0.122018454	0.122018454	0.258925412	0	0	0.122018454	0.122018454	0	0	0	2.7.11.2	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase 1, mitochondrial - PKP1"
CENPK1137D_4861	YBL104C	P38164	0	0	0.22712524	0.052500285	0	0	0.052500285	0	0	0	0	0.107756851		SEH-associated protein 4 - SEA4
CENPK1137D_4783	YBR229C	P38138	0	0.060818355	0.060818355	0	0	0	0.060818355	0	0.060818355	0.125335583	0.060818355	0.060818355	3.2.1.84	Glucosidase 2 subunit alpha - ROT2
CENPK1137D_2595	YNL084C	P39013	0	0.291549665	0.291549665	0.291549665	0	0.136463666	0	0	0	0.136463666	0	0		Actin cytoskeleton-regulatory complex protein END3 - END3
CENPK1137D_4072	YDR248C	Q03786	0	0.584893192	0.995262315	0	0	0	0.584893192	0	0	0.258925412	0	0	2.7.1.12	Probable gluconokinase - YDR248C
CENPK1137D_2121	YOR103C	P46964	0	0	0	0.77827941	0.77827941	0.77827941	0.77827941	0.77827941	0	0	0.77827941	0	2.4.99.18	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 - OST2
CENPK1137D_4691	YBR142W	P38112	0	0.072267222	0	0	0	0	0.232846739	0	0	0.072267222	0.149756995	0	3.6.4.13	ATP-dependent RNA helicase MAK5 - MAK5
CENPK1137D_2112	YOR094W	P40994	0.389495494	0.389495494	0.389495494	0.389495494	0	0	0	0	0	0.389495494	0.930697729	0.389495494		ADP-ribosylation factor 3 - ARF3
CENPK1137D_1216	YJL085W	P19658	0	0	0.077105056	0.077105056	0.077105056	0	0.160155302	0	0.077105056	0.077105056	0	0		Exocyst complex component EXO70 - EXO70
CENPK1137D_3174	YGR208W	P42941	0	0	0.193776642	0	0.70125428	0	0	0	0.42510267	0.42510267	0	0	3.1.3.3	Phosphoserine phosphatase - SER2
CENPK1137D_4921	YBL006C	P38210	0	0.584893192	0.584893192	0.584893192	0.584893192	0	0	0.584893192	1.511886432	0	0	0.584893192		Chromatin structure-remodeling complex protein RSC14 - LDB7
CENPK1137D_4797	YBR241C	P38142	0	0.333521432	0	0.333521432	0	0	0.333521432	0.333521432	0.333521432	0	0.77827941	0		Probable metabolite transport protein YBR241C - YBR241C
CENPK1137D_2669	YNL006W	P41318	0	0	0.136463666	0	0	0	0	0	0.136463666	0	0.291549665	0.467799268		Target of rapamycin complex subunit LST8 - LST8
CENPK1137D_3672	YER016W	P40013	0	0	0.154781985	0	0	0	0	0	0	0	0	0.154781985		Protein BIM1 - BIM1
CENPK1137D_1385	YJR093C	P45976	0	0	0	0.467799268	0	0	0.467799268	0	0	0	0.467799268	0		Pre-mRNA polyadenylation factor FIP1 - FIP1
CENPK1137D_3652	YEL003W	P40005	0.389495494	0	0.389495494	0	0	0.930697729	0	0.930697729	0	0.389495494	0	0		Prefoldin subunit 2 - GIM4
CENPK1137D_2700	YNR023W	P53628	0	0	0	0.105295141	0	0.105295141	0.105295141	0.221677349	0.105295141	0	0.105295141	0		Transcription regulatory protein SNF12 - SNF12
CENPK1137D_865	YLR019W	Q07949	0.211527659	0.467799268	0	0.211527659	0.211527659	0	0	0	0.211527659	0	0	0	3.1.3.-	Probable phosphatase PSR2 - PSR2
CENPK1137D_4960	YAL059W	P39715	0	0.467799268	0.467799268	0	0	0	0	0	0.467799268	0	0	0		Shuttling pre-60S factor ECM1 - ECM1
CENPK1137D_1475	YJL158C	P47001	0	1.15443469	0	0	1.15443469	0	1.15443469	1.15443469	3.641588834	0	0	0		Cell wall mannoprotein CIS3 - CIS3
CENPK1137D_4935	YAL043C	Q01329	0	0.132541315	0	0.064209244	0	0	0	0	0.064209244	0.064209244	0.064209244	0		Pre-tRNA-processing protein PTA1 - PTA1
CENPK1137D_1599	YPL100W	Q02887	0	0.115883993	0.115883993	0.245197085	0	0	0	0.115883993	0	0	0	0.115883993		Autophagy-related protein 21 - ATG21
CENPK1137D_4468	YCL031C	P25368	0	0.291549665	0	0.668100537	0	0.291549665	0	0	0.291549665	0	0.291549665	0.291549665		Ribosomal RNA-processing protein 7 - RRP7
CENPK1137D_1172	YKL135C	P36000	0	0	0.154781985	0.074607828	0.074607828	0	0.074607828	0	0	0.074607828	0	0		AP-1 complex subunit beta-1 - APL2
CENPK1137D_1589	YPL110C	Q02979	0	0	0	0	0.041223256	0	0.041223256	0	0	0.128837892	0	0.041223256	3.1.4.2	Glycerophosphocholine phosphodiesterase GDE1 - GDE1
CENPK1137D_3636	YEL020C	P39994	0	0.100694171	0	0	0.100694171	0	0	0	0	0.333521432	0.100694171	0.100694171	4.1.-.-	Putative 2-hydroxyacyl-CoA lyase - YEL020C
CENPK1137D_2501	YNL181W	P53878	0	0	0	0	0	0	0.136463666	0	0.291549665	0	0	0.467799268	1.-.-.-	Uncharacterized oxidoreductase YNL181W - YNL181W
CENPK1137D_5273	YHR127W	P38833	0	0.211527659	0.211527659	0	0	0	0	0.467799268	0.467799268	0	0	0		Uncharacterized protein YHR127W - YHR127W
CENPK1137D_3079	YGL227W	P53076	0	0	0	0.128837892	0	0.062467831	0	0.062467831	0	0	0.062467831	0.062467831		Vacuolar import and degradation protein 30 - VID30
CENPK1137D_2178	YOR161C	Q12412	0	0	0	0	0	0	0	0.165914401	0	0.359356391	0.359356391	0.165914401		Protein PNS1 - PNS1
CENPK1137D_649	YLR274W	P29496	0	0.125335583	0.125335583	0	0	0	0	0	0.193776642	0	0	0	3.6.4.12	Minichromosome maintenance protein 5 - MCM5
CENPK1137D_2908	YGL065C	P43636	0	0	0.136463666	0	0	0	0	0	0.136463666	0.136463666	0	0.291549665	2.4.1.132; 2.4.1.257	"Alpha-1,3/1,6-mannosyltransferase ALG2 - ALG2"
CENPK1137D_4409	YCR057C	P25635	0	0.055008148	0.055008148	0	0.055008148	0.055008148	0	0	0	0.113042193	0	0		Periodic tryptophan protein 2 - PWP2
CENPK1137D_2620	YNL059C	P53946	0.211527659	0.211527659	0	0	0	0	0	0	0.100694171	0.100694171	0.100694171	0		Actin-related protein 5 - ARP5
CENPK1137D_1797	YPR105C	Q06096	0	0	0	0	0	0	0	0	0	0.122018454	0.059253725	0.188502227		Conserved oligomeric Golgi complex subunit 4 - COG4
CENPK1137D_2505	YNL316C	P32452	0	0	0.193776642	0.42510267	0	0	0.42510267	0.193776642	0.193776642	0	0	0	4.2.1.51	Putative prephenate dehydratase - PHA2
CENPK1137D_954	YKL052C	P35734	0	0.291549665	0	0.291549665	0	0.291549665	0.668100537	0	0	0	0	0		DASH complex subunit ASK1 - ASK1
CENPK1137D_3781	YDL046W	Q12408	0	2.16227766	0	0	0	0	0	0	2.16227766	0	0	0.77827941		Phosphatidylglycerol/phosphatidylinositol transfer protein - NPC2
CENPK1137D_665	YLR290C	Q05892	0	0.333521432	0.154781985	0	0.333521432	0.154781985	0.154781985	0	0	0	0	0		MIOREX complex component 2 - COQ11
CENPK1137D_659	YLR285W	Q05874	0.389495494	0.930697729	0.389495494	0.389495494	0.389495494	0	0	0	0	0.389495494	0	0	2.1.1.-	Protein N-terminal and lysine N-methyltransferase EFM7 - NNT1
