Orthogroup	CLIB122 Uniprot	Combined W29 annotations
OG0005195	Q6CFQ1	YALI1_B06809g
OG0005196	Q6CG28	YALI1_B02375g
OG0005197	Q6C4F4	YALI1_E32223g
OG0005198	Q6CF32	YALI1_B14325g
OG0005199	Q6CGH6	YALI1_A20201g
OG0005200	Q6C138	YALI1_F25951g
OG0005201	W0TYP3	YALI1_B15964g
OG0005202	Q6C0M6	YALI1_F30647g
OG0005203	Q6C2U8	YALI1_F07604g
OG0005204	Q6CCC2	YALI1_C15084g
OG0005205	Q6CGB5	YALI1_A21696g
OG0005206	Q6C3F2	YALI1_F00286g
OG0005207	Q6C8B5	YALI1_D26639g
OG0005208	Q6C3C7	YALI1_F01248g
OG0005209	Q6C1Z6	YALI1_F15961g
OG0005210	Q6CFG1	YALI1_B09333g
OG0005211	Q6C067	YALI1_F34779g
OG0005212	Q6CDZ8	YALI1_B25963g
OG0005213	Q6C2B2	YALI1_F12946g
OG0005214	Q6C0Q6	YALI1_F29828g
OG0005215	Q6CDA9	YALI1_C03221g
OG0005216	Q6C2K4	YALI1_F10530g
OG0005217	Q6C430	YALI1_E35580g
OG0005218	Q6C192	YALI1_F24228g
OG0005219	Q6C395	YALI1_F02481g
OG0005220	Q6C1C7	YALI1_F23191g
OG0005221	Q6C3N9	YALI1_E39433g
OG0005222	Q6C0I6	YALI1_F31744g
OG0005223	Q9B6C9	YALI1_M00390g1
OG0005224	Q6CBK5	YALI1_C25128g
OG0005225	Q6CFT2	YALI1_B05497g
OG0005226	Q6CEF9	YALI1_B20935g
OG0005227	Q6CCQ1	YALI1_C10016g
OG0005228	Q6CAE0	YALI1_D04594g
OG0005229	Q6CF17	YALI1_B14752g
OG0005230	Q6C5F2	YALI1_E22262g
OG0005231	Q6CD67	YALI1_C04436g
OG0005232	Q6C6D8	YALI1_E12987g
OG0005233	Q6CAJ0	YALI1_D02804g
OG0005234	Q6BZT6	YALI1_F38670g
OG0005235	Q6CAJ1	YALI1_D02781g
OG0005236	Q6C194	YALI1_F24171g
OG0005237	Q6CFQ2	YALI1_B06776g
OG0005238	Q6CDS1	YALI1_B28292g
OG0005239	Q6CBD5	YALI1_C27141g
OG0005240	Q6C0H0	YALI1_F32120g
OG0005241	F2Z620	YALI1_E40718g
OG0005242	Q6CGV2	YALI1_A15879g
OG0005243	Q6CBA6	YALI1_C28611g
OG0005244	Q6CFJ8	YALI1_B08401g
OG0005245	Q6CBR2	YALI1_C23415g
OG0005246	Q6CGP2	YALI1_A17671g
OG0005247	Q6C0E0	YALI1_F32841g
OG0005248	Q6C2W1	YALI1_F07181g
OG0005249	Q6C8Q4	YALI1_D22083g
OG0005250	Q6C018	YALI1_F36259g
OG0005251	Q6C8U6	YALI1_D20844g
OG0005252	Q6CDB8	YALI1_C02588g
OG0005253	Q6CHV3	YALI1_A04795g
OG0005254	Q6C4B6	YALI1_E33268g
OG0005255	Q6C0H2	YALI1_F32067g
OG0005256	Q6CCW7	YALI1_C07613g
OG0005257	Q6C400	YALI1_E36404g
OG0005258	Q6C9A9	YALI1_D15792g
OG0005259	Q6CF87	YALI1_B12443g
OG0005260	Q6C404	YALI1_E36308g
OG0005261	Q6CBJ4	YALI1_C25377g
OG0005262	Q6C4K4	YALI1_E30914g
OG0005263	Q6C762	YALI1_E04143g
OG0005264	Q6C7R0	YALI1_D34529g
OG0005265	Q6C4A7	YALI1_E33540g
OG0005266	W0TYQ2	YALI1_A14783g
OG0005267	Q6CC96	YALI1_C15776g
OG0005268	Q6CDN4	YALI1_B29507g
OG0005269	Q6C9S4	YALI1_D11242g
OG0005270	Q6C7S1	YALI1_D34149g
OG0005271	Q6BZT8	YALI1_F38614g
OG0005272	Q6C4D3	YALI1_E32693g
OG0005273	Q6CBR8	YALI1_C23175g
OG0005274	Q6C302	YALI1_F05459g
OG0005275	Q6C5N6	YALI1_E19714g
OG0005276	Q6CG91	YALI1_A22137g
OG0005277	Q6CB73	YALI1_C29529g
OG0005278	Q6C2N9	YALI1_F09361g
OG0005279	Q6CH00	YALI1_A14368g
OG0005280	Q6CHS3	YALI1_A05571g
OG0005281	Q6C2T0	YALI1_F08146g
OG0005282	Q6C2D4	YALI1_F12312g
OG0005283	B5FVD3	YALI1_C30086g
OG0005284	Q6CD28	YALI1_C05734g
OG0005285	Q6C9U1	YALI1_D10768g
OG0005286	Q6CEG8	YALI1_B20717g
OG0005287	Q6C6M3	YALI1_E10055g
OG0005288	Q6CHN4	YALI1_A06612g
OG0005289	Q6C883	YALI1_D27637g
OG0005290	Q6CBW2	YALI1_C21171g
OG0005291	Q6C5S4	YALI1_E18802g
OG0005292	Q6C0P2	YALI1_F30116g
OG0005293	Q6C426	YALI1_E35689g
OG0005294	Q6CCR9	YALI1_C09451g
OG0005295	Q6CG58	YALI1_B01223g
OG0005296	Q6C1K8	YALI1_F20669g
OG0005297	Q6C1F6	YALI1_F22321g
OG0005298	Q6CGG8	YALI1_A20441g
OG0005299	Q6CH73	YALI1_A11905g
OG0005300	Q6CHL2	YALI1_A07277g
OG0005301	Q6CBV2	YALI1_C21544g
OG0005302	Q6C4Z6	YALI1_E26433g
OG0005303	Q6C1C4	YALI1_F23331g
OG0005304	Q6CC69	YALI1_C16712g
OG0005305	Q6C3F5	YALI1_F00207g
OG0005306	Q6C9D8	YALI1_D14866g
OG0005307	Q6CDB1	YALI1_C02904g
OG0005308	Q6C023	YALI1_F36132g
OG0005309	Q6C1N5	YALI1_F19717g
OG0005310	W0TYP9	YALI1_B13355g
OG0005311	Q6C672	YALI1_E14733g
OG0005312	Q6CGG9	YALI1_A20408g
OG0005313	Q6C3T6	YALI1_E38208g
OG0005314	Q6C328	YALI1_F04345g
OG0005315	B5RSL1	YALI1_F10115g
OG0005316	Q6CAC8	YALI1_D04978g
OG0005317	Q6C6W4	YALI1_E06737g
OG0005318	Q6C9U0	YALI1_D10812g
OG0005319	Q6C3Z2	YALI1_E36619g
OG0005320	Q6CFM0	YALI1_B07786g
OG0005321	Q6C254	YALI1_F14403g
OG0005322	Q6C2C2	YALI1_F12649g
OG0005323	Q6C7F4	YALI1_E01793g
OG0005324	W0TYQ0	YALI1_B20634g
OG0005325	Q6C2U6	YALI1_F07655g
OG0005326	Q6C3V9	YALI1_E37724g
OG0005327	Q6C6Q3	YALI1_E08689g
OG0005328	Q6CGX2	YALI1_A15414g
OG0005329	Q6C1K4	YALI1_F20820g
OG0005330	Q6C3Y5	YALI1_E36805g
OG0005331	Q6C2M6	YALI1_F09747g
OG0005332	Q6C359	YALI1_F03693g
OG0005333	Q6CB66	YALI1_C29762g
OG0005334	Q6C1P0	YALI1_F19579g
OG0005335	Q6C4E7	YALI1_E32361g
OG0005336	Q6CFZ8	YALI1_B03168g
OG0005337	Q6CBY6	YALI1_C20097g
OG0005338	Q6CAT1	YALI1_D00231g
OG0005339	Q6C2I0	YALI1_F11080g
OG0005340	Q6CFA9	YALI1_B11794g
OG0005341	Q6CB45	YALI1_C30367g
OG0005342	Q6C083	YALI1_F34351g
OG0005343	Q6C7B1	YALI1_E02832g
OG0005344	Q6C8P2	YALI1_D22636g
OG0005345	Q6C8B9	YALI1_D26559g
OG0005346	Q6C5D5	YALI1_E22736g
OG0005347	Q6CFR9	YALI1_B05964g
OG0005348	Q6C6C4	YALI1_E13509g
OG0005349	Q6CDC8	YALI1_C02188g
OG0005350	Q6C475	YALI1_E34397g
OG0005351	Q6C483	YALI1_E34238g
OG0005352	Q6C5V9	YALI1_E17699g
OG0005353	B5FVC7	YALI1_C21664g
OG0005354	Q6C9K4	YALI1_D13126g
OG0005355	Q6CA72	YALI1_D06883g
OG0005356	Q6C8I8	YALI1_D24398g
OG0005357	Q6C2Y0	YALI1_F06351g
OG0005358	Q6CE42	YALI1_B24335g
OG0005359	Q6C1G5	YALI1_F21974g
OG0005360	Q6CE84	YALI1_B22908g
OG0005361	Q6C8S3	YALI1_D21424g
OG0005362	Q6C8W9	YALI1_D20061g
OG0005363	Q6CAW9	YALI1_C32737g
OG0005364	Q6C1Z0	YALI1_F16117g
OG0005365	Q6C6N9	YALI1_E09357g
OG0005366	Q6C4U1	YALI1_E28033g
OG0005367	Q6C6D4	YALI1_E13132g
OG0005368	Q6CCA8	YALI1_C15445g
OG0005369	Q6CC08	YALI1_C19151g
OG0005370	Q6C9N8	YALI1_D12198g
OG0005371	Q6CC88	YALI1_C16108g
OG0005372	Q6C2E4	YALI1_F11956g
OG0005373	Q6C7H7	YALI1_E01133g
OG0005374	Q6C3D6	YALI1_F00976g
OG0005375	Q6C3U5	YALI1_E38020g
OG0005376	Q6C228	YALI1_F15038g
OG0005377	Q6C3E4	YALI1_F00504g
OG0005378	Q6C0T6	YALI1_F28943g
OG0005379	Q6C096	YALI1_F34057g
OG0005380	Q6C6C0	YALI1_E13611g
OG0005381	Q6CEK4	YALI1_B19668g
OG0005382	Q6CDT9	YALI1_B27662g
OG0005383	Q6CHU4	YALI1_A05031g
OG0005384	Q6CHX9	YALI1_A03857g
OG0005385	Q6C6F8	YALI1_E12402g
OG0005386	Q6C5J6	YALI1_E20766g
OG0005387	Q6C530	YALI1_E25549g
OG0005388	Q6CFW1	YALI1_B04589g
OG0005389	Q6CGL3	YALI1_A18897g
OG0005390	Q6C103	YALI1_F27017g
OG0005391	B5RSL4	YALI1_F17522g
OG0005392	Q6CIA3	YALI1_A00252g
OG0005393	Q6CCB6	YALI1_C15217g
OG0005394	Q6CFM5	YALI1_B07675g
OG0005395	Q6C1Y9	YALI1_F16158g
OG0005396	Q6C183	YALI1_F24564g
OG0005397	Q6C5T8	YALI1_E18281g
OG0005398	Q6CCE0	YALI1_C14369g
OG0005399	Q6CE95	YALI1_B22645g
OG0005400	Q6CGI0	YALI1_A20129g
OG0005401	Q6CEA1	YALI1_B22533g
OG0005402	Q6CEH1	YALI1_B20527g
OG0005403	Q6C6W1	YALI1_E06882g
OG0005404	Q6CG31	YALI1_B02228g
OG0005405	Q6C9J5	YALI1_D13388g
OG0005406	Q6C0K2	YALI1_F31416g
OG0005407	Q6C0V6	YALI1_F28202g
OG0005408	Q6CD17	YALI1_C06032g
OG0005409	Q6C296	YALI1_F13202g
OG0005410	Q6CH43	YALI1_A12756g
OG0005411	Q6C6X4	YALI1_E06406g
OG0005412	Q6CDW7	YALI1_B26984g
OG0005413	Q6C0V2	YALI1_F28453g
OG0005414	Q6C8K5	YALI1_D23934g
OG0005415	Q6CGZ4	YALI1_A14658g
OG0005416	Q6C775	YALI1_E03789g
OG0005417	Q6CEN7	YALI1_B18798g
OG0005418	Q6CDN2	YALI1_B29539g
OG0005419	Q6CHT2	YALI1_A05335g
OG0005420	Q6C7M0	YALI1_D35575g
OG0005421	Q6C484	YALI1_E34218g
OG0005422	Q6CI01	YALI1_A03351g
OG0005423	Q6C396	YALI1_F02434g
OG0005424	B5FVG6	YALI1_E38749g
OG0005425	Q6C4P5	YALI1_E29586g
OG0005426	Q6CCE7	YALI1_C13973g
OG0005427	Q6C773	YALI1_E03870g
OG0005428	Q6C4Y7	YALI1_E26811g
OG0005429	Q6CG22	YALI1_B02496g
OG0005430	B5FVB0	YALI1_B05043g
OG0005431	Q6C289	YALI1_F13384g
OG0005432	Q6C243	YALI1_F14688g
OG0005433	Q6C575	YALI1_E24287g
OG0005434	Q6C2C5	YALI1_F12578g
OG0005435	Q6C2M4	YALI1_F09802g
OG0005436	Q6CFB4	YALI1_B11648g
OG0005437	Q6C967	YALI1_D16843g
OG0005438	Q6CGJ8	YALI1_A19563g
OG0005439	Q6C0P4	YALI1_F30061g
OG0005440	Q6CFQ6	YALI1_B06487g
OG0005441	W0TYP7	YALI1_B07134g
OG0005442	Q6C0W0	YALI1_F28132g
OG0005443	B5FVA9	YALI1_B03797g
OG0005444	Q6CEQ1	YALI1_B18472g
OG0005445	Q6C3Z7	YALI1_E36477g
OG0005446	Q6CA43	YALI1_D07729g
OG0005447	Q6CFK8	YALI1_B08134g
OG0005448	Q6CG94	YALI1_A22105g
OG0005449	Q6CDM6	YALI1_B29718g
OG0005450	B5RSK9	YALI1_F09017g
OG0005451	Q6CDQ1	YALI1_B29008g
OG0005452	Q6C497	YALI1_E33858g
OG0005453	Q6C5W2	YALI1_E17613g
OG0005454	Q6CDJ5	YALI1_B30293g
OG0005455	Q6CF42	YALI1_B14064g
OG0005456	Q6C1K7	YALI1_F20712g
OG0005457	Q6C3F6	YALI1_F00184g
OG0005458	B5RSJ8	YALI1_A09139g
OG0005459	Q6C8K4	YALI1_D23995g
OG0005460	Q6CHD7	YALI1_A09798g
OG0005461	Q6C9K0	YALI1_D13238g
OG0005462	Q6CB50	YALI1_C30235g
OG0005463	Q6CFI7	YALI1_B08699g
OG0005464	Q6C0N2	YALI1_F30479g
OG0005465	Q6C264	YALI1_F14175g
OG0005466	Q6C913	YALI1_D18495g
OG0005467	Q6C6Q0	YALI1_E08782g
OG0005468	Q6CFX9	YALI1_B04068g
OG0005469	Q6C1L2	YALI1_F20589g
OG0005470	Q6C2U9	YALI1_F07573g
OG0005471	Q6C062	YALI1_F34895g
OG0005472	Q6CDI3	YALI1_C00335g
OG0005473	Q6CDJ3	YALI1_B30382g
OG0005474	Q6CEB9	YALI1_B21966g
OG0005475	Q6CBH0	YALI1_C26051g
OG0005476	Q6CCL7	YALI1_C11441g
OG0005477	Q6CA92	YALI1_D06131g
OG0005478	Q6C614	YALI1_E16325g
OG0005479	Q6C9Y1	YALI1_D09504g
OG0005480	Q6CH29	YALI1_A13287g
OG0005481	Q6C4P6	YALI1_E29557g
OG0005482	Q6C6T4	YALI1_E07744g
OG0005483	Q6C380	YALI1_F03028g
OG0005484	Q6C1P6	YALI1_F19345g
OG0005485	Q6C4P0	YALI1_E29709g
OG0005486	Q6CCF8	YALI1_C13560g
OG0005487	Q6C3M6	YALI1_E39820g
OG0005488	Q6C3W8	YALI1_E37264g
OG0005489	Q6C1B4	YALI1_F23484g
OG0005490	Q6C666	YALI1_E14889g
OG0005491	Q6C7E5	YALI1_E02046g
OG0005492	Q6C6W3	YALI1_E06759g
OG0005493	Q6CC67	YALI1_C16851g
OG0005494	Q6C7H1	YALI1_E01286g
OG0005495	Q6CF06	YALI1_B15072g
OG0005496	Q6CGF2	YALI1_A20937g
OG0005497	Q6C210	YALI1_F15533g
OG0005498	Q6CHW7	YALI1_A04309g
OG0005499	Q6CC56	YALI1_C17411g
OG0005500	Q6C2G1	YALI1_F11553g
OG0005501	Q6C9D7	YALI1_D14893g
OG0005502	Q6CAP6	YALI1_D01066g
OG0005503	Q6CF48	YALI1_B13915g
OG0005504	Q6CG39	YALI1_B01878g
OG0005505	Q6CEY9	YALI1_B15587g
OG0005506	Q6C3N5	YALI1_E39500t
OG0005507	Q6C780	YALI1_E03623g
OG0005508	Q6CAH6	YALI1_D03329g
OG0005509	Q6C8H6	YALI1_D24770g
OG0005510	Q6C261	YALI1_F14239g
OG0005511	Q6BZV3	YALI1_F38280g
OG0005512	Q6C1X8	YALI1_F16796g
OG0005513	Q6CD08	YALI1_C06328g
OG0005514	W0TYM1	YALI1_E07818g
OG0005515	Q6C7G9	YALI1_E01352g
OG0005516	Q6C7K1	YALI1_E00437g
OG0005517	Q6CA51	YALI1_D07525g
OG0005518	Q6C6I8	YALI1_E11341g
OG0005519	Q6C6U4	YALI1_E07479g
OG0005520	Q6C798	YALI1_E03183g
OG0005521	Q6CD45	YALI1_C05133g
OG0005522	Q6CFZ4	YALI1_B03335g
OG0005523	Q6C3E8	YALI1_F00399g
OG0005524	Q6CC37	YALI1_C17949g
OG0005525	B5RSL0	YALI1_F09317g
OG0005526	Q6C068	YALI1_F34749g
OG0005527	Q6CCF7	YALI1_C13642g
OG0005528	Q6CCT4	YALI1_C08983g
OG0005529	Q6CA33	YALI1_D08082g
OG0005530	Q6CBD3	YALI1_C27207g
OG0005531	Q6C993	YALI1_D16118g
OG0005532	Q6C3M1	YALI1_E39934g
OG0005533	Q6C736	YALI1_E04845g
OG0005534	Q6CDM8	YALI1_B29662g
OG0005535	Q6CA96	YALI1_D05901g
OG0005536	Q6CD91	YALI1_C03842g
OG0005537	Q6BZQ4	YALI1_F39314g
OG0005538	Q6CB36	YALI1_C30541g
OG0005539	Q6C5N9	YALI1_E19682g
OG0005540	Q6CGZ7	YALI1_A14568g
OG0005541	Q6CHH6	YALI1_A08614g
OG0005542	Q6C105	YALI1_F26967g
OG0005543	Q6C5T6	YALI1_E18303g
OG0005544	Q6C5R3	YALI1_E19060g
OG0005545	Q6CG05	YALI1_B02991g
OG0005546	Q6C6M1	YALI1_E10134g
OG0005547	Q6C779	YALI1_E03651g
OG0005548	Q6C8P8	YALI1_D22313g
OG0005549	Q6C8I1	YALI1_D24649g
OG0005550	Q6CAI4	YALI1_D03047g
OG0005551	Q6CC78	YALI1_C16378g
OG0005552	Q6CGH8	YALI1_A20149g
OG0005553	Q6C362	YALI1_F03529g
OG0005554	Q6CA05	YALI1_D08850g
OG0005555	Q6CHQ1	YALI1_A06169g
OG0005556	Q6C3V2	YALI1_E37886g
OG0005557	Q6C410	YALI1_E36098g
OG0005558	Q6C9C2	YALI1_D15367g
OG0005559	Q6CGT3	YALI1_A16392g
OG0005560	Q6C3S5	YALI1_E38491g
OG0005561	Q6C231	YALI1_F14958g
OG0005562	Q6C2K2	YALI1_F10585g
OG0005563	Q6C2Y3	YALI1_F06236g
OG0005564	Q6CH42	YALI1_A12772g
OG0005565	Q6C211	YALI1_F15517g
OG0005566	Q6CCN5	YALI1_C10534g
OG0005567	Q6C0A5	YALI1_F33819g
OG0005568	Q6CDD9	YALI1_C01800g
OG0005569	Q6C8Q1	YALI1_D22237g
OG0005570	Q6C1R2	YALI1_F19015g
OG0005571	Q6C071	YALI1_F34675g
OG0005572	Q6C9L6	YALI1_D12815g
OG0005573	W0TYP4	YALI1_B04540g
OG0005574	Q6CHF0	YALI1_A09397g
OG0005575	Q6C9K3	YALI1_D13160g
OG0005576	Q6C3K0	YALI1_E40540g
OG0005577	Q6C274	YALI1_F13793g
OG0005578	Q6C803	YALI1_D30941g
OG0005579	Q6C8D4	YALI1_D26114g
OG0005580	Q6C9C6	YALI1_D15304g
OG0005581	Q6CFX6	YALI1_B04200g
OG0005582	Q6CG03	YALI1_B03041g
OG0005583	Q6C1H2	YALI1_F21769g
OG0005584	Q6C358	YALI1_F03722g
OG0005585	Q6CF00	YALI1_B15237g
OG0005586	Q6C9V6	YALI1_D10226g
OG0005587	Q6C314	YALI1_F04895g
OG0005588	Q6CDB2	YALI1_C02866g
OG0005589	Q6C1E6	YALI1_F22794g
OG0005590	Q6C9L5	YALI1_D12832g
OG0005591	Q6CH54	YALI1_A12465g
OG0005592	Q6C3Y8	YALI1_E36758g
OG0005593	Q6C8V9	YALI1_D20413g
OG0005594	Q6C477	YALI1_E34344g
OG0005595	Q6C608	YALI1_E16493g
OG0005596	Q6C4L5	YALI1_E30561g
OG0005597	Q6CDZ7	YALI1_B25988g
OG0005598	Q6CBX5	YALI1_C20396g
OG0005599	Q6CG99	YALI1_A22027g
OG0005600	Q6C5R9	YALI1_E18927g
OG0005601	Q6CH92	YALI1_A11231g
OG0005602	Q6CHI3	YALI1_A08436g
OG0005603	Q6C4C6	YALI1_E32908g
OG0005604	Q6CHR5	YALI1_A05813g
OG0005605	Q6C1S7	YALI1_F18381g
OG0005606	Q6C385	YALI1_F02855g
OG0005607	Q6C6R3	YALI1_E08334g
OG0005608	Q6CFV4	YALI1_B04853g
OG0005609	Q6C9S0	YALI1_D11343g
OG0005610	Q6C7H2	YALI1_E01251g
OG0005611	Q6CB67	YALI1_C29676g
OG0005612	Q6CHV5	YALI1_A04715g
OG0005613	Q6C7U2	YALI1_D33640g
OG0005614	Q6CDQ2	YALI1_B28933g
OG0005615	Q6C3Z4	YALI1_E36540g
OG0005616	Q6CDC7	YALI1_C02215g
OG0005617	Q6C1I6	YALI1_F21426g
OG0005618	Q6CBH9	YALI1_C25829g
OG0005619	Q6C6S9	YALI1_E07920g
OG0005620	Q6CAL4	YALI1_D02041g
OG0005621	Q6CC12	YALI1_C18892g
OG0005622	Q6C7L3	YALI1_D35768g
OG0005623	Q6CFN1	YALI1_B07500g
OG0005624	Q6CHV1	YALI1_A04817g
OG0005625	Q6CBD9	YALI1_C27061g
OG0005626	Q6CFM9	YALI1_B07549g
OG0005627	Q6CGT7	YALI1_A16215g
OG0005628	Q6CFB9	YALI1_B11484g
OG0005629	Q6CHR3	YALI1_A05844g
OG0005630	Q6CDB4	YALI1_C02686g
OG0005631	Q6C5X7	YALI1_E17258g
OG0005632	Q6CGF0	YALI1_A20995g
OG0005633	Q6CBW9	YALI1_C20559g
OG0005634	Q6CGT6	YALI1_A16264g
OG0005635	Q6C757	YALI1_E04312g
OG0005636	Q6CI81	YALI1_A01093g
OG0005637	Q6CCV5	YALI1_C08040g
OG0005638	Q6C7R7	YALI1_D34270g
OG0005639	Q6CDW9	YALI1_B26962g
OG0005640	Q6CDI2	YALI1_C353g
OG0005641	Q6CE15	YALI1_B25484g
OG0005642	Q6CC46	YALI1_C17728g
OG0005643	Q6CH72	YALI1_A11954g
OG0005644	Q6C7I5	YALI1_E00948g
OG0005645	Q6CAU0	YALI1_C33406g
OG0005646	W0TYP5	YALI1_B02091g
OG0005647	Q6BZS9	YALI1_F38859g
OG0005648	Q6CF72	YALI1_B13069g
OG0005649	Q6CB28	YALI1_C30795g
OG0005650	F2Z6C9	YALI1_D05474g
OG0005651	Q6CE16	YALI1_B25427g
OG0005652	Q6CAR5	YALI1_D00581g
OG0005653	Q6C125	YALI1_F26313g
OG0005654	Q6C820	YALI1_D30324g
OG0005655	Q6C5N1	YALI1_E19852g
OG0005656	Q6C0S0	YALI1_F29483g
OG0005657	Q6C1B2	YALI1_F23551g
OG0005658	Q6C2D8	YALI1_F12176g
OG0005659	Q6C220	YALI1_F15311g
OG0005660	Q6CDL6	YALI1_B29915g
OG0005661	Q6CH55	YALI1_A12445g
OG0005662	Q6C2I2	YALI1_F11020g
OG0005663	Q6C9V5	YALI1_D10264g
OG0005664	Q6CGF4	YALI1_A20884g
OG0005665	Q6C087	YALI1_F34264g
OG0005666	Q6CEI4	YALI1_B20242g
OG0005667	Q6CDU2	YALI1_B27588g
OG0005668	Q6C2U2	YALI1_F07793g
OG0005669	Q6C5H5	YALI1_E21364g
OG0005670	Q6C1A2	YALI1_F23963g
OG0005671	Q6CH52	YALI1_A12492g
OG0005672	Q6CEY8	YALI1_B15592g
OG0005673	Q6C7B3	YALI1_E02767g
OG0005674	Q6CI24	YALI1_A02833g
OG0005675	Q6CGQ6	YALI1_A17401g
OG0005676	Q6CI02	YALI1_A03322g
OG0005677	Q6C8Q0	YALI1_D22247g
OG0005678	Q6CH91	YALI1_A11258g
OG0005679	Q6CG81	YALI1_A22440g
OG0005680	Q6C8D3	YALI1_D26142g
OG0005681	Q6C050	YALI1_F35406g
OG0005682	Q6C334	YALI1_F04211g
OG0005683	Q6C0D2	YALI1_F33103g
OG0005684	Q6CCE2	YALI1_C14183g
OG0005685	Q6CBB6	YALI1_C28396g
OG0005686	Q6CBH1	YALI1_C26036g
OG0005687	Q6CBZ7	YALI1_C19814g
OG0005688	Q6C0S5	YALI1_F29301g
OG0005689	Q6C4R7	YALI1_E28919g
OG0005690	Q6C2Z8	YALI1_F05574g
OG0005691	Q6CE52	YALI1_B24018g
OG0005692	Q6CGC4	YALI1_A21509g
OG0005693	Q6CBW8	YALI1_C20597g
OG0005694	Q6C419	YALI1_E35843g
OG0005695	Q6CC04	YALI1_C19500g
OG0005696	Q6CF92	YALI1_B12267g
OG0005697	Q6C7C2	YALI1_E02468g
OG0005698	Q6CC30	YALI1_C18162g
OG0005699	Q6BZS2	YALI1_F39001g
OG0005700	Q6C7J1	YALI1_E00760g
OG0005701	Q6C5U5	YALI1_E18143g
OG0005702	Q6C2Y5	YALI1_F06109g
OG0005703	Q6C4G2	YALI1_E31982g
OG0005704	Q6C634	YALI1_E15835g
OG0005705	Q6CBL0	YALI1_C25032g
OG0005706	Q6CCJ0	YALI1_C12282g
OG0005707	Q6CEK7	YALI1_B19567g
OG0005708	Q6CBC7	YALI1_C27958g
OG0005709	Q6CHT6	YALI1_A05229g
OG0005710	Q6CBW5	YALI1_C20901g
OG0005711	Q6CCV0	YALI1_C08197g
OG0005712	Q6C4I5	YALI1_E31446g
OG0005713	Q6CEN9	YALI1_B18741g
OG0005714	Q6CEV9	YALI1_B16446g
OG0005715	Q6CH53	YALI1_A12475g
OG0005716	Q6C325	YALI1_F04455g
OG0005717	Q6C534	YALI1_E25485g
OG0005718	Q6CB97	YALI1_C28879g
OG0005719	Q6C6X7	YALI1_E06331g
OG0005720	Q6CD07	YALI1_C06368g
OG0005721	Q6CGJ4	YALI1_A19731g
OG0005722	Q6CB33	YALI1_C30653g
OG0005723	Q6CGT0	YALI1_A16466g
OG0005724	Q6CBR1	YALI1_C23472g
OG0005725	Q6C5I2	YALI1_E21200g
OG0005726	Q6CDC6	YALI1_C02332g
OG0005727	B5U8Q6	YALI1_A22073g
OG0005728	Q6CEB4	YALI1_B22088g
OG0005729	Q6CEB0	YALI1_B22276g
OG0005730	Q6CI70	YALI1_A01505g
OG0005731	Q6C5G7	YALI1_E21832g
OG0005732	Q6CG25	YALI1_B02465g
OG0005733	Q6CAC0	YALI1_D05222g
OG0005734	Q6CAM4	YALI1_D01780g
OG0005735	Q6CHZ2	YALI1_A03549g
OG0005736	Q6C1V4	YALI1_F17549g
OG0005737	Q6CAI1	YALI1_D03144g
OG0005738	Q6C8D6	YALI1_D26051g
OG0005739	Q6C8X1	YALI1_D20018g
OG0005740	Q6CHH4	YALI1_A08653g
OG0005741	Q6C8D9	YALI1_D25968g
OG0005742	Q6CBG3	YALI1_C26377g
OG0005743	Q6CDD7	YALI1_C01826g
OG0005744	Q6C352	YALI1_F03855g
OG0005745	Q6C5B3	YALI1_E23348g
OG0005746	Q6CC28	YALI1_C18258g
OG0005747	Q6CFC3	YALI1_B11398g
OG0005748	Q6CES6	YALI1_B17773g
OG0005749	Q6CFN3	YALI1_B07413g
OG0005750	Q6CD83	YALI1_C03969g
OG0005751	Q6C770	YALI1_E03941g
OG0005752	Q6C676	YALI1_E14619g
OG0005753	Q6C0C6	YALI1_F33301g
OG0005754	Q6CFN6	YALI1_B07366g
OG0005755	Q6C6N1	YALI1_E09705g
OG0005756	Q6C1E3	YALI1_F22858g
OG0005757	Q6C0H6	YALI1_F31947g
OG0005758	Q6C9M1	YALI1_D12690g
OG0005759	Q6C428	YALI1_E35652g
OG0005760	F2Z651	YALI1_D33274g
OG0005761	Q6C0R2	YALI1_F29691g
OG0005762	Q6CHZ1	YALI1_A03567g
OG0005763	Q6C889	YALI1_D27500g
OG0005764	Q6CGK0	YALI1_A19526g
OG0005765	Q6C9G4	YALI1_D14300g
OG0005766	Q6CI94	YALI1_A00558g
OG0005767	Q6CEI7	YALI1_B20188g
OG0005768	Q6CGB3	YALI1_A21720g
OG0005769	Q6C877	YALI1_D27826g
OG0005770	Q6C7Y2	YALI1_D32209g
OG0005771	Q6CCW2	YALI1_C07770g
OG0005772	Q6CEN2	YALI1_B18902g
OG0005773	B5FVF1	YALI1_E27279g
OG0005774	Q6CBS0	YALI1_C23150g
OG0005775	Q6CBZ6	YALI1_C19840g
OG0005776	Q6C263	YALI1_F14201g
OG0005777	Q6C612	YALI1_E16359g
OG0005778	Q6C1C6	YALI1_F23214g
OG0005779	Q6CDI7	YALI1_C00230g
OG0005780	Q6CDV3	YALI1_B27360g
OG0005781	Q6C7S4	YALI1_D34078g
OG0005782	Q6CCM0	YALI1_C11234g
OG0005783	Q6BZU5	YALI1_F38466g
OG0005784	Q6C3V3	YALI1_E37863g
OG0005785	W0TYN7	YALI1_B06607g
