genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_80325	0.188685904	5.867457843	0.077002512	0.18672531	uncharacterized protein KLMA_80325
KLMA_40533	0.188739575	4.748795149	0.118501714	0.255287153	peroxisomal long-chain fatty acid import protein 1
KLMA_20250	0.189099816	8.121419866	0.07278347	0.17973288	actin-binding protein
KLMA_30199	0.189309635	9.014524407	0.02222408	0.075988474	ribonucleoside-diphosphate reductase small chain 1
KLMA_60419	0.18949025	5.8368619	0.014358449	0.054733821	dolichol kinase
KLMA_20400	0.189757208	7.297712899	0.007509966	0.032958139	protein ZRG17
KLMA_70026	0.191046695	7.513044105	0.001668112	0.01022205	SWI/SNF global transcription activator complex subunit SWP82
KLMA_10157	0.1912907	5.92220567	0.062845013	0.162478169	probable ribokinase
KLMA_30330	0.191293302	8.138102696	0.001433497	0.009031592	homeodomain super family
KLMA_70253	0.191362758	1.645588472	0.357349944	0.535527523	uncharacterized protein KLMA_70253
KLMA_50030	0.191452115	6.950986887	0.003137061	0.016914294	GTPase-activating protein BEM3
KLMA_10686	0.191509814	6.979607362	0.027948026	0.090392647	serine/threonine-protein kinase KIC1
KLMA_20776	0.191526346	7.895035834	0.002279732	0.013089354	hypothetical protein KLMA_20776
KLMA_70453	0.191527565	6.333066901	0.06002595	0.15754373	ice-structuring glycoprotein
KLMA_30057	0.191547686	4.495712874	0.081357429	0.193984617	protein MIF2
KLMA_20469	0.191734487	6.593909592	0.017155111	0.06287435	uncharacterized protein KLMA_20469
KLMA_50435	0.191761464	7.022135983	0.052525374	0.143695898	uncharacterized protein KLMA_50435
KLMA_40209	0.191779836	6.334928717	0.017216928	0.063050653	hypothetical protein KLMA_40209
KLMA_20615	0.192060807	7.782136643	0.061079268	0.159616533	YCII super family
KLMA_10660	0.192142169	8.220349214	0.003144327	0.016914294	cytochrome c oxidase biogenesis protein
KLMA_40187	0.19240668	4.736576262	0.059278695	0.156174702	non-homologous end-joining protein 1
KLMA_30539	0.192576434	5.930258889	0.045342273	0.128997835	probable dolichyl-phosphate-mannose--protein mannosyltransferase 7
KLMA_30449	0.192851235	5.475773995	0.080115178	0.192062364	putative thiosulfate sulfurtransferase
KLMA_40230	0.192897057	3.59913581	0.124834839	0.264462089	hypothetical protein KLMA_40230
KLMA_40266	0.19289763	5.625201155	0.063032661	0.162789575	uncharacterized protein KLMA_40266
KLMA_40570	0.192906395	6.550933288	0.012122417	0.047867246	endosomal/prevacuolar sodium/hydrogen exchanger
KLMA_30067	0.193169858	5.879554966	0.041919541	0.121689739	inositol phosphorylceramide synthase
KLMA_70443	0.193294829	2.586400619	0.172293512	0.330860907	probable 2-methylcitrate dehydratase
KLMA_70152	0.193333193	6.119961835	0.011658072	0.046450132	vacuolar amino acid transporter 6
KLMA_30664	0.193563751	9.633774921	0.008617037	0.036816177	60S ribosomal protein L12
KLMA_70370	0.194627713	3.905708631	0.133443417	0.278678171	inositol-pentakisphosphate 2-kinase
KLMA_10722	0.194913889	6.395700396	0.035774079	0.10853188	probable E3 ubiquitin-protein ligase HUL4
KLMA_10375	0.195115324	6.359177189	0.008130002	0.035169519	autophagy-related protein 27
KLMA_20703	0.19525721	7.015371473	0.003443475	0.018173894	minichromosome maintenance protein 5
KLMA_40296	0.19559138	7.185405088	0.003246724	0.017343306	uncharacterized protein KLMA_40296
KLMA_30412	0.19565501	6.5170278	0.020837525	0.072475097	diacylglycerol pyrophosphate phosphatase 1
KLMA_30191	0.195841943	5.559031175	0.045462148	0.129144662	protein NAM8
KLMA_70406	0.195881273	6.099890752	0.090534707	0.21009008	protein NBA1
KLMA_80237	0.196083035	6.079511128	0.014656749	0.055651998	uncharacterized protein KLMA_80237
KLMA_10018	0.196498314	3.691129358	0.088816671	0.20708218	catabolic L-serine/threonine dehydratase
KLMA_30150	0.196830507	6.08038532	0.050708312	0.139937504	uncharacterized protein KLMA_30150
KLMA_30361	0.196947375	5.391617171	0.054996261	0.148227179	protein YSY6
KLMA_80303	0.197130801	7.663172841	0.015083801	0.056784005	protein OPY2
KLMA_50624	0.197274994	7.659807099	0.001586939	0.009807042	uncharacterized protein KLMA_50624
KLMA_70409	0.197448581	5.243007762	0.089076624	0.20758838	chromatin modification-related protein EAF3
KLMA_60435	0.197679163	9.96549574	0.00605493	0.027814202	ATP synthase subunit beta
KLMA_40105	0.197696102	7.91986905	0.018772252	0.067371525	uncharacterized protein KLMA_40105
KLMA_20562	0.198239832	5.814181081	0.031702856	0.099160965	transport protein particle 31 kDa subunit
KLMA_50223	0.19824645	4.056970898	0.139447236	0.288050104	peroxisomal ATPase PEX1
KLMA_70342	0.198552004	6.491186488	0.019783288	0.069912496	AP-2 complex subunit alpha
KLMA_80063	0.199079368	4.901791177	0.050718319	0.139937504	"alpha-1,3-mannosyltransferase"
KLMA_60342	0.199174143	6.475874532	0.003704769	0.01907503	AP-3 complex subunit mu
KLMA_50355	0.199339548	5.58685235	0.020776649	0.072367264	uncharacterized protein KLMA_50355
KLMA_30360	0.199593866	8.679689891	0.004746312	0.022953971	protein TOS1
KLMA_50097	0.199668157	1.347881668	0.376691289	0.554663361	hypothetical protein KLMA_50097
KLMA_20722	0.199844434	7.705909026	0.000838941	0.005832553	squalene synthetase
KLMA_40376	0.199991787	7.617071356	0.046224921	0.130436659	viable in a HAL3 SIT4 background protein 2
KLMA_50189	0.200589363	6.403355055	0.011978495	0.047453645	protein ORM1
KLMA_40006	0.200894422	4.908000157	0.057342697	0.152567472	uncharacterized protein KLMA_40006
KLMA_40332	0.201667011	8.054936146	0.001723222	0.010488705	DNA topoisomerase 2-associated protein PAT1
KLMA_20247	0.202300697	7.917086579	0.005679118	0.026420895	general transcriptional corepressor TUP1
KLMA_40099	0.202465299	6.911916771	0.122261565	0.261065351	heat shock protein 104
KLMA_40473	0.202602729	7.831521184	0.006902466	0.030737545	autophagy-related protein 13
KLMA_20379	0.202693272	4.240186914	0.058602824	0.155238208	hypothetical protein KLMA_20379
KLMA_40060	0.202771595	5.382865478	0.052959964	0.144152261	uncharacterized protein KLMA_40060
KLMA_70334	0.202858154	7.308205021	0.001580032	0.009776823	proliferating cell nuclear antigen
KLMA_20432	0.203319313	5.99764412	0.018421326	0.066456681	translational activator PET122 family protein
KLMA_70180	0.203636909	6.320271829	0.156699439	0.310896307	transcription factor VHR1
KLMA_30413	0.203666389	6.745797338	0.002393691	0.013612008	serine/threonine-protein kinase GCN2
KLMA_10057	0.203745624	5.889071047	0.040508118	0.118946564	hypothetical protein KLMA_10057
KLMA_20610	0.203755825	7.468886751	0.002995109	0.016286538	ubiquitin carboxyl-terminal hydrolase 2
KLMA_50222	0.203856723	8.089302385	0.002114789	0.012383491	serine/threonine-protein kinase PTK2
KLMA_50409	0.204175542	6.187395749	0.016204776	0.060162557	flo11 super family
KLMA_60030	0.20451879	7.577413764	0.002359923	0.013467404	hypothetical protein KLMA_60030
KLMA_10110	0.204634389	6.551957091	0.041666363	0.121221182	vacuolar protein sorting-associated protein IST1
KLMA_10705	0.204784493	6.248617676	0.029489388	0.094059304	enolase-phosphatase E1
KLMA_20111	0.205188508	5.30701126	0.019058855	0.068047274	H3 histone acetyltransferase RTT109
KLMA_40584	0.205248321	5.744882058	0.03743438	0.111887458	uncharacterized protein KLMA_40584
KLMA_80260	0.205441587	8.704591677	0.003910094	0.019815357	protein SFK1
KLMA_40402	0.205580409	5.929859794	0.020738675	0.072286966	protein STB1
KLMA_50398	0.205805092	9.868228458	0.004472275	0.021864958	general control protein GCN4
KLMA_10744	0.206326255	9.92521948	0.001169001	0.007664151	mitochondrial import inner membrane translocase subunit TIM50
KLMA_80335	0.206753824	5.438888711	0.050017383	0.13831862	uncharacterized protein KLMA_80335
KLMA_80046	0.206811318	7.819763332	0.002242544	0.012965542	regulatory protein CAT8
KLMA_50451	0.206905411	0.541608085	0.395220856	0.573135304	acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form
KLMA_50347	0.206986085	7.43917715	0.009374025	0.039322209	glutamine-dependent NAD(+) synthetase
KLMA_20015	0.207016752	5.968118767	0.021708761	0.074499041	ubiquitin carboxyl-terminal hydrolase YUH1
KLMA_20729	0.207109068	8.432008021	0.00358835	0.018654028	importin subunit alpha
KLMA_20454	0.207159298	5.249650012	0.057215702	0.152313228	anthranilate phosphoribosyltransferase
KLMA_10832	0.207207198	8.657899231	0.009016663	0.038220237	dihydroorotate dehydrogenase
KLMA_70278	0.207269657	7.311245027	0.019420485	0.069083883	uncharacterized protein KLMA_70278
KLMA_80213	0.207617243	7.337808442	0.011201832	0.045039732	uncharacterized protein KLMA_80213
KLMA_60257	0.207837092	5.892106887	0.018957841	0.067736535	spindle pole body component SPC98
KLMA_10743	0.207844562	6.671557455	0.007854046	0.03428185	F-box protein COS111
KLMA_10468	0.207889092	10.58179799	0.001799825	0.010778926	6-phosphogluconate dehydrogenase
KLMA_20393	0.208036184	9.533984498	0.005366053	0.025216806	zinc finger protein STP4
KLMA_50033	0.20806741	7.222459431	0.001360895	0.008710084	histone deacetylase HOS3
KLMA_50386	0.208140614	8.03637581	0.003622369	0.018730391	nuclear localization sequence-binding protein
KLMA_70025	0.208167526	9.283639279	0.00792545	0.0345313	saccharopepsin
KLMA_60019	0.208331041	6.680678733	0.019597859	0.06961263	uncharacterized protein KLMA_60019
KLMA_20131	0.208392771	6.522367003	0.029746615	0.094692738	Golgi apparatus membrane protein TVP15
KLMA_60383	0.208514842	7.586706518	0.001416701	0.008961092	acetyl-CoA acetyltransferase
KLMA_40002	0.209859304	6.162832015	0.010060469	0.041412892	iron transport multicopper oxidase FET5
KLMA_50023	0.209885142	7.289736338	0.087338858	0.204522363	hypothetical protein KLMA_50023
KLMA_10427	0.210151254	6.20683472	0.006863801	0.030621655	galactose/lactose metabolism regulatory protein GAL80
KLMA_80071	0.210391886	6.997589498	0.005342138	0.025177683	protein HOL1
KLMA_30700	0.210666351	7.567559106	0.008497233	0.036503006	importin alpha re-exporter
KLMA_30717	0.211318574	7.771302612	0.000650191	0.004708785	uncharacterized protein KLMA_30717
KLMA_30684	0.211351458	8.675095942	0.042821143	0.123687912	peptide methionine sulfoxide reductase
KLMA_40075	0.21137919	4.728960814	0.056231176	0.150517979	uncharacterized protein KLMA_40075
KLMA_50298	0.212142022	7.049643968	0.001733806	0.010493889	DUF1875 domain containing protein
KLMA_30337	0.212263121	7.929143666	0.002827481	0.015522545	uncharacterized protein KLMA_30337
KLMA_20741	0.212489413	7.732264745	0.001534332	0.009555065	rho (Ras homology) family
KLMA_10491	0.212596586	8.536607711	0.001459244	0.00914623	uncharacterized protein KLMA_10491
KLMA_70153	0.21320854	7.841540385	0.001231399	0.007986787	protein SSU81
KLMA_50596	0.213536276	6.676725802	0.00443137	0.021743619	protein BRE4
KLMA_20542	0.214762279	7.305979707	0.002920559	0.015970776	[PSI+] inducibility protein 3 [Kluyveromyces marxianus DMKU3-1042]
KLMA_70456	0.214929251	5.383768386	0.107075651	0.237428617	ferric reductase transmembrane component 4
KLMA_20834	0.215407657	0.896364944	0.406798761	0.582172608	acetamidase
KLMA_20194	0.21553855	6.077753984	0.009593891	0.03996767	UPF0613 protein PB24D3.06c
KLMA_30641	0.215976075	6.963381772	0.018347179	0.066258454	probable hydrolase NIT3
KLMA_40428	0.216010445	6.277526079	0.004396072	0.021601388	protein EFR3
KLMA_40046	0.216067531	6.76802736	0.002839368	0.01556192	nicotinamide-nucleotide adenylyltransferase 1
KLMA_20223	0.216161697	6.594109535	0.014601394	0.055528851	D-serine dehydratase
KLMA_80060	0.216269685	11.79507877	0.011789845	0.046859557	uncharacterized protein KLMA_80060
KLMA_60549	0.216393	8.456499706	0.015846585	0.05901361	protoplast secreted protein 2
KLMA_60329	0.216781868	6.568002899	0.013761739	0.052959194	uncharacterized protein KLMA_60329
KLMA_20825	0.217035283	6.802784097	0.003776617	0.019383169	K(+)/H(+) antiporter 1
KLMA_30471	0.21703593	6.370969183	0.004883406	0.023481891	protein DSE3
KLMA_30239	0.217769165	8.402795957	0.01138171	0.04557387	plasma membrane proteolipid 3
KLMA_10457	0.218469002	11.15051743	0.003701565	0.01907503	plasma membrane ATPase
KLMA_20344	0.218518737	4.917377632	0.075836106	0.184914913	mRNA 3\'-end-processing protein YTH1
KLMA_30483	0.21860887	7.084713477	0.011360801	0.045527775	Golgi to ER traffic protein 2
KLMA_60242	0.218682874	7.554671306	0.000840093	0.005832553	E3 ubiquitin-protein ligase DMA2
KLMA_50516	0.219278987	6.38714725	0.011258539	0.045230202	protein transport protein SEC1
KLMA_20568	0.219539065	8.569238547	0.028600276	0.091888818	succinyl-CoA ligase
KLMA_80153	0.21960116	7.18257276	0.004166851	0.020791343	6-phosphofructo-2-kinase/fructose-2
KLMA_60138	0.220538225	4.908861149	0.031277433	0.09814636	uncharacterized protein KLMA_60138
KLMA_60167	0.220608083	9.529901979	0.003485676	0.018277165	malate dehydrogenase
KLMA_50587	0.220716855	2.419155052	0.15470985	0.308923442	peroxisomal 2
KLMA_70258	0.220836147	6.532994545	0.001727615	0.010493889	inorganic phosphate transporter
KLMA_10245	0.220903321	7.671910761	0.00852738	0.036529758	protein SDS23
KLMA_70187	0.221647888	6.364477683	0.00282898	0.015522545	PHO85 cyclin-6
KLMA_40078	0.221705489	10.56950555	0.002440298	0.013796085	uncharacterized endoplamic reticulum membrane
KLMA_40319	0.221802626	7.480040785	0.000625417	0.004584187	uncharacterized protein KLMA_40319
KLMA_60487	0.221842622	6.525443961	0.006056662	0.027814202	vacuolar calcium ion transporter
KLMA_40264	0.222058817	9.071109003	0.00985189	0.040709393	uncharacterized protein KLMA_40264
KLMA_70371	0.222236559	6.99144013	0.013826307	0.053123282	deoxyhypusine synthase
KLMA_10717	0.222489835	6.853532103	0.069746867	0.174367167	v-type proton ATPase subunit c
KLMA_30589	0.222952664	8.863205721	0.001297674	0.008353752	glycine cleavage system H protein
KLMA_10358	0.223150608	6.240831077	0.002112494	0.012383491	hypothetical protein KLMA_10358
KLMA_20528	0.223330253	8.95130023	0.006200284	0.028286607	cAMP-dependent protein kinase regulatory subunit
KLMA_10371	0.223460811	7.71029379	0.000193204	0.001756238	"probable alpha-1,6-mannosyltransferase MNN11"
KLMA_10506	0.223512284	7.055481995	0.003798417	0.019392526	iron-sulfur clusters transporter ATM1
KLMA_80201	0.223559289	7.013144401	0.003596731	0.018677559	ubiquitin carboxyl-terminal hydrolase 15
KLMA_70177	0.223677108	6.70109272	0.040161276	0.118071226	general negative regulator of transcription subunit 4
KLMA_80305	0.224220251	5.584132032	0.010727777	0.043567544	uncharacterized protein KLMA_80305
KLMA_20440	0.224231707	7.336945099	0.000640539	0.004659776	pH-response transcription factor pacC/RIM101
KLMA_80109	0.224542657	5.853069713	0.016546987	0.061245342	uncharacterized protein KLMA_80109
KLMA_30728	0.224728528	5.05779678	0.030708136	0.096799557	lactose permease
KLMA_50428	0.224870656	6.020670058	0.024115616	0.080970312	cell cycle protein kinase DBF2
KLMA_10332	0.224951927	6.078507148	0.004303978	0.021366676	"2\',3\'-cyclic-nucleotide 3\'-phosphodiesterase"
KLMA_40360	0.22521507	5.158302123	0.017697124	0.064510404	mitochondrial inner membrane magnesium transporter LPE10
KLMA_30175	0.225755913	5.613573715	0.005474872	0.025628747	uncharacterized protein KLMA_30175
KLMA_30155	0.225923527	6.941452716	0.003881786	0.019693459	phosphatidylinositol 4-kinase LSB6
KLMA_40355	0.225938767	6.565399632	0.004548664	0.022145538	protein IGO2
KLMA_10152	0.226044652	7.201509385	0.002533552	0.014273326	rasGEF super family
KLMA_30451	0.226051451	4.213459992	0.059575213	0.156785392	autophagy-related protein 29
KLMA_70418	0.226055089	6.157532141	0.004907146	0.023516439	uncharacterized protein MRP8
KLMA_60461	0.22621802	10.50280201	0.0004879	0.003740309	6-phosphofructokinase subunit beta
KLMA_40269	0.22699205	5.28777724	0.022859539	0.077777013	protein MTC2
KLMA_30354	0.227394289	5.63729633	0.036192994	0.109321415	uncharacterized protein KLMA_30354
KLMA_10826	0.22747241	4.963046838	0.044932312	0.128002	hypothetical protein KLMA_10826
KLMA_40440	0.227496289	7.695666987	0.00123853	0.008022294	v-type proton ATPase subunit d
KLMA_10299	0.227764126	3.827368462	0.092473649	0.213248372	spore wall maturation protein DIT1
KLMA_10580	0.22786964	5.788041453	0.028087226	0.09072174	CAAX prenyl protease 2
KLMA_30203	0.227991707	6.555559008	0.001674404	0.010243042	alcohol O-acetyltransferase 1
KLMA_10798	0.228244122	5.774176757	0.006549708	0.029574402	protein MGR2
KLMA_50238	0.228379739	6.36454702	0.001743016	0.010503625	inositol hexakisphosphate kinase 1
KLMA_10223	0.229309453	3.979753847	0.070612167	0.176076145	protein PET18
KLMA_10339	0.229445547	8.046826109	0.005090534	0.024282537	clathrin coat assembly protein AP180A
KLMA_20049	0.229461507	7.222788067	0.000472775	0.003661201	probable family 17 glucosidase SCW11
KLMA_80143	0.229470744	7.399528647	0.000901144	0.006182179	hypothetical protein KLMA_80143
KLMA_40200	0.229725324	4.096510711	0.05153565	0.141950099	probable inorganic polyphosphate/ATP-NAD kinase
KLMA_70375	0.229796191	8.072089603	0.00437736	0.021575084	PHO85 cyclin-5
KLMA_10553	0.230266975	8.159454801	0.000382801	0.003065574	vacuolar protein 8
KLMA_70400	0.230455708	8.532147952	0.00435723	0.021501434	coatomer subunit gamma
KLMA_40052	0.230483343	5.227210998	0.023827517	0.08024088	meiotic recombination protein REC102
KLMA_40285	0.230551822	7.500248511	0.000119582	0.001189677	vacuolar transporter chaperone 4
KLMA_70321	0.230552284	6.464751967	0.005193816	0.024622346	mitochondrial import protein 1
KLMA_20332	0.231045583	7.148983167	0.006771683	0.030378262	bifunctional protein GAL10
KLMA_30125	0.231297789	7.043361397	0.003566917	0.018562529	vacuolar transporter chaperone 2
KLMA_70450	0.231552633	6.638513481	0.008111781	0.03515347	NEDD8-activating enzyme E1 regulatory subunit
