genes	logFC	logCPM	PValue	FDR	Portein_names
YALI0_D02761g	1.007424976	6.784930364	0.030586774	0.106842035	weakly similar to wi|NCU05726.1 Neurospora crassaNCU05726.1 hypothetical protein
YALI0_A12177g	1.00867047	11.26830608	0.020567997	0.084033033	weakly similar to uniprot|Q12358 Saccharomycescerevisiae Putative dioxygenase YLL057C
YALI0_D15708g	1.009908696	10.70121321	0.008839903	0.050512542	similar to uniprot|P45954 Homo sapiens Acyl-CoAdehydrogenase short/branched chain specific mitochondrialprecursor
YALI0_E32901g	1.010137251	5.714312524	0.000601548	0.008532958	similar to uniprot|P36035 Saccharomyces cerevisiaeYKL217W JEN1 Carboxylic acid transporter protein homolog
YALI0_D06303g	1.010277417	9.472199846	0.02346172	0.091185996	highly similar to uniprot|P28241 Saccharomycescerevisiae YOR136w IDH2 isocitrate dehydrogenase
YALI0_E34265g	1.010280847	5.219153649	0.101140681	0.225389664	similar to uniprot|P06115 Saccharomyces cerevisiaeYGR088w CTT1 catalase T cytosolic P2.391.f2.1
YALI0_D07898g	1.010302755	9.521003574	0.04246915	0.131242675	no similarity
YALI0_E34903g	1.01034916	4.429558771	0.000134311	0.002990899	similar to uniprot|P53918 Saccharomyces cerevisiaeYNL125c ESBP6
YALI0_C12276g	1.012234439	7.895399721	0.003852325	0.029665372	some similarities with uniprot|P53230 Saccharomycescerevisiae YGR046w similarity to proline transport helperPTH1 C. albicans
YALI0_C18733g	1.014158856	4.642091846	0.068707531	0.177703037	some similarities with uniprot|P42834 Saccharomycescerevisiae YNL328c MDJ2 and some similarities withuniprot|Q07914 Saccharomyces cerevisiae YLR008C PAM18Constituent of the mitochondrial import motor associatedwith the presequence translocase
YALI0_E18634g	1.014755053	9.035489812	0.185770231	0.337250021	similar to uniprot|P36013 Saccharomyces cerevisiaeYKL029c MAE1 malic enzyme
YALI0_E23192g	1.015326993	8.714168295	0.002083122	0.020187951	some similarities with uniprot|A2R678 Aspergillusniger
YALI0_D00759g	1.01817608	0.265027779	0.07763661	0.191863279	weakly similar to uniprot|P32804 Saccharomycescerevisiae YGL255w ZRT1 high-affinity zinc transportprotein
YALI0_D02805g	1.018352657	7.676110064	0.012974507	0.063632863	
YALI0_C06754g	1.019724946	6.476085784	5.50785E-05	0.001651536	weakly similar to uniprot|Q96U38 Neurospora crassaConserved hypothetical protein
YALI0_D21530g	1.019836828	9.007430767	0.024466693	0.093439318	similar to CA1245|CaIMH3 Candida albicans IMPdehydrogenase
YALI0_F11011g	1.019892714	7.482118802	0.017549438	0.076582814	no similarity
YALI0_D16665g	1.021324542	9.564621121	0.034671549	0.115387676	similar to uniprot|Q9C1W4 Schizosaccharomyces pombeUPF0057 family protein possible stress response protein
YALI0_D23793g	1.021732291	6.821104991	0.010333922	0.055440716	similar to uniprot|P40335 Saccharomyces cerevisiaeYJL053w PEP8 vacuolar protein sorting/targeting proteinsingleton
YALI0_C08118g	1.022165852	9.158508653	0.024034142	0.092545964	highly similar to uniprot|Q9UUM7Schizosaccharomyces pombe Protein hob3 (Homolog of Bin3)
YALI0_C00715g	1.02453111	4.732834927	0.030092578	0.10578685	similar to uniprot|P69851 Saccharomyces cerevisiaeYDR320ca DAD4
YALI0_F18832g	1.025018323	1.342103953	0.112208607	0.241437844	highly similar to uniprot|Q6C4Z6 Yarrowialipolytica YALI0E22396g
YALI0_E12276g	1.026856945	5.375337817	0.013226348	0.064243775	similar to uniprot|Q06537 Saccharomyces cerevisiaeYpr153wp (YPR153W)
YALI0_F30085g	1.027199039	6.580471873	0.003478792	0.027964959	similar to CAGL0A03674g Candida glabrata
YALI0_D24519g	1.027522996	6.931048161	0.047735795	0.141248516	no similarity
YALI0_B19492g	1.0310279	0.63148203	0.088082252	0.207029182	similar to uniprot|P19145 Saccharomyces cerevisiaeYKR039w Gap1 general amino acid permease
YALI0_C12210g	1.031251559	8.469602426	0.02563096	0.095772191	weakly similar to uniprot|Q9P7E0Schizosaccharomyces pombe Low similarity to ubiquinol-cytochrome c reductase complex protein
YALI0_E27616g	1.031624799	6.409933176	0.047213777	0.140045957	similar to uniprot|Q7SD40 Neurospora crassapredicted protein
YALI0_E05203g	1.033200977	5.643730587	0.008533456	0.049461382	some similarities with uniprot|P08019 Saccharomycescerevisiae YIL099w SGA1 sporulation specific glucan 14-alpha-glucosidase
YALI0_E17633g	1.033569669	8.775668489	0.037454863	0.120929693	similar to uniprot|P32604 Saccharomyces cerevisiaeYJL155c FBP26 fructose-2 6-bisphosphatase
YALI0_C06644g	1.034468231	5.225195834	0.007836212	0.0466594	similar to ca|CA0882|CaPHR3 Candida albicanssurface glycoprotein (by homology)
YALI0_E18073g	1.035226729	2.01572724	0.007371078	0.045006676	no similarity
YALI0_C23224g	1.035986214	6.261792668	0.019414866	0.081550517	weakly similar to uniprot|Q7RZL5 Neurospora crassaNCU00350.1 hypothetical protein and to uniprot|AAH15087Mus musculus Epoxide hydrolase 2 and cytoplasmic
YALI0_C21362g	1.036678891	11.05038201	0.0950566	0.216506742	similar to uniprot|P39676 Saccharomyces cerevisiaeYGR234w YHB1 flavohemoglobin
YALI0_E05445g	1.03687333	5.864677825	0.0074293	0.045316484	weakly similar to DEHA0E02409g Debaryomyceshansenii
YALI0_B21186g	1.037585787	8.641023514	0.029766269	0.105005412	similar to uniprot|P37302 Saccharomyces cerevisiaeYBR286w APE3 vacuolar aminopeptidase Y singleton
YALI0_C03465g	1.038386322	9.096863062	0.031132924	0.108064313	similar to uniprot|P15992 Saccharomyces cerevisiaeYBR072w HSP26 heat shock protein
YALI0_F04095g	1.038593362	10.98208479	0.019026918	0.080704512	highly similar to uniprot|P41939 Saccharomycescerevisiae YLR174w IDP2 isocitrate dehydrogenase
YALI0_E26279g	1.039585042	4.841527732	0.020326641	0.083526775	similar to uniprot|Q8DLR0 Synechococcus elongatustll0418 Sulfolipid sulfoquinovosyldiacylglycerolbiosynthesis protein
YALI0_A04367g	1.041173662	5.611533725	0.002098905	0.020276026	uniprot|P41925 Yarrowia lipolytica Ras-likeGTP-binding protein RYL2
YALI0_B13816g	1.042859764	7.120993336	0.000841348	0.011006579	uniprot|O74130 Yarrowia lipolytica ALK4 CYP52family member
YALI0_E02684g	1.043290282	11.22141067	0.015903281	0.072589432	highly similar to uniprot|P00890 Saccharomycescerevisiae YNR001c CIT1 citrate (si)-synthasemitochondrial possible transmembrane segment
YALI0_E27786g	1.043908519	7.37328674	0.03471861	0.115480846	similar to uniprot|Q08417 Saccharomyces cerevisiaeYOR049C
YALI0_C09801g	1.045462949	7.133886542	0.041445635	0.129444431	similar to uniprot|P47081 Saccharomyces cerevisiaeYJL003W Hypothetical 14.1 kDa protein in CYR1-OST1intergenic region
YALI0_D16753g	1.046681032	9.637678471	0.019252877	0.081163413	highly similar to uniprot|Q8TG27 Talaromycesemersonii Malate dehydrogenase precursor mitochondrial
YALI0_C06842g	1.047269834	8.213318978	0.000596289	0.008498265	similar to uniprot|P11746 Saccharomyces cerevisiaeYMR043W Pheromone receptor transcription factor (GRM/PRTFprotein)
YALI0_E20119g	1.04729561	8.723481071	0.007149749	0.044007636	similar to uniprot|P40029 Saccharomyces cerevisiaeYER042w MXR1 responsible for the reduction of methioninesulfoxide
YALI0_E11737g	1.047446584	6.253142824	0.000875302	0.011256267	no similarity
YALI0_F09603g	1.047732505	7.948015767	0.00240735	0.022427745	similar to uniprot|P32771 Saccharomyces cerevisiaeYDL168w SFA1 long-chain alcohol dehydrogenase andDEHA0G06457g Debaryomyces hansenii
YALI0_B08690g	1.047782933	8.877082536	0.013631612	0.065760195	no similarity
YALI0_D18403g	1.051327968	9.518447458	0.062907394	0.167265182	similar to uniprot|Q06321 Saccharomyces cerevisiaeYLR189c UGT51 sterol glucosyltransferase(UDP-glucose:sterol glucosyltransferase)
YALI0_F25685g	1.052300035	4.997771002	0.063645408	0.168635273	weakly similar to uniprot|P38355 Saccharomycescerevisiae YBR287w unknown function
YALI0_D17666g	1.052474744	6.633618082	0.001470321	0.01559673	weakly similar to uniprot|O08654 Rattus norvegicusUPF0183 protein
YALI0_E17721g	1.052913458	4.273166459	0.002710357	0.024071306	similar to DEHA0C06160g Debaryomyces hansenii
YALI0_E12947g	1.055733166	2.544791664	0.003910793	0.029946486	some similarities with uniprot|P38750 Saccharomycescerevisiae YHL008c
YALI0_F09009g	1.057528399	7.50642585	0.019946442	0.083058437	no similarity
YALI0_F24453g	1.05785596	3.98557119	0.026267461	0.097131877	weakly similar to uniprot|P25381 Saccharomycescerevisiae YCR045c similarity to serin proteases
YALI0_E11693g	1.058233134	5.403041291	0.020655575	0.084128059	some similarities with uniprot|Q7S2G7 Neurosporacrassa NCU08891.1 predicted protein (40940 - 37571)
YALI0_C13244g	1.058838236	8.748539033	0.015151232	0.071030195	no similarity
YALI0_F04103g	1.061046041	9.199098546	0.021573743	0.086818502	similar to uniprot|P04039 Saccharomyces cerevisiaeYLR395c COX8 cytochrome-c oxidase chain VIII
YALI0_C17897g	1.064145032	6.099854962	0.001497731	0.015832032	some similarities with uniprot|P38263 Saccharomycescerevisiae YBR105c VID24 required for vacuolar import anddegradation of FBP1P
YALI0_F25399g	1.067116452	6.381371459	0.091802363	0.212231645	highly similar to uniprot|Q3E7Y3 Saccharomycescerevisiae YLR367w RPS22B and highly similar touniprot|P0C0W1 Saccharomyces cerevisiae YJL190c RPS22ARibosomal Protein of the Small subunit
YALI0_E09669g	1.067420887	1.162915055	0.003997148	0.030263406	no similarity
YALI0_E19789g	1.070163342	4.669788754	0.022243758	0.088405804	weakly similar to uniprot|Q897E2 Clostridium tetani3- oxoacyl-[acyl-carrier-protein] reductase
YALI0_D02995g	1.071575099	6.888938672	0.078353866	0.192922506	similar to uniprot|Q02804 Saccharomyces cerevisiaeYPL051w ARL3 ADP-ribosylation factor-like protein memberof the arf-sar family in the ras superfamily
YALI0_F09515g	1.071623047	3.828435539	0.056812136	0.157182853	no similarity
YALI0_D01760g	1.073436743	6.972411988	0.00182936	0.018653924	weakly similar to uniprot|P53275 Saccharomycescerevisiae YGR127w
YALI0_F22363g	1.074550098	7.418372923	0.031784112	0.109322183	weakly similar to uniprot|O74347Schizosaccharomyces pombe Hypothetical UPF0287 proteinC21D10.07 in chromosome II
YALI0_C19822g	1.077235613	4.821710066	0.089349144	0.208777009	no similarity
YALI0_D21032g	1.077829539	7.062489691	0.015564052	0.071807963	weakly similar to uniprot|P53223 Saccharomycescerevisiae YGR036c CAX4 required for full levels ofdolichol-linked oligosaccharides in the endoplasmicreticulum
YALI0_E26686g	1.079048956	3.400619156	0.027659194	0.100138515	similar to uniprot|Q9HW37 Pseudomonas aeruginosaHypothetical protein
YALI0_C20119g	1.080100738	5.89742729	0.001042436	0.012404788	similar to uniprot|P38862 Saccharomyces cerevisiaeYHR171w APG7 component of the autophagic system
YALI0_E28534g	1.080480923	6.964626115	0.000350843	0.005919383	weakly similar to uniprot|P33890 Saccharomycescerevisiae YOR010c TIR2 cold shock induced protein P5.25.f5.1
YALI0_B09141g	1.084816126	5.303526643	0.00196087	0.019359545	no similarity
YALI0_A10010g	1.085139625	7.087038897	0.002559337	0.023276129	similar to uniprot|Q8NIR4 Neurospora crassaConserved hypothetical protein
YALI0_A19514g	1.085226622	7.894659507	0.003376841	0.02767662	similar to uniprot|Q06436 Saccharomyces cerevisiaeYLR427w
YALI0_F08415g	1.085520208	8.458193688	0.054838031	0.153361682	similar to wi|NCU00678.1 Neurospora crassa anduniprot|Q04792 Saccharomyces cerevisiae YMR250w
YALI0_E14619g	1.085545081	6.140773302	0.045586072	0.13715744	highly similar to uniprot|Q06819 Saccharomycescerevisiae YPR082c DIB1 required for mitosis
YALI0_F22136g	1.086129531	6.413290708	0.018776952	0.079980307	similar to uniprot|Q7SEH7 Neurospora crassaNCU09748.1 hypothetical protein
YALI0_C08459g	1.086472235	6.21952872	0.056659494	0.156849432	weakly similar to uniprot|Q9UTQ4Schizosaccharomyces pombe Putative oxidoreductase
YALI0_E12067g	1.087330954	6.175324833	0.049380914	0.144679248	similar to uniprot|P23060 Saccharomyces cerevisiaeYCR019w MAK32 necessary for structural stability of L-AdsRNA-containing particles
YALI0_F07667g	1.088239516	7.685026044	8.36568E-05	0.002193547	similar to uniprot|P25375 Saccharomyces cerevisiaeYCL057w PRD1 proteinase yscD
YALI0_C15237g	1.088824047	5.853080143	0.023424383	0.091185996	similar to uniprot|P15114 Candida glabrataMetallothionein-II
YALI0_D11286g	1.090690644	5.300998101	0.001298013	0.014452325	no similarity
YALI0_A19888g	1.09160657	8.463674124	0.028545603	0.102181469	similar to CA4004|IPF4256 Candida albicans unknownfunction
YALI0_E16709g	1.092239783	9.401229169	0.049930357	0.145624315	similar to uniprot|Q01519 Saccharomyces cerevisiaeYLR038c COX12 cytochrome-c oxidase subunit VIB
YALI0_D10725g	1.092595314	8.766477219	0.008688192	0.049988068	no similarity
YALI0_D27236g	1.093701344	10.59563784	0.050273787	0.146257601	weakly similar to uniprot|Q9XTH4 Caenorhabditiselegans Hypothetical protein K08H10.2a
YALI0_D09735g	1.096622732	8.000109608	0.009795027	0.053885993	weakly similar to uniprot|P87139Schizosaccharomyces pombe Zinc finger protein zf-C3HC4type (RING finger) protease associated (PA) domain
YALI0_E30745g	1.09868827	5.438049786	0.022987901	0.090179866	weakly similar to KLLA0F19646g Kluyveromyces lactisIPF 582.1
YALI0_B02544g	1.098786176	8.241066899	0.17181681	0.320805924	similar to uniprot|Q04182 Saccharomyces cerevisiaeYDR406w PDR15 ATP-binding cassette transporter familymember
YALI0_F07689g	1.098841338	6.761885453	0.043018276	0.132399238	no similarity
YALI0_A06347g	1.098851859	5.221540924	0.008065898	0.047557639	no similarity
YALI0_C09504g	1.099422503	6.509927088	0.010212373	0.055130433	similar to CA1756|IPF14562 Candida albicans unknownfunction
YALI0_F10549g	1.100375144	3.152066994	0.00089916	0.011415088	weakly similar to uniprot|Q12303 Saccharomycescerevisiae Putative aspartyl protease YLR121C precursor
YALI0_F23507g	1.100377716	7.158330175	0.019255708	0.081163413	some similarities with uniprot|Q9P3E0 Neurosporacrassa Conserved hypothetical protein
YALI0_F27687g	1.101083568	6.46679576	0.008932711	0.050898807	no similarity
YALI0_C00341g	1.105739818	0.86559412	0.010079006	0.054556333	no similarity
YALI0_E34672g	1.106346577	10.49383355	0.006784023	0.042537089	similar to uniprot|P33303 Saccharomyces cerevisiaeYJR095w ACR1 succinate-fumarate transporter P33.2.f7.1
YALI0_C22275g	1.106526794	7.395441771	0.004701716	0.033152845	similar to uniprot|P32854 Saccharomyces cerevisiaeYOR036w PEP12 syntaxin (T-SNARE) vacuolar
YALI0_B07183g	1.108008756	9.472974524	0.05090794	0.147155827	similar to uniprot|P07274 Saccharomyces cerevisiaeYOR122c PFY1 profilin
YALI0_E30943g	1.108368303	8.315096195	0.008025383	0.047424142	similar to uniprot|O94363 Schizosaccharomyces pombeSPBC428.16C GTP-binding protein Rheb homolog
YALI0_B23056g	1.109659924	7.73524977	0.001249757	0.014067056	highly similar to uniprot|P17871Schizosaccharomyces pombe Transcription initiation factorTFIID (TATA-box factor) (TATA sequence-binding protein)(TBP)
YALI0_A18040g	1.112220834	3.343170509	0.050574426	0.146850096	no similarity possibly noncoding
YALI0_F19580g	1.113198786	5.602763642	0.020183895	0.083319072	some similarities with uniprot|Q03370 Saccharomycescerevisiae YDR479c pex19
YALI0_B03080g	1.113225438	7.062777829	0.012308744	0.061801987	similar to DEHA0C01067g Debaryomyces hansenii IPF2503.1
YALI0_D21538g	1.11551375	5.348500278	0.002784069	0.024474754	no similarity
YALI0_D04268g	1.115915295	11.47752694	0.008352522	0.048739141	similar to uniprot|P00431 Saccharomyces cerevisiaeYKR066c CCP1 cytochrome-c peroxidase precursor
YALI0_F00220g	1.115929852	8.046918469	0.00723693	0.044366483	no similarity
YALI0_F27423g	1.118448835	6.025264021	0.007494732	0.045468077	similar to uniprot|P28627 Saccharomyces cerevisiaeYMR150c IMP1 protease mitochondrial singleton
YALI0_C05258g	1.119773036	6.277796847	0.030579213	0.106842035	weakly similar to uniprot|P38840 Saccharomycescerevisiae YHR137w ARO9 aromatic amino acidaminotransferase II
YALI0_D06325g	1.119833456	9.027476465	0.05176043	0.148416844	similar to uniprot|P52893 Saccharomyces cerevisiaeYLR089C Putative alanine aminotransferase mitochondrialprecursor
YALI0_D17050g	1.121326671	6.316997002	1.91422E-05	0.000733826	similar to uniprot|Q9C452 Penicillium paxilliGeranylgeranyl pyrophosphate synthase BTS1 homologue
YALI0_B04312g	1.125409545	10.53831049	0.015268998	0.071470311	similar to uniprot|O74247 Pichia pastoris and touniprot|P11986 Saccharomyces cerevisiae YJL153c INO1myo-inositol-1-phosphate synthase
YALI0_D15664g	1.126012754	8.130106011	0.026931252	0.098623093	weakly similar to uniprot|P38867 Saccharomycescerevisiae YHR177w
YALI0_C04411g	1.127312975	8.006961389	0.117039697	0.249264924	similar to uniprot|P38925 Saccharomyces cerevisiaeYOL122C Transporter protein SMF1/E
YALI0_F11297g	1.127398506	10.02430979	0.146710289	0.289653957	similar to uniprot|P53045 Saccharomyces cerevisiaeYGR060w and DEHA0A12661g Debaryomyces hansenii
YALI0_B15620g	1.12817839	6.049470597	0.003276278	0.027370742	no similarity
YALI0_F27247g	1.129131466	8.822144417	0.033160173	0.112177094	similar to uniprot|O13525 Saccharomyces cerevisiaeYDR204w COQ4 ubiquinone biosynthesis protein
YALI0_A03817g	1.130106933	6.953415085	0.004475862	0.03223579	weakly similar to CA5921|IPF8930 Candida albicansunknown function
YALI0_E32494g	1.134298085	7.567454969	0.019076742	0.080802675	similar to uniprot|P19955 Saccharomyces cerevisiaeYFR049W RT31 40S ribosomal protein YMR-31 mitochondrialprecursor
YALI0_F14289g	1.136597019	5.870025008	0.020441135	0.083826644	no similarity
YALI0_B08899g	1.138121833	9.473805942	0.05885039	0.160534925	weakly similar to DEHA0E16588g Debaryomyceshansenii
YALI0_D24772g	1.138691733	6.623978797	0.057223299	0.157976994	weakly similar to uniprot|P46996 Saccharomycescerevisiae YJL163C Hypothetical 61.5 kDa protein inTPK1-CCW7 intergenic region
YALI0_B06028g	1.139185777	5.003220557	0.008914058	0.050888263	weakly similar to uniprot|Q7RYZ0 Neurospora crassaNCU06425.1 predicted protein
YALI0_D01419g	1.140155968	7.555767946	0.002732013	0.024138331	no similarity
YALI0_E29601g	1.140178147	5.609545168	8.97393E-05	0.002283829	similar to uniprot|P53152 Saccharomyces cerevisiaeYGL087c MMS2 part of the error-free postreplication repairpathway singleton
YALI0_D05137g	1.140710791	5.291497258	0.024357467	0.093257381	weakly similar to uniprot|Q3E776 Saccharomycescerevisiae YBR255C-A
YALI0_B03190g	1.140761331	6.722944402	0.001384789	0.015031666	similar to uniprot|Q873D6 Neurospora crassa B17B1.060 Related to a retinal short-chain dehydrogenase
YALI0_D01980g	1.141176321	8.588078646	0.002496221	0.022908504	similar to uniprot|P40579 Saccharomyces cerevisiaeYIR035c similarity to human corticosteroid11-beta-dehydrogenase
