Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
YALI0_F12617g,7452,10131,13228,10573,16922,19840
YALI0_F12639g,15253,14049,6824,2357,5702,7178
YALI0_F12661g,3739,3391,1670,1423,1570,1530
YALI0_F12683g,1019,1109,1048,903,613,574
YALI0_F12705g,1667,1710,787,365,723,716
YALI0_F12727g,1362,1444,1223,898,1077,1045
YALI0_F12749g,9395,14132,29201,24922,38656,40678
YALI0_F12771g,2611,2557,1627,1245,1693,1707
YALI0_F12793g,3076,2610,1404,668,1226,1277
YALI0_F12815g,5479,5966,4653,2214,4605,4886
YALI0_F12837g,9548,10478,7596,3053,6201,7251
YALI0_F12925g,103,81,48,37,90,122
YALI0_F12947g,965,1340,1768,1192,1574,1379
YALI0_F12969g,2926,3175,2862,897,2601,2952
YALI0_F12991g,6384,7883,5083,2956,3837,3634
YALI0_F13013g,281,315,254,172,354,465
YALI0_F13035g,134,121,139,72,149,123
YALI0_F13057g,2911,3258,2876,1671,2860,2682
YALI0_F13068g,430,438,340,507,437,337
YALI0_F13079g,1505,1523,1164,624,1133,1121
YALI0_F13101g,2564,2611,2077,2078,2031,1582
YALI0_F13123g,112,134,122,26,92,103
YALI0_F13145g,128,161,145,51,110,117
YALI0_F13167g,2004,2132,2181,1171,2075,2047
YALI0_F13189g,6262,5697,3332,1918,2519,2054
YALI0_F13211g,1955,1873,1168,412,939,1098
YALI0_F13233g,390,350,378,289,328,252
YALI0_F13255g,5629,5817,4998,10190,5299,3638
YALI0_F13277g,4661,4761,3159,1261,2326,2391
YALI0_F13299g,521,418,118,79,86,119
YALI0_F13321g,2922,2823,3288,1403,3687,4586
YALI0_F13343g,10331,10359,6267,1438,2346,2472
YALI0_F13354g,1206,1382,2035,5661,2176,1233
YALI0_F13365g,469,619,662,403,536,472
YALI0_F13387g,930,1036,1052,1258,1000,828
YALI0_F13409g,4460,5235,4394,2674,3655,3990
YALI0_F13431g,72,57,63,100,66,52
YALI0_F13453g,3711,4020,3067,2026,2875,3128
YALI0_F13475g,5028,4306,2073,1890,1962,1939
YALI0_F13497g,1725,1897,2613,1811,2796,3164
YALI0_F13519g,6643,5746,3664,1305,2678,2726
YALI0_F13541g,17601,19128,20789,12890,19238,19391
YALI0_F13585g,3476,3808,3737,2899,3486,3086
YALI0_F13607g,6032,3012,919,282,509,399
YALI0_F13629g,2706,2858,2222,1299,2338,2520
YALI0_F13651g,564,709,1099,857,1023,864
YALI0_F13673g,1092,1093,1132,537,1235,1533
YALI0_F13695g,1619,1558,1628,602,1390,1981
YALI0_F13717g,16811,20798,23061,8771,23508,29779
YALI0_F13739g,413,348,824,451,769,807
YALI0_F13761g,1111,1644,3182,2302,3587,3678
YALI0_F13783g,13291,12373,8064,3656,8293,9804
YALI0_F13805g,2372,2485,2038,496,805,1008
YALI0_F13849g,2980,2632,1495,1072,801,1156
YALI0_F13937g,46,68,66,173,193,265
YALI0_F13959g,9,12,10,14,40,8
YALI0_F13981g,43,42,18,7,22,21
YALI0_F14003g,4100,5230,5216,5221,4486,4612
YALI0_F14025g,2462,2433,1806,700,1624,1900
YALI0_F14047g,10045,11044,7810,5643,6949,7236
YALI0_F14069g,1852,2758,2967,2530,2595,2324
YALI0_F14091g,296,312,180,104,130,118
YALI0_F14113g,108,122,72,53,73,81
YALI0_F14135g,1619,1801,2442,2891,2878,2692
YALI0_F14157g,20,28,10,50,11,12
YALI0_F14179g,1396,1363,1009,328,579,566
YALI0_F14201g,2462,2914,2223,2812,2549,2486
YALI0_F14223g,21993,27957,36609,23393,34881,38017
YALI0_F14245g,5767,5401,4011,8026,4976,3476
YALI0_F14267g,3033,3795,3948,2715,3817,3865
YALI0_F14289g,928,1172,1425,3211,1727,1128
YALI0_F14311g,866,907,1083,1467,1286,1007
YALI0_F14333g,1298,1340,1482,1316,1173,987
YALI0_F14355g,5171,5974,7746,12728,8054,5182
YALI0_F14377g,5827,5241,3132,2674,3220,2616
YALI0_F14399g,4488,5870,5039,3906,3979,3534
YALI0_F14421g,881,1172,1977,1747,1785,1599
YALI0_F14443g,1152,1228,1081,830,1063,1016
YALI0_F14465g,24018,28533,24991,24229,18553,14718
YALI0_F14487g,1285,1641,2580,1294,2471,2908
YALI0_F14509g,12874,16241,19711,4551,14691,20749
YALI0_F14531g,1528,1661,2173,3100,2583,2336
YALI0_F14553g,4012,4023,2132,1344,1957,1900
YALI0_F14575g,15725,17475,12320,5446,10141,10126
YALI0_F14597g,4921,4787,3559,2232,2903,2426
YALI0_F14619g,2668,2637,2532,1794,2574,3007
YALI0_F14641g,1010,1135,2527,4966,3158,2377
YALI0_F14663g,9800,11004,11273,22931,11147,8331
YALI0_F14685g,2291,2563,1455,2178,1627,1436
YALI0_F14707g,7287,7019,4131,1366,3883,4668
YALI0_F14729g,23452,18510,11367,7176,14073,15532
YALI0_F14751g,613,769,961,993,793,694
YALI0_F14773g,2124,1939,1095,514,868,774
YALI0_F14795g,4958,5723,5056,3523,4007,3617
YALI0_F14817g,680,554,331,230,248,216
YALI0_F14839g,9828,9633,6366,2823,5224,5835
YALI0_F14861g,7587,8680,9935,9926,10227,8749
YALI0_F14883g,2018,2016,1628,984,1578,1245
YALI0_F14905g,2698,3013,3975,9024,5011,3242
YALI0_F14927g,5640,5987,4965,2405,3669,3435
YALI0_F14949g,2234,2344,2514,1945,2285,2045
YALI0_F14971g,0,0,6,6,6,1
YALI0_F14993g,1,6,11,13,3,6
YALI0_F15015g,1,0,4,2,1,4
YALI0_F15037g,502,455,556,367,570,663
YALI0_F15059g,236,248,226,110,70,56
YALI0_F15081g,2050,2313,1918,1239,2043,2047
YALI0_F15103g,67,135,411,1416,536,291
YALI0_F15125g,3255,3178,2303,884,2125,2457
YALI0_F15147g,2082,2291,1715,968,1364,1257
YALI0_F15169g,2214,2153,2167,486,775,723
YALI0_F15191g,3774,3265,2677,1534,2693,2905
YALI0_F15213g,1891,2221,2225,1762,2173,1888
YALI0_F15235g,5426,5183,3478,2557,3683,3620
YALI0_F15257g,2980,3620,3674,2305,2843,2749
YALI0_F15279g,2106,2686,3709,3809,3919,3711
YALI0_F15323g,1187,1473,1682,1558,2303,2137
YALI0_F15345g,10990,11902,10645,10211,9617,8243
YALI0_F15367g,1339,1148,884,456,867,1141
YALI0_F15389g,5471,7477,10775,7805,9895,10049
YALI0_F15411g,116,149,34,206,102,123
YALI0_F15433g,1256,1144,737,576,744,632
YALI0_F15477g,1471,1677,1602,1426,1383,1152
YALI0_F15543g,4,12,2,2,2,2
YALI0_F15587g,29667,34585,58594,40998,61598,72294
YALI0_F15609g,4609,5106,5005,4879,5377,4757
YALI0_F15631g,6483,8084,9012,8738,8468,8143
YALI0_F15653g,27,18,9,4,5,7
YALI0_F15675g,59,61,3,14,5,12
YALI0_F15697g,8365,8776,5347,4804,4572,4061
YALI0_F15719g,1347,1508,1282,763,1195,1009
YALI0_F15741g,478,532,170,103,145,114
YALI0_F15763g,1930,1877,1519,675,848,761
YALI0_F15785g,4545,5186,5545,6578,5887,4494
YALI0_F15807g,859,812,921,1123,1288,1078
YALI0_F15829g,5133,4498,2857,2335,2920,2752
YALI0_F15851g,2405,2741,2022,1116,1580,1644
YALI0_F15873g,15004,17902,16061,6749,14058,15975
YALI0_F15895g,1696,1865,1220,1133,980,881
YALI0_F15917g,2541,2397,6510,11818,9684,7928
YALI0_F15939g,5379,5592,4375,1606,3389,3762
YALI0_F15961g,57,66,96,49,92,112
YALI0_F15983g,112,148,114,83,153,202
YALI0_F16005g,5529,5633,4385,2791,4078,4006
YALI0_F16027g,56,46,14,14,12,14
YALI0_F16049g,2523,2346,1449,1524,1216,982
YALI0_F16071g,2424,2871,1688,1412,1311,1225
YALI0_F16093g,756,884,477,269,319,237
YALI0_F16115g,19257,19332,11994,6896,9705,9713
YALI0_F16137g,5743,5952,4549,2377,3927,3581
YALI0_F16159g,3961,5153,8624,4304,9960,12133
YALI0_F16181g,5533,6746,6772,5946,5997,5242
YALI0_F16203g,1659,1685,1479,953,1148,1081
YALI0_F16225g,21,14,10,0,2,8
YALI0_F16291g,13877,14080,8984,5769,7299,6880
YALI0_F16313g,962,987,903,602,696,596
YALI0_F16335g,94,64,36,22,29,37
YALI0_F16357g,2614,3844,5138,3289,4786,4778
YALI0_F16379g,7530,8614,6131,2547,5249,6060
YALI0_F16401g,1868,1607,998,962,1721,2403
YALI0_F16423g,45,27,19,30,47,24
YALI0_F16467g,2120,2087,1532,1221,1308,1098
YALI0_F16489g,3687,4491,5911,1961,4254,4166
YALI0_F16511g,514,473,583,597,1110,1294
YALI0_F16577g,18,7,32,24,36,67
YALI0_F16599g,1371,1455,1211,568,1252,1247
YALI0_F16621g,66,68,46,40,59,45
YALI0_F16643g,775,764,731,1106,702,536
YALI0_F16665g,6291,6204,2854,806,1220,1208
YALI0_F16687g,2249,2549,2090,1752,1762,1603
YALI0_F16709g,6173,6548,7836,4092,6972,6695
YALI0_F16731g,1926,1718,1923,2072,2639,2284
YALI0_F16753g,2327,2206,1022,797,760,848
YALI0_F16819g,44749,52103,67833,42369,69875,78065
YALI0_F16852g,2962,3376,3998,2154,4496,5528
YALI0_F16874g,2762,3371,3569,2156,3013,2972
YALI0_F16896g,4264,7476,8201,7419,10468,10507
YALI0_F16918g,3356,4849,11442,9499,11055,10978
YALI0_F16940g,5084,5915,8152,3478,7151,8825
YALI0_F16962g,22,16,18,38,28,16
YALI0_F16984g,3839,5015,3780,2547,2591,2178
YALI0_F17006g,1442,1304,880,576,730,583
YALI0_F17028g,1069,1037,651,391,603,552
YALI0_F17050g,339,285,356,743,563,444
YALI0_F17072g,1595,1781,2049,1824,2136,1990
YALI0_F17116g,267,309,316,286,156,134
YALI0_F17138g,5761,5655,4246,4708,4159,3571
YALI0_F17160g,325,310,172,162,185,188
YALI0_F17182g,9417,12454,16617,11531,14461,13641
YALI0_F17204g,5685,6004,5642,3502,4581,4064
YALI0_F17226g,11400,13840,11186,11169,11130,11958
YALI0_F17248g,11684,13465,8393,3993,5954,6105
YALI0_F17270g,1857,2193,1989,2970,1866,1285
YALI0_F17292g,1206,1313,1872,2855,2797,2758
YALI0_F17314g,20237,27026,38379,32200,44924,56309
YALI0_F17336g,404,503,1884,4925,3014,2523
YALI0_F17358g,9803,10108,4957,2626,4373,4244
YALI0_F17380g,2508,2724,1979,1951,2040,1870
YALI0_F17402g,3932,4186,4254,2298,3610,3778
YALI0_F17424g,1803,2248,2326,1754,2660,3112
YALI0_F17446g,3529,2801,85,70,87,105
YALI0_F17468g,5097,4583,4487,2378,6702,7936
YALI0_F17490g,7185,8559,10411,6600,10123,9598
YALI0_F17512g,3986,4804,4367,4409,3388,2796
YALI0_F17534g,1198,1366,1269,2209,1239,849
YALI0_F17556g,2377,2953,2527,2266,1940,1709
YALI0_F17578g,447,496,264,166,207,165
YALI0_F17600g,3823,4831,3244,3118,2451,1770
YALI0_F17622g,3920,3544,1465,955,1297,1084
YALI0_F17644g,3832,3820,2654,2219,2798,2841
YALI0_F17666g,2850,2768,2440,3310,2247,1727
YALI0_F17688g,751,849,789,859,756,648
YALI0_F17710g,2494,2762,2615,1097,2084,2316
YALI0_F17732g,304,234,86,83,75,55
YALI0_F17754g,1057,931,636,396,595,816
YALI0_F17776g,2866,3194,2952,1381,2207,2384
YALI0_F17798g,4486,5976,9817,6316,8491,7395
YALI0_F17820g,83106,111373,114140,139691,164664,173639
YALI0_F17842g,4520,4887,5984,3574,4654,5276
YALI0_F17864g,1629,1624,1169,1321,1260,1030
YALI0_F17886g,4278,4014,3118,985,3184,3935
YALI0_F17897g,555,635,638,677,559,463
YALI0_F17908g,2708,2983,1937,938,1647,1900
YALI0_F17974g,1724,2007,3041,3208,3423,3556
YALI0_F17996g,12511,12552,5336,1655,4758,5675
YALI0_F18018g,1560,1744,866,1035,815,739
YALI0_F18040g,1249,1206,679,250,529,517
YALI0_F18084g,812,631,180,338,361,325
YALI0_F18106g,7263,9238,10227,7333,9739,9314
YALI0_F18128g,8216,9435,14445,24673,20741,18030
YALI0_F18150g,1368,1658,1275,1237,1002,781
YALI0_F18172g,4606,4306,2427,1313,2154,2386
YALI0_F18194g,1414,1572,1170,1257,883,679
YALI0_F18216g,1666,1510,737,552,610,546
YALI0_F18238g,1937,1654,960,618,760,828
YALI0_F18260g,4269,5090,4484,2286,3015,2687
YALI0_F18282g,3258,5047,5910,1151,1036,1068
YALI0_F18304g,23,16,44,31,26,33
YALI0_F18326g,627,591,256,126,267,282
YALI0_F18348g,2481,3251,3884,2566,4267,4117
YALI0_F18359g,6463,8008,10955,13034,9799,7752
YALI0_F18370g,4903,4832,3740,2130,4048,5194
YALI0_F18392g,2024,1762,1112,726,1057,1042
YALI0_F18403g,1654,1740,1939,2531,1528,1136
YALI0_F18414g,1014,878,384,278,349,334
YALI0_F18436g,3725,3813,2725,1025,1938,1892
YALI0_F18458g,1569,1585,2153,908,2078,2947
YALI0_F18480g,3018,3136,3564,3642,4006,3424
YALI0_F18502g,18378,20051,21116,12269,30480,37701
YALI0_F18524g,675,791,858,1334,993,866
YALI0_F18546g,6086,6543,6103,2433,5616,5965
YALI0_F18568g,4129,4667,4442,3481,3870,3454
YALI0_F18590g,24472,26403,42188,36085,45350,48035
YALI0_F18612g,3820,4148,3335,4780,3049,2135
YALI0_F18634g,3841,4218,5387,3633,6989,7282
YALI0_F18656g,1978,2415,4189,1627,3333,3492
YALI0_F18678g,1092,798,605,769,976,1079
YALI0_F18700g,2229,2680,2622,2513,2520,2336
YALI0_F18722g,7061,8529,10738,7964,6357,4867
YALI0_F18744g,264,671,6237,5081,8060,7196
YALI0_F18766g,31037,33051,20141,15128,13866,11871
YALI0_F18788g,2191,2250,1588,1365,1706,1953
YALI0_F18810g,1897,2101,1484,1928,1581,1256
YALI0_F18832g,25,37,93,40,83,149
YALI0_F18854g,1765,1916,1399,1224,1155,988
YALI0_F18876g,1875,1726,1297,749,1085,1162
YALI0_F18898g,2440,2992,4245,5295,3461,2685
YALI0_F18920g,1636,1416,4696,1699,4230,5301
YALI0_F18942g,9921,10231,8355,6352,7576,6961
YALI0_F18964g,605,729,3524,2458,4770,5477
YALI0_F19030g,6031,9272,7914,940,2083,3072
YALI0_F19052g,1817,1997,1849,937,1490,1302
YALI0_F19074g,10669,11718,7553,4582,6600,7073
YALI0_F19096g,1964,2118,1349,492,1107,1379
YALI0_F19118g,18,20,21,30,27,40
YALI0_F19140g,402,721,2914,2348,2903,3011
YALI0_F19162g,3866,7176,23089,14520,20793,19840
YALI0_F19184g,342,309,274,100,230,296
YALI0_F19206g,12,4,2,6,2,4
YALI0_F19228g,447,445,426,189,451,530
YALI0_F19250g,1708,1730,1691,1181,1472,1669
YALI0_F19272g,996,1089,1394,893,1235,1321
YALI0_F19316g,1981,2018,1695,1021,1608,1745
YALI0_F19360g,3742,4151,4050,1533,3594,4015
YALI0_F19382g,1310,1308,897,525,514,436
YALI0_F19404g,2244,2218,1574,693,1205,1278
YALI0_F19426g,697,522,1082,671,1380,1510
YALI0_F19448g,1167,1202,919,820,468,391
YALI0_F19470g,4651,5868,8631,4700,7621,8450
YALI0_F19492g,458,960,3332,2683,3467,3192
YALI0_F19514g,5255,6001,7231,5024,6780,5860
YALI0_F19536g,62,27,20,8,16,12
YALI0_F19558g,525,526,468,240,359,344
YALI0_F19580g,615,634,1667,1132,2104,2150
YALI0_F19602g,5608,7032,9044,9206,9620,8329
YALI0_F19624g,1328,1320,1100,751,998,956
YALI0_F19646g,8,6,5,2,5,5
YALI0_F19668g,1595,2105,2939,3247,2695,2019
YALI0_F19690g,621,764,1205,2159,1764,1579
YALI0_F19712g,417,472,119,56,98,132
YALI0_F19734g,2834,2745,2852,1599,2585,2322
YALI0_F19756g,5849,7095,6025,7377,5344,3697
YALI0_F19778g,3195,3923,4908,5425,6469,7299
YALI0_F19800g,4334,5282,5705,4766,4370,3562
YALI0_F19822g,9607,6791,152,39,18,41
YALI0_F19844g,7175,6887,6264,7379,6646,5525
YALI0_F19866g,9152,8005,8352,4693,8180,7807
YALI0_F19888g,4440,3351,1001,344,775,896
YALI0_F19910g,10194,11858,5919,3954,5564,5830
YALI0_F19976g,2128,2251,1345,1117,1083,1072
YALI0_F19998g,563,765,650,460,457,411
YALI0_F20020g,26279,29609,15635,5542,10878,11615
YALI0_F20042g,1455,1407,589,505,443,325
YALI0_F20086g,35,24,12,13,13,20
YALI0_F20108g,1686,1576,1504,1036,1274,1178
YALI0_F20130g,16,26,50,28,53,45
YALI0_F20152g,61,61,19,2,8,25
YALI0_F20174g,236,240,102,120,109,78
YALI0_F20196g,4948,4558,1070,564,678,669
YALI0_F20218g,11601,12105,6551,2763,5013,6310
YALI0_F20240g,1953,1805,1429,1655,1404,1026
YALI0_F20262g,916,714,476,461,333,303
YALI0_F20284g,3544,3001,1365,769,1071,1122
YALI0_F20306g,25585,33432,52877,61871,55558,47526
YALI0_F20328g,2077,2600,4038,3168,4028,3832
YALI0_F20350g,2348,2121,1176,572,1161,1244
YALI0_F20372g,7054,6265,3464,2552,3372,3034
YALI0_F20394g,2106,2067,1260,846,1026,958
YALI0_F20416g,11756,11843,9683,5521,8431,8702
YALI0_F20438g,1355,1223,695,614,629,607
YALI0_F20460g,1750,1697,1114,777,845,770
YALI0_F20482g,35886,40185,28553,26911,20838,14777
YALI0_F20504g,13472,14400,3579,3006,2737,2345
YALI0_F20526g,7526,7779,5493,1611,4058,5005
YALI0_F20548g,1469,2383,3402,3844,4924,5277
YALI0_F20570g,3313,3319,2018,565,628,535
YALI0_F20592g,1934,2450,4328,4295,4918,4654
YALI0_F20614g,5509,5010,2436,1205,2342,2382
YALI0_F20636g,1565,1464,712,268,538,566
YALI0_F20658g,7948,6454,3007,1128,2208,2278
YALI0_F20680g,392,399,377,133,297,398
YALI0_F20702g,34937,42219,58243,46853,63929,65223
YALI0_F20724g,3909,3816,2134,500,1700,2227
YALI0_F20746g,4019,3880,1706,789,1260,1204
YALI0_F20768g,5765,5898,4503,4739,4400,3106
YALI0_F20790g,3517,4539,6945,7843,7956,7228
YALI0_F20812g,2371,2824,4038,4115,5027,4449
YALI0_F20834g,470,653,1408,1378,2346,2274
YALI0_F20856g,8153,10422,13351,16241,13939,11352
YALI0_F20878g,2044,2635,1949,931,1587,1490
YALI0_F20900g,1490,1686,1486,1006,1185,1098
YALI0_F20922g,108,60,34,12,30,22
YALI0_F20944g,1477,1669,1685,1457,1342,950
YALI0_F20966g,2440,3328,6570,4348,5856,5389
YALI0_F20988g,8469,7866,6103,2047,4816,5159
YALI0_F21010g,15235,10265,10780,5886,9430,10012
YALI0_F21032g,1140,1191,995,504,798,940
YALI0_F21087g,963,1278,1596,1361,1250,1183
YALI0_F21109g,34,23,12,2,16,16
YALI0_F21131g,2281,2485,2009,1938,1774,1597
YALI0_F21153g,11426,12528,11930,20848,11173,7262
YALI0_F21175g,614,548,434,663,502,364
YALI0_F21197g,2550,1445,1440,1793,3774,4768
YALI0_F21219g,1763,2139,1579,1391,1311,1385
YALI0_F21241g,2428,2890,3222,4970,4177,3529
YALI0_F21263g,1240,1207,1031,1074,898,777
YALI0_F21285g,1372,1699,790,1922,942,731
YALI0_F21307g,1134,1471,1100,1549,1445,1123
YALI0_F21329g,2107,1905,958,521,851,928
YALI0_F21362g,1579,1840,2273,2385,2512,2672
YALI0_F21373g,1126,1387,2397,2441,2383,2132
YALI0_F21384g,27,131,1734,3775,2689,2021
YALI0_F21406g,7878,10089,15991,10126,15451,16370
YALI0_F21428g,43119,45835,21874,8164,9286,9063
YALI0_F21450g,8263,7470,3980,670,1746,1934
YALI0_F21483g,2501,2341,1724,2038,1750,1344
YALI0_F21494g,13,14,17,33,13,23
YALI0_F21505g,3866,4430,3663,2873,3438,2932
YALI0_F21527g,5125,5164,4404,3457,3831,3456
YALI0_F21549g,1072,1106,1116,1408,1300,1128
YALI0_F21615g,2263,2412,1298,358,1030,1137
YALI0_F21637g,1369,1418,813,409,350,275
YALI0_F21659g,3541,2756,1049,1414,1740,1429
YALI0_F21681g,5496,6390,6521,2255,5824,6907
YALI0_F21703g,20,28,24,11,20,13
YALI0_F21725g,6243,6268,4402,3612,4513,4472
YALI0_F21747g,754,702,434,306,242,229
YALI0_F21769g,8045,9098,7204,4097,6423,6965
YALI0_F21791g,4111,4523,3888,3001,3581,2966
YALI0_F21813g,2753,3065,3547,2335,3862,4067
YALI0_F21835g,3517,3838,3469,3399,3774,3344
YALI0_F21857g,5977,6605,278,176,266,300
YALI0_F21879g,1011,1015,923,770,836,783
YALI0_F21901g,2890,3348,4400,4480,4573,3687
YALI0_F21923g,41,44,2,2,2,8
YALI0_F21945g,2813,2573,1676,1314,1337,1052
YALI0_F21967g,7496,7651,7589,2774,7067,8094
YALI0_F21989g,40,25,23,18,36,37
YALI0_F22011g,83,71,92,452,230,131
YALI0_F22033g,3722,4175,4072,2308,3499,3380
YALI0_F22055g,3653,3523,2083,1718,2079,2221
YALI0_F22077g,2714,2682,1935,892,1736,1694
YALI0_F22099g,2403,3265,2040,851,2008,2800
YALI0_F22121g,959,866,358,285,246,288
YALI0_F22136g,1271,1576,2392,4304,2516,2000
YALI0_F22165g,4736,5489,5115,1708,4127,5214
YALI0_F22187g,21389,25426,21989,11603,15585,13311
YALI0_F22209g,1583,1723,3605,2631,3361,3282
YALI0_F22231g,2846,2735,2685,845,913,871
YALI0_F22297g,2789,3156,2126,932,1767,1719
YALI0_F22319g,1391,1763,1756,1727,1553,1302
YALI0_F22341g,6787,7983,9825,12349,9784,7599
YALI0_F22363g,1857,3266,5434,8110,5276,4400
YALI0_F22367g,1662,2204,1780,2468,1344,1029
YALI0_F22421g,3415,4069,4047,3023,3398,3067
YALI0_F22429g,798,1315,3301,3759,3285,3025
YALI0_F22451g,1762,2202,2859,2980,3191,3071
YALI0_F22473g,1479,1586,1326,1030,1327,1288
YALI0_F22495g,903,990,662,561,573,487
YALI0_F22517g,1449,1814,1648,1948,1650,1290
YALI0_F22539g,6603,5867,4144,5088,5127,4463
YALI0_F22561g,1414,1839,4552,6186,6447,6529
YALI0_F22583g,791,746,756,653,832,798
YALI0_F22605g,241,261,371,362,362,298
YALI0_F22627g,2094,2363,2692,2338,2269,1959
YALI0_F22649g,1453,1534,1386,1098,1182,1067
YALI0_F22671g,11185,11872,8564,5170,7601,7409
YALI0_F22693g,4618,7279,15635,7558,16720,21498
YALI0_F22715g,3554,4110,3294,2427,2607,2416
YALI0_F22737g,4153,3745,1516,844,918,744
YALI0_F22759g,4379,3765,2461,1280,2229,2221
YALI0_F22781g,9429,8917,3148,1949,2515,2971
YALI0_F22803g,10680,10101,5641,5015,5586,6248
YALI0_F22825g,13871,7680,1246,218,396,465
YALI0_F22847g,10504,11017,6569,7001,6187,6121
YALI0_F22935g,4344,5678,4202,2538,2567,2213
YALI0_F22957g,985,1050,1102,907,1297,1244
YALI0_F23023g,2911,2651,2393,1073,2227,2390
YALI0_F23045g,3639,3311,1978,405,1605,2269
YALI0_F23067g,203,219,87,139,120,92
YALI0_F23089g,2403,2674,3468,2518,2853,2875
YALI0_F23111g,946,969,940,877,889,744
YALI0_F23133g,2848,3101,2564,2765,2057,1506
YALI0_F23177g,4198,5710,10346,13823,8562,6077
YALI0_F23199g,98,145,163,237,145,90
YALI0_F23221g,6596,6301,4730,2318,3850,4407
YALI0_F23243g,2625,3199,3724,4407,6469,7292
YALI0_F23265g,453,344,343,842,699,510
YALI0_F23287g,2818,2578,1856,1024,1224,1224
YALI0_F23309g,2913,4152,6765,5337,7890,6918
YALI0_F23353g,100,66,7,6,6,25
YALI0_F23375g,5271,4939,3213,2308,2316,2180
YALI0_F23397g,4346,4071,2745,1174,1929,2046
YALI0_F23441g,3672,4183,3236,1272,2264,2284
YALI0_F23463g,6301,6387,5463,2986,3827,3900
YALI0_F23485g,7306,7804,7791,3536,6570,6670
YALI0_F23507g,2758,2963,3065,7916,3138,3586
YALI0_F23529g,1467,1533,783,630,617,500
YALI0_F23551g,1502,1838,2863,1107,1807,2051
YALI0_F23573g,4196,4528,4539,1048,3560,4726
YALI0_F23595g,18294,16740,17251,9970,22508,28892
YALI0_F23639g,575,715,733,718,732,580
YALI0_F23661g,4718,5561,3189,1594,2525,2707
YALI0_F23683g,1500,1672,2113,770,2297,2735
YALI0_F23705g,788,860,863,552,839,927
YALI0_F23727g,2446,3221,2556,1259,1975,1968
YALI0_F23749g,851,796,855,774,1048,1220
YALI0_F23793g,11048,10473,10251,5238,11522,13953
YALI0_F23815g,3554,3392,2421,1116,2504,2783
YALI0_F23837g,4599,5503,5898,7147,5724,4777
YALI0_F23859g,709,798,510,306,383,306
YALI0_F23881g,6,3,1,1,1,0
YALI0_F23903g,3256,3281,3982,3345,4197,3794
YALI0_F23947g,3831,3544,3779,4781,5034,4530
YALI0_F23969g,703,875,634,521,705,620
YALI0_F23991g,1271,1601,2234,2622,2647,2368
YALI0_F24013g,2098,2474,1777,2785,1767,1284
YALI0_F24035g,774,917,1002,617,905,920
YALI0_F24057g,75,121,77,82,38,43
YALI0_F24072g,737,769,794,723,737,644
YALI0_F24101g,5009,5779,4812,3557,4573,4470
YALI0_F24123g,29446,34512,24915,24327,18437,13876
YALI0_F24145g,2442,2939,2000,1957,1179,1044
YALI0_F24167g,10450,14859,19367,15208,24729,30638
YALI0_F24189g,111,110,43,23,52,49
YALI0_F24255g,7328,22510,56040,42838,57286,64549
YALI0_F24277g,1838,5476,15752,23680,20809,15986
YALI0_F24299g,4600,12854,20258,16963,19225,19610
YALI0_F24321g,2619,2771,2470,3348,2570,2316
YALI0_F24343g,1240,1250,1383,1704,1532,1279
YALI0_F24365g,4858,5916,5150,4587,3998,3078
YALI0_F24387g,23896,33146,31194,18632,27396,27538
YALI0_F24409g,2532,4215,7653,8063,12083,13719
YALI0_F24431g,8773,14724,27884,43244,38180,43412
YALI0_F24453g,374,366,257,853,400,357
YALI0_F24475g,6107,8232,10371,10118,9785,8859
YALI0_F24497g,4691,5029,4407,5216,5008,4518
YALI0_F24519g,624,639,733,1017,934,763
YALI0_F24541g,1413,1585,2171,1472,1989,1708
YALI0_F24563g,4249,4282,2397,1290,1748,1679
YALI0_F24585g,2546,2608,2663,2956,3029,2670
YALI0_F24651g,4239,7613,5904,1742,2998,2888
YALI0_F24673g,7825,10131,11108,11047,8830,7827
YALI0_F24695g,31365,36516,26936,20580,19403,15329
YALI0_F24717g,2458,3249,3914,2459,3905,4221
