# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-s" "2" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpairedStranded_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_1579	ENA|CM001537|CM001537.1	322004	323677	+	1674	378	369	385	979	1103	1081	358	398	403	379	412	453	958	1031	994	331	310	295
CENPK1137D_1581	ENA|CM001537|CM001537.1	324344	326197	-	1854	397	374	373	1241	1477	1350	876	707	702	1036	987	772	1371	1500	1598	495	666	629
CENPK1137D_1582	ENA|CM001537|CM001537.1	326561	327595	+	1035	2368	2206	2455	4385	4691	4701	2558	1927	1924	2345	2371	1766	4334	4722	4285	1550	1997	2060
CENPK1137D_1583	ENA|CM001537|CM001537.1	327797	328663	-	867	2042	2150	2142	5461	5947	5174	3331	2614	2509	3144	3453	2568	5879	6179	5911	2082	2486	2309
CENPK1137D_1584	ENA|CM001537|CM001537.1	329555	331648	+	2094	1072	1099	1084	2210	2462	2298	1260	1044	1067	1563	1383	1185	2271	2351	2295	889	996	1039
CENPK1137D_1585	ENA|CM001537|CM001537.1	332049	335435	-	3387	495	523	481	1275	1214	1346	533	454	430	540	576	504	1056	1203	1204	414	417	438
CENPK1137D_1586	ENA|CM001537|CM001537.1	335902	337092	-	1191	696	689	615	2151	2672	2331	596	974	830	863	953	1139	2267	2458	2367	682	562	593
CENPK1137D_1587	ENA|CM001537|CM001537.1	337385	338569	-	1185	1150	1126	1084	2468	2094	2354	907	952	873	1002	1109	1170	2241	2282	2046	886	724	749
CENPK1137D_1588	ENA|CM001537|CM001537.1	339893	340894	+	1002	371	344	342	759	868	741	331	347	339	366	377	416	1006	821	953	289	205	190
CENPK1137D_1589	ENA|CM001537|CM001537.1	341017	344688	-	3672	697	688	707	1839	1821	1835	896	791	757	1064	1057	942	1851	1942	1853	623	663	677
CENPK1137D_1590	ENA|CM001537|CM001537.1	345506	347338	-	1833	661	684	637	1946	2264	2075	688	875	779	738	872	924	1819	2068	1937	714	683	701
CENPK1137D_1592	ENA|CM001537|CM001537.1	348395	348901	+	507	143	139	132	343	283	316	149	129	124	140	115	111	290	291	280	127	78	100
CENPK1137D_1593	ENA|CM001537|CM001537.1	349068	349814	+	747	835	794	816	1702	1721	1674	1047	700	677	1145	1071	692	1528	1671	1558	616	801	793
CENPK1137D_1594	ENA|CM001537|CM001537.1	350143	352224	-	2082	13907	13832	13828	22203	23958	20301	8739	9279	8758	7840	8628	8398	21593	21944	20343	8693	7687	7064
CENPK1137D_1595	ENA|CM001537|CM001537.1	352811	355360	-	2550	1692	1581	1660	4018	3850	3926	2055	1560	1462	2061	1917	1401	3800	3922	3621	1398	1514	1555
CENPK1137D_1596	ENA|CM001537|CM001537.1	355648	357624	+	1977	1007	915	950	1612	1735	1880	645	674	588	737	709	696	1607	1769	1561	567	507	577
CENPK1137D_1597	ENA|CM001537|CM001537.1	357948	359354	-	1407	662	653	672	1098	938	1039	373	377	383	334	371	364	945	1028	915	385	306	330
CENPK1137D_1598	ENA|CM001537|CM001537.1	360157	361527	+	1371	928	857	833	1695	1622	1656	927	667	684	864	805	605	1599	1768	1550	628	682	711
CENPK1137D_1599	ENA|CM001537|CM001537.1	361820	363310	+	1491	469	478	425	1481	1604	1551	580	643	628	613	619	649	1506	1564	1506	507	515	568
CENPK1137D_1600	ENA|CM001537|CM001537.1	363468	364016	-	549	548	603	548	1445	1528	1604	640	719	645	650	662	680	1489	1643	1484	512	494	551
CENPK1137D_1601	ENA|CM001537|CM001537.1	364334	364675	-	342	818	656	688	1606	1781	1748	926	749	730	1035	957	842	1662	1695	1715	676	778	727
CENPK1137D_1603	ENA|CM001537|CM001537.1	364900	366378	+	1479	849	830	934	1929	1979	2166	1037	819	716	1141	955	682	1726	1922	1789	637	790	870
CENPK1137D_1604	ENA|CM001537|CM001537.1	366875	367966	+	1092	438	412	417	1129	1173	1153	696	453	481	620	625	501	1078	1088	1114	409	557	538
CENPK1137D_1605	ENA|CM001537|CM001537.1	368019	369389	-	1371	332	302	302	876	901	882	220	326	280	325	342	435	783	751	773	280	191	211
CENPK1137D_1606	ENA|CM001537|CM001537.1	369787	370611	-	825	1214	1058	1093	2925	2827	2908	1113	1167	1033	1033	1069	1004	2630	3004	2674	986	896	963
CENPK1137D_1607	ENA|CM001537|CM001537.1	370926	372869	+	1944	2506	2320	2397	6673	4718	5018	1668	2092	1766	1529	1648	1596	5129	5316	4533	2198	1155	1263
CENPK1137D_1608	ENA|CM001537|CM001537.1	373741	375117	+	1377	778	709	693	5247	6796	5126	1870	2662	2999	1467	1867	2153	7099	6407	7510	1827	1395	1055
CENPK1137D_1609	ENA|CM001537|CM001537.1	375450	376901	+	1452	1734	1622	1493	3491	3452	3469	808	1197	1036	803	982	1162	2922	3240	2900	1170	710	797
CENPK1137D_1610	ENA|CM001537|CM001537.1	379088	381118	-	2031	483	467	447	1228	1280	1168	1196	570	624	1284	1101	649	1154	1150	1222	585	985	994
CENPK1137D_1611	ENA|CM001537|CM001537.1	381962	382990	+	1029	533	481	464	1642	1415	1460	666	500	511	525	471	461	1441	1374	1323	595	511	553
CENPK1137D_1613	ENA|CM001537|CM001537.1	383451	384404	+	954	625	607	620	2133	2415	2387	464	811	787	445	596	835	2136	2211	2123	727	396	430
CENPK1137D_1614	ENA|CM001537|CM001537.1	384769	386442	-	1674	1035	918	927	1976	1586	1725	577	678	575	597	598	659	1579	1726	1514	661	368	452
CENPK1137D_1615	ENA|CM001537|CM001537.1	388524	393626	+	5103	637	516	525	963	1023	1048	645	483	403	838	728	483	1024	1138	962	422	583	573
CENPK1137D_1616	ENA|CM001537|CM001537.1	394010	396544	+	2535	960	889	853	2793	3004	2973	1503	1131	1136	1548	1505	1249	2616	2952	2824	1001	1223	1303
CENPK1137D_1617	ENA|CM001537|CM001537.1	396674	398077	-	1404	340	357	338	892	915	934	338	336	327	442	366	403	802	943	794	327	294	296
CENPK1137D_1618	ENA|CM001537|CM001537.1	398452	403980	-	5529	434	419	462	1246	1279	1249	433	482	435	514	533	489	1141	1296	1218	417	362	336
CENPK1137D_1619	ENA|CM001537|CM001537.1	405858	406013	+	156	1204	1207	1114	3251	3134	2840	1167	923	821	1150	1222	820	2554	2648	2343	963	1173	1053
CENPK1137D_1620	ENA|CM001537|CM001537.1	406605	407508	+	904	3728	3443	3186	11835	10731	10664	1707	3139	3102	1329	1658	2695	10158	10350	9437	3475	1317	1419
CENPK1137D_1621	ENA|CM001537|CM001537.1	407979	408713	-	735	6954	6603	6680	15252	16091	16380	4671	5835	5280	4664	4630	4900	13529	15506	13647	4765	3738	4060
CENPK1137D_1622	ENA|CM001537|CM001537.1	409337	410059	-	723	197	199	175	361	333	351	240	134	147	241	243	145	333	350	328	127	193	193
CENPK1137D_1624	ENA|CM001537|CM001537.1	410412	411254	+	843	144	159	145	317	290	300	150	127	111	142	152	145	256	305	244	130	118	124
CENPK1137D_1625	ENA|CM001537|CM001537.1	412797	415331	+	2535	1014	1021	1023	1866	2155	2094	1125	872	814	1343	1301	1075	1984	2189	2040	636	946	911
CENPK1137D_1626	ENA|CM001537|CM001537.1	415732	417996	+	2265	635	683	721	1598	1611	1624	961	725	638	1047	1042	706	1492	1712	1624	534	751	719
CENPK1137D_1627	ENA|CM001537|CM001537.1	418481	419980	+	1500	514	531	576	1074	1149	1220	487	433	412	502	534	453	958	1116	1105	426	376	401
CENPK1137D_1628	ENA|CM001537|CM001537.1	420017	420487	-	471	282	285	259	655	687	671	445	323	244	501	493	320	589	628	595	257	379	369
CENPK1137D_1629	ENA|CM001537|CM001537.1	420917	422755	+	1839	631	617	594	1502	1542	1518	747	586	634	741	829	660	1453	1636	1548	509	590	618
CENPK1137D_1630	ENA|CM001537|CM001537.1	422854	423861	-	1008	300	330	269	516	491	470	231	205	179	287	290	218	459	516	433	173	182	169
CENPK1137D_1631	ENA|CM001537|CM001537.1	424184	425059	-	876	102	89	88	153	117	114	125	61	73	157	148	79	107	115	114	66	98	126
CENPK1137D_1632	ENA|CM001537|CM001537.1	425216	425812	-	597	165	141	152	221	188	182	161	100	92	171	172	107	192	187	182	90	102	125
CENPK1137D_1633	ENA|CM001537|CM001537.1	426198	427637	+	1440	740	721	735	1446	1330	1366	1155	599	560	1380	1213	649	1324	1443	1314	500	867	962
CENPK1137D_1636	ENA|CM001537|CM001537.1	427891	428619	+	729	304	302	273	782	817	754	499	301	303	527	488	411	679	698	721	266	397	386
CENPK1137D_1637	ENA|CM001537|CM001537.1	428675	429580	-	906	437	446	454	1064	1101	1101	494	382	380	534	598	452	969	1010	1025	371	407	417
CENPK1137D_1638	ENA|CM001537|CM001537.1	429903	431333	+	1431	1534	1389	1590	3037	3119	3049	1933	1365	1193	1741	1757	1283	2949	2970	2710	1284	1609	1680
CENPK1137D_1639	ENA|CM001537|CM001537.1	432552	434054	+	1503	34147	27545	28401	41449	38837	37416	9774	13176	11668	8298	10051	11135	35018	35171	30952	14994	8536	9626
CENPK1137D_1640	ENA|CM001537|CM001537.1	434604	435728	+	1125	242	250	238	632	688	741	217	255	239	258	253	273	578	618	623	222	184	184
CENPK1137D_1641	ENA|CM001537|CM001537.1	444554	445006	+	453	1076	1046	983	2305	2625	2533	580	1022	873	623	710	955	2471	2733	2510	824	478	527
CENPK1137D_1642	ENA|CM001537|CM001537.1	445817	450352	-	4536	264	259	266	18256	14585	15553	946	1851	1494	222	245	328	4346	5689	4228	5849	2401	2656
CENPK1137D_1643	ENA|CM001537|CM001537.1	451883	453031	-	1149	2185	2041	1970	6028	6308	6398	2290	2281	2165	2858	3111	2688	5523	5958	5594	1990	1921	1958
CENPK1137D_1644	ENA|CM001537|CM001537.1	453966	454964	-	999	746	664	621	944	949	968	1104	498	548	1434	1191	731	1034	1071	1051	493	870	967
CENPK1137D_1645	ENA|CM001537|CM001537.1	455733	456638	+	906	1905	1794	1716	4769	5635	5294	2771	1774	1747	2563	2576	1776	3657	4034	3730	2052	3263	3089
CENPK1137D_1647	ENA|CM001537|CM001537.1	457092	458330	-	1239	1348	1227	1323	3354	3223	3069	1300	1375	1319	1231	1233	1233	3324	3583	3291	1091	931	908
CENPK1137D_1648	ENA|CM001537|CM001537.1	458836	458982	+	147	152	118	153	259	283	236	131	122	117	84	102	112	305	275	275	112	71	83
CENPK1137D_1649	ENA|CM001537|CM001537.1	459047	459652	+	606	298	272	265	592	544	515	180	231	241	148	166	249	599	618	633	160	108	98
CENPK1137D_1650	ENA|CM001537|CM001537.1	459937	460533	+	597	347	371	351	970	857	833	358	433	382	310	371	359	941	926	902	328	232	255
CENPK1137D_1651	ENA|CM001537|CM001537.1	460753	461733	-	981	1601	1632	1610	3899	3403	3526	1879	1366	1407	1540	1564	1306	3394	3541	3342	1292	1361	1309
CENPK1137D_1652	ENA|CM001537|CM001537.1	462458	463816	-	1359	908	895	805	1907	2009	1844	1513	780	853	1571	1272	777	1934	1876	1861	785	1232	1281
CENPK1137D_1653	ENA|CM001537|CM001537.1	464378	465625	+	1248	2350	1985	1855	6177	7250	6127	3680	2528	2407	3283	3345	2347	6495	6287	6263	2365	3114	3276
CENPK1137D_1654	ENA|CM001537|CM001537.1	465939	466238	+	300	424	401	420	540	528	533	264	230	220	277	263	205	523	492	500	185	222	216
CENPK1137D_1655	ENA|CM001537|CM001537.1	466621	466920	-	300	162	171	146	352	359	412	211	181	151	227	274	197	347	337	365	141	179	186
CENPK1137D_1656	ENA|CM001537|CM001537.1	467237	469633	+	2397	523	602	535	1310	1322	1288	552	510	536	674	646	568	1201	1326	1198	442	466	475
CENPK1137D_1658	ENA|CM001537|CM001537.1	469916	471973	+	2058	1047	1023	977	2527	1957	2033	1137	802	728	850	812	601	1979	2022	1813	937	810	845
CENPK1137D_1659	ENA|CM001537|CM001537.1	473017	474684	-	1668	478	441	398	929	940	865	239	366	324	358	389	415	853	940	812	336	199	216
CENPK1137D_1660	ENA|CM001537|CM001537.1	475095	475718	-	624	106	97	82	190	178	190	82	89	80	82	83	70	199	220	227	63	59	74
CENPK1137D_1661	ENA|CM001537|CM001537.1	475970	478978	-	3009	667	618	628	1325	1481	1560	527	556	535	518	480	498	1312	1439	1376	517	455	449
CENPK1137D_1662	ENA|CM001537|CM001537.1	479202	480152	+	951	388	369	361	759	787	693	533	349	301	590	560	341	717	827	716	283	354	392
CENPK1137D_1663	ENA|CM001537|CM001537.1	480512	481045	+	534	172	139	143	442	335	356	239	158	145	292	256	177	405	434	360	154	160	194
CENPK1137D_1664	ENA|CM001537|CM001537.1	481399	481872	-	474	2577	2194	2232	7423	7429	7082	1809	2421	2388	1497	1836	2032	6687	6877	6383	2486	1438	1415
CENPK1137D_1665	ENA|CM001537|CM001537.1	482813	485656	+	2844	1106	1257	1122	9443	12804	10653	2871	3956	4096	2829	3048	3497	9605	10365	10218	3361	3080	2846
CENPK1137D_1666	ENA|CM001537|CM001537.1	486682	487179	+	498	311	341	317	672	639	726	158	242	201	186	275	269	581	549	532	211	151	164
CENPK1137D_1667	ENA|CM001537|CM001537.1	487332	488177	-	846	35	45	42	195	234	199	72	51	54	135	162	190	123	144	173	88	66	59
CENPK1137D_1669	ENA|CM001537|CM001537.1	488781	491333	-	2553	1156	1107	1101	2720	2587	2590	1695	1053	991	1714	1485	984	2445	2588	2373	1036	1403	1389
CENPK1137D_1670	ENA|CM001537|CM001537.1	491986	493005	-	1020	1016	883	970	2140	2406	2303	1289	907	912	1346	1209	849	2000	2149	2064	829	1215	1299
CENPK1137D_1671	ENA|CM001537|CM001537.1	493511	495214	+	1704	337	327	318	861	793	709	265	288	308	309	291	291	747	746	682	346	223	247
CENPK1137D_1672	ENA|CM001537|CM001537.1	495474	497687	+	2214	574	542	579	1268	1244	1315	395	538	449	479	519	504	1099	1152	1159	421	373	374
CENPK1137D_1673	ENA|CM001537|CM001537.1	498064	499260	+	1197	2588	2415	2221	8707	9014	8698	2072	3154	3084	1724	2034	2718	8734	9332	8791	2807	1582	1626
CENPK1137D_1674	ENA|CM001537|CM001537.1	499633	500370	+	738	17	16	19	27	28	15	18	9	5	23	19	18	9	20	15	9	9	8
CENPK1137D_1675	ENA|CM001537|CM001537.1	500643	502151	-	1509	1451	1573	1512	2672	2587	2370	1467	1062	876	1844	1503	1023	2238	2583	2121	935	1213	1220
CENPK1137D_1676	ENA|CM001537|CM001537.1	503492	504217	+	726	1066	1171	1028	2235	2597	2322	1070	764	769	1470	1325	992	1798	1910	1901	803	1176	1055
CENPK1137D_1677	ENA|CM001537|CM001537.1	504314	506287	-	1974	1170	1090	1060	2356	2305	2255	960	956	825	1105	1030	953	2112	2205	2047	874	741	825
CENPK1137D_1678	ENA|CM001537|CM001537.1	506671	509973	+	3303	837	855	831	1934	1997	1967	862	741	731	941	911	761	1805	2046	1836	658	665	669
CENPK1137D_1680	ENA|CM001537|CM001537.1	511074	511637	+	564	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
CENPK1137D_1681	ENA|CM001537|CM001537.1	512274	514139	-	1866	501	515	537	1383	1389	1408	500	588	537	503	596	648	1207	1343	1165	485	401	409
CENPK1137D_1682	ENA|CM001537|CM001537.1	514472	516979	-	2508	1001	946	953	2050	2060	2147	460	822	730	647	738	883	1893	2333	2078	588	378	419
CENPK1137D_1683	ENA|CM001537|CM001537.1	518695	520194	-	1500	346	319	288	815	1108	976	474	391	408	611	492	429	910	890	995	326	472	415
CENPK1137D_1684	ENA|CM001537|CM001537.1	520952	524965	+	4014	542	476	492	1899	2233	1961	1218	787	828	1069	949	649	1938	2138	1943	671	1037	990
CENPK1137D_1685	ENA|CM001537|CM001537.1	525817	526890	-	1074	536	455	436	1423	1556	1405	874	632	659	1044	908	737	1321	1382	1398	558	787	863
CENPK1137D_1686	ENA|CM001537|CM001537.1	527554	528699	+	1146	214	200	173	491	501	511	398	197	191	431	338	192	396	478	441	189	366	322
CENPK1137D_1687	ENA|CM001537|CM001537.1	528992	529357	-	366	1161	1131	1061	2363	2639	2438	1766	1046	1054	1584	1234	918	2208	2351	2281	889	1398	1345
CENPK1137D_1688	ENA|CM001537|CM001537.1	529730	533416	+	3687	1902	1962	1947	5055	3770	3902	1346	1489	1350	1275	1366	1261	3990	4363	3763	1627	899	1009
CENPK1137D_1689	ENA|CM001537|CM001537.1	533649	534710	-	1062	536	495	506	1153	1179	1184	636	520	480	762	658	456	1219	1318	1174	419	572	482
CENPK1137D_1691	ENA|CM001537|CM001537.1	535025	535594	+	570	1312	1237	1144	3586	3982	3575	887	1477	1351	781	983	1199	3508	3834	3586	1190	746	798
CENPK1137D_1692	ENA|CM001537|CM001537.1	535827	538937	-	3111	1294	1262	1335	2863	2799	2717	1436	1153	1088	1467	1379	1182	2599	2716	2550	1080	1128	1085
CENPK1137D_1693	ENA|CM001537|CM001537.1	539386	541971	+	2586	555	538	573	1257	1330	1341	643	501	463	686	637	543	1157	1284	1177	461	542	546
CENPK1137D_1694	ENA|CM001537|CM001537.1	542083	543849	-	1767	428	393	420	936	979	938	300	404	370	307	330	361	831	965	857	324	258	270
CENPK1137D_1695	ENA|CM001537|CM001537.1	544632	548144	+	3513	837	771	763	2091	2413	2350	706	884	858	755	868	889	2026	2126	2098	834	677	737
CENPK1137D_1696	ENA|CM001537|CM001537.1	548487	550307	+	1821	411	383	437	846	855	791	418	351	354	462	526	368	810	862	793	308	338	360
CENPK1137D_1697	ENA|CM001537|CM001537.1	550633	551658	-	1026	4134	4079	4004	25887	35048	29993	9002	11258	12143	6952	8241	9454	24834	25368	26761	10597	9423	9280
CENPK1137D_1698	ENA|CM001537|CM001537.1	552021	553409	+	1389	269	209	239	1077	1277	1260	432	400	438	470	425	465	1067	1078	1107	376	340	386
CENPK1137D_1699	ENA|CM001537|CM001537.1	553628	554329	-	702	559	589	571	1061	1075	1068	496	450	430	519	518	456	1001	1126	1077	377	350	355
CENPK1137D_1700	ENA|CM001537|CM001537.1	554606	555730	+	1125	883	936	965	1546	1407	1534	602	567	509	572	586	566	1395	1489	1415	486	438	442
CENPK1137D_1702	ENA|CM001537|CM001537.1	556378	557838	+	1461	2076	2526	2405	7101	8154	7387	2252	2539	2598	3636	3849	3699	5787	6781	6707	2371	2324	2085
CENPK1137D_1703	ENA|CM001537|CM001537.1	558384	559934	+	1551	7400	8358	8531	13455	13662	13180	5710	4999	4786	9349	8245	7048	11380	12890	12319	4428	4990	4816
CENPK1137D_1704	ENA|CM001537|CM001537.1	561479	563743	-	2265	416	387	418	1065	1132	1111	563	460	420	678	571	511	1002	1080	1037	400	495	496
CENPK1137D_1705	ENA|CM001537|CM001537.1	563982	565016	-	1035	2019	2030	1961	4667	4650	4805	1394	1708	1602	1333	1383	1522	4250	4565	4158	1611	1089	1183
CENPK1137D_1706	ENA|CM001537|CM001537.1	565762	566646	-	885	1389	1403	1385	1060	1166	1170	812	466	443	1085	942	678	902	953	862	501	873	944
CENPK1137D_1707	ENA|CM001537|CM001537.1	567244	568971	-	1728	2205	2388	2447	9484	10013	9928	3573	2691	2647	3456	2978	2416	6062	6837	6619	3159	4109	4274
CENPK1137D_1708	ENA|CM001537|CM001537.1	569311	571353	-	2043	197	216	211	446	476	442	236	175	158	356	287	254	394	419	431	148	229	209
CENPK1137D_1709	ENA|CM001537|CM001537.1	572993	575077	+	2085	1472	1426	1473	4440	4964	4575	1916	1786	1660	2355	2316	1874	3967	4475	3932	1521	1899	1830
CENPK1137D_1710	ENA|CM001537|CM001537.1	576527	577333	+	807	1099	1023	1006	1272	1233	1209	284	403	343	284	324	379	1000	1004	985	452	280	281
CENPK1137D_1711	ENA|CM001537|CM001537.1	577560	578888	-	1329	1178	987	1020	2869	2192	2373	1019	819	805	903	854	791	2300	2390	2072	1019	760	762
CENPK1137D_1713	ENA|CM001537|CM001537.1	582348	582709	-	362	5998	5608	5533	9091	10431	9212	5208	4705	4223	4410	5202	4024	9110	9610	8846	3885	4485	4600
CENPK1137D_1714	ENA|CM001537|CM001537.1	583037	584017	-	981	495	513	502	1738	1702	1827	428	553	548	560	608	667	1442	1582	1456	523	361	444
CENPK1137D_1715	ENA|CM001537|CM001537.1	584607	585560	-	954	323	352	344	393	491	438	437	220	264	591	532	309	461	526	454	186	381	334
CENPK1137D_1716	ENA|CM001537|CM001537.1	590257	591000	-	744	162	157	168	343	458	425	247	170	183	234	194	180	380	369	383	151	188	240
CENPK1137D_1717	ENA|CM001537|CM001537.1	592305	593042	-	738	2135	1870	1863	5107	4618	4568	1212	1578	1511	982	1063	1385	4443	4585	4384	1638	852	904
CENPK1137D_1718	ENA|CM001537|CM001537.1	593459	593890	-	432	199	201	196	464	428	430	126	177	158	110	136	161	405	438	408	145	113	134
CENPK1137D_1719	ENA|CM001537|CM001537.1	594449	596269	+	1821	549	521	561	1244	1133	1200	851	490	459	905	820	467	1153	1260	1053	467	637	693
CENPK1137D_1720	ENA|CM001537|CM001537.1	596723	599524	+	2802	821	798	816	2102	2083	2173	925	850	751	1179	1025	940	1866	2122	1896	759	818	801
CENPK1137D_1721	ENA|CM001537|CM001537.1	599843	600190	+	348	3269	3084	3239	4825	4699	5005	1113	1942	1729	911	1489	1592	4386	5017	4250	1622	873	920
CENPK1137D_1722	ENA|CM001537|CM001537.1	600622	603330	-	2709	641	692	730	1621	1547	1678	691	661	552	635	674	587	1402	1702	1499	496	508	547
CENPK1137D_1724	ENA|CM001537|CM001537.1	603884	607285	-	3402	886	854	859	1568	1576	1590	1138	729	699	1460	1283	888	1499	1606	1510	659	913	907
CENPK1137D_1725	ENA|CM001537|CM001537.1	608798	610003	-	1206	1660	1472	1571	3014	2883	3008	1625	1345	1245	1747	1789	1510	2752	3088	2789	1171	1373	1361
CENPK1137D_1726	ENA|CM001537|CM001537.1	610453	612696	+	2244	2736	2557	2626	5027	4973	5185	2504	2037	1924	2568	2376	1929	4939	5478	5035	1644	1935	1979
CENPK1137D_1727	ENA|CM001537|CM001537.1	615353	618988	+	3636	1557	1513	1510	3547	4605	4526	1758	1730	1826	2448	2526	2369	3796	4276	4095	1378	1565	1736
CENPK1137D_1728	ENA|CM001537|CM001537.1	620398	621231	-	834	1	1	0	2	7	2	1	4	7	4	5	7	3	4	6	2	1	2
CENPK1137D_1729	ENA|CM001537|CM001537.1	623504	624179	+	676	1500	1431	1263	6274	7344	6862	1366	2062	2113	1050	1360	1920	6164	6051	6193	1997	1292	1201
CENPK1137D_1730	ENA|CM001537|CM001537.1	624446	626944	-	2499	1327	1367	1390	2870	3035	3009	1515	1228	1051	1621	1488	1220	2662	2989	2857	1015	1178	1221
CENPK1137D_1731	ENA|CM001537|CM001537.1	627857	631222	+	3366	1035	899	954	2379	2543	2576	1068	1047	1050	1223	1375	1191	2622	2821	2569	912	934	997
CENPK1137D_1732	ENA|CM001537|CM001537.1	631492	633738	+	2247	498	451	426	1184	1149	1148	538	460	414	633	616	539	1107	1158	1135	400	433	462
CENPK1137D_1734	ENA|CM001537|CM001537.1	634100	637201	+	3102	566	615	617	1371	1377	1359	662	532	513	804	691	539	1319	1420	1166	510	526	577
CENPK1137D_1735	ENA|CM001537|CM001537.1	637356	638996	-	1641	1941	1803	1828	5221	4328	4563	1287	1696	1513	1118	1158	1354	4456	4546	4203	1585	881	991
CENPK1137D_1736	ENA|CM001537|CM001537.1	639501	640934	+	1434	1110	1061	1122	2370	2364	2106	1074	1019	981	1084	1126	929	2300	2339	2211	979	842	903
CENPK1137D_1737	ENA|CM001537|CM001537.1	642184	643296	+	1113	6206	5787	5862	31392	27198	26961	7440	6404	6106	5805	5743	4788	17840	18031	16334	10051	8275	8643
CENPK1137D_1738	ENA|CM001537|CM001537.1	643811	645247	+	1437	1836	1776	1742	5636	6115	5756	1417	2108	2184	1331	1702	2072	5593	5904	5654	1992	1234	1251
CENPK1137D_1739	ENA|CM001537|CM001537.1	645925	646128	+	204	10855	10699	10716	19366	22381	19804	8409	8464	8771	9467	10850	8549	19774	18402	19907	7114	7095	6789
CENPK1137D_1740	ENA|CM001537|CM001537.1	646425	647015	-	591	320	344	313	970	1023	947	495	478	474	546	441	404	1064	1147	1104	364	340	389
