# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpaired_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_2198	ENA|CM001536|CM001536.1	674106	674921	-	816	986	1054	984	1791	2196	2063	1043	831	841	1394	1210	1063	1887	2129	2136	608	812	880
CENPK1137D_2199	ENA|CM001536|CM001536.1	675689	677590	+	1902	251	192	235	571	573	551	646	295	274	770	613	354	600	563	584	287	603	593
CENPK1137D_2200	ENA|CM001536|CM001536.1	679107	680294	+	1188	3275	2826	2879	6668	6144	6032	2743	2324	2263	2597	2290	2133	6319	6337	5946	2181	1934	2015
CENPK1137D_2201	ENA|CM001536|CM001536.1	681194	681856	-	663	552	549	482	1892	2313	2037	603	1007	1061	639	658	1098	2254	2177	2329	852	505	533
CENPK1137D_2202	ENA|CM001536|CM001536.1	682861	683295	+	435	27	32	25	234	299	267	90	86	107	96	87	92	180	222	246	94	71	84
CENPK1137D_2203	ENA|CM001536|CM001536.1	683780	685093	+	1314	5760	5139	5314	12015	12985	12555	3725	4650	4692	3672	4352	4496	11383	11751	11034	4384	3256	3472
CENPK1137D_2205	ENA|CM001536|CM001536.1	685526	688930	+	3405	494	460	491	1090	1043	1011	604	493	441	715	669	466	941	1021	987	473	480	521
CENPK1137D_2206	ENA|CM001536|CM001536.1	689374	689724	+	351	468	471	458	1085	1054	1147	441	465	444	495	414	420	1042	1056	972	401	344	375
CENPK1137D_2207	ENA|CM001536|CM001536.1	690445	691782	+	1338	234	252	188	480	615	563	232	208	203	213	198	219	481	459	466	166	179	183
CENPK1137D_2208	ENA|CM001536|CM001536.1	692225	693253	+	1029	116	135	131	239	269	284	205	100	99	187	217	122	226	258	273	80	176	160
CENPK1137D_2209	ENA|CM001536|CM001536.1	693321	697121	+	3801	670	590	563	1369	1443	1422	568	533	529	651	728	652	1253	1399	1297	552	481	491
CENPK1137D_2210	ENA|CM001536|CM001536.1	698555	700354	-	1800	157	164	137	371	450	470	128	145	168	253	234	216	382	406	403	112	119	116
CENPK1137D_2211	ENA|CM001536|CM001536.1	710201	711331	+	1131	479	506	473	1102	1298	1234	352	463	441	423	527	637	1139	1165	1219	388	356	302
CENPK1137D_2212	ENA|CM001536|CM001536.1	711438	712298	-	861	1148	1164	1227	2555	2604	2462	2623	1205	1079	2534	1965	914	2420	2603	2448	1002	2007	1920
CENPK1137D_2213	ENA|CM001536|CM001536.1	712621	715086	+	2466	788	779	783	1962	2039	1918	1342	900	884	1534	1415	942	1925	2109	1856	683	1018	958
CENPK1137D_2214	ENA|CM001536|CM001536.1	715348	716592	-	1245	1771	1646	1752	3126	3007	2905	1605	1251	1172	1719	1518	1273	3007	3226	2863	1036	1097	1103
CENPK1137D_2216	ENA|CM001536|CM001536.1	716841	718139	+	1299	1282	1186	1260	2361	2290	2215	1627	1148	1150	1713	1582	1236	2395	2446	2239	1102	1293	1314
CENPK1137D_2217	ENA|CM001536|CM001536.1	718408	719820	-	1413	3045	2744	3011	6109	5901	5801	3545	2661	2588	3027	3040	2394	6140	6252	5894	2384	2664	2720
CENPK1137D_2218	ENA|CM001536|CM001536.1	720224	721462	-	1239	909	854	813	2086	2189	1940	945	796	759	827	828	656	2022	1946	1979	757	685	687
CENPK1137D_2219	ENA|CM001536|CM001536.1	721699	722361	+	663	770	674	659	2454	2581	2302	1486	1106	1225	996	943	746	3214	2674	3010	975	1015	934
CENPK1137D_2220	ENA|CM001536|CM001536.1	722595	724490	+	1896	1783	1680	1521	3558	3180	3087	830	1187	1227	919	1013	1159	2913	3220	2830	1241	733	713
CENPK1137D_2221	ENA|CM001536|CM001536.1	725328	726998	-	1671	734	737	701	1236	1201	1247	671	495	479	698	698	474	1104	1242	1253	399	508	530
CENPK1137D_2222	ENA|CM001536|CM001536.1	727276	729408	+	2133	1235	1153	1250	3286	2405	2562	1194	1137	1028	960	1045	859	2748	2831	2403	1236	791	858
CENPK1137D_2223	ENA|CM001536|CM001536.1	729772	733221	-	3450	985	927	998	2462	2207	2251	747	940	861	757	887	952	2368	2305	2339	834	566	542
CENPK1137D_2224	ENA|CM001536|CM001536.1	733689	735941	+	2253	419	390	398	1158	1156	1100	824	555	565	888	801	590	1312	1273	1310	479	540	546
CENPK1137D_2225	ENA|CM001536|CM001536.1	736201	737490	-	1290	2272	2227	2193	4845	4448	4587	1656	1982	1770	1563	1676	1630	4540	4955	4297	1683	1167	1317
CENPK1137D_2227	ENA|CM001536|CM001536.1	738081	738293	+	213	566	565	532	1479	1324	1417	285	450	416	321	371	478	1310	1323	1231	490	215	275
CENPK1137D_2228	ENA|CM001536|CM001536.1	738685	741393	-	2709	1001	979	989	1956	2016	1975	683	773	713	745	768	815	1746	1963	1687	804	628	670
CENPK1137D_2229	ENA|CM001536|CM001536.1	742670	743941	+	1272	969	1001	927	2512	2447	2387	815	942	870	708	762	821	2131	2410	2108	917	651	691
CENPK1137D_2230	ENA|CM001536|CM001536.1	744305	745051	-	747	447	444	428	946	922	930	529	348	388	495	532	417	852	921	865	289	347	361
CENPK1137D_2231	ENA|CM001536|CM001536.1	745362	746030	-	669	9	17	15	31	27	32	17	4	3	32	45	35	23	17	22	9	16	14
CENPK1137D_2232	ENA|CM001536|CM001536.1	746491	747048	-	558	1394	1553	1376	6322	7862	6968	6260	2928	2902	4873	3792	2300	6564	7081	6666	2304	5572	4940
CENPK1137D_2233	ENA|CM001536|CM001536.1	747291	748745	-	1455	585	633	571	1474	1369	1414	947	510	524	992	839	557	1297	1415	1233	531	724	687
CENPK1137D_2234	ENA|CM001536|CM001536.1	749067	751652	+	2586	938	920	884	2073	2044	2045	1077	928	841	1081	1086	854	1889	2038	2019	752	757	722
CENPK1137D_2235	ENA|CM001536|CM001536.1	751980	754775	-	2796	515	471	479	1201	1335	1254	550	485	519	645	618	537	1159	1293	1247	404	490	484
CENPK1137D_2236	ENA|CM001536|CM001536.1	755094	755891	+	798	727	786	707	1784	2282	2008	783	1035	1077	886	1162	1204	2104	2026	2172	770	633	640
CENPK1137D_2238	ENA|CM001536|CM001536.1	756242	757324	-	1083	627	595	627	1555	1417	1359	914	748	709	694	753	636	1689	1624	1582	584	596	611
CENPK1137D_2239	ENA|CM001536|CM001536.1	758096	759019	+	924	1030	861	861	3589	3573	3242	2292	1312	1266	1362	1151	760	3430	3262	3202	1249	1703	1508
CENPK1137D_2240	ENA|CM001536|CM001536.1	759550	760428	+	879	457	473	426	919	996	1042	762	420	415	806	687	473	961	1046	943	300	549	576
CENPK1137D_2241	ENA|CM001536|CM001536.1	760593	761033	-	441	793	719	786	2048	1827	1862	859	800	716	835	787	695	1644	1757	1724	708	617	710
CENPK1137D_2242	ENA|CM001536|CM001536.1	761381	761851	-	471	453	451	404	882	770	797	400	378	354	435	515	392	864	852	823	342	292	292
CENPK1137D_2243	ENA|CM001536|CM001536.1	762592	766332	+	3741	957	969	941	3143	3794	3420	1532	1314	1428	1609	1620	1516	3156	3313	3335	1165	1321	1408
CENPK1137D_2244	ENA|CM001536|CM001536.1	766636	767544	-	909	337	308	326	975	1054	1012	266	406	437	252	332	412	931	1027	912	332	190	229
CENPK1137D_2245	ENA|CM001536|CM001536.1	768173	769576	+	1404	384	361	401	660	705	671	502	319	297	490	387	295	666	770	652	252	328	391
CENPK1137D_2246	ENA|CM001536|CM001536.1	770562	771875	+	1314	1938	2015	1675	15495	20069	16690	7608	9023	10010	6102	6811	7868	22533	20007	21526	6453	5286	5063
CENPK1137D_2247	ENA|CM001536|CM001536.1	772363	773889	+	1527	476	417	387	1046	1069	1014	594	450	433	701	642	450	1006	995	1036	360	530	528
CENPK1137D_2249	ENA|CM001536|CM001536.1	774335	775021	+	687	2442	2282	2477	4561	4524	4646	1989	1911	1658	1877	1848	1604	4261	4673	4218	1667	1625	1745
CENPK1137D_2250	ENA|CM001536|CM001536.1	775608	778010	+	2403	604	596	625	1181	1110	1160	550	486	444	655	657	512	1123	1243	1024	488	431	456
CENPK1137D_2251	ENA|CM001536|CM001536.1	778317	779167	-	851	2745	2520	2496	7401	6651	6390	1116	2221	2048	971	1421	2090	6456	6256	5860	2296	914	1002
CENPK1137D_2252	ENA|CM001536|CM001536.1	780668	781303	+	636	257	259	249	732	656	644	259	284	258	261	220	248	696	704	651	278	181	187
CENPK1137D_2253	ENA|CM001536|CM001536.1	781756	783060	+	1305	49	50	51	832	695	810	1583	848	1131	433	392	305	2570	2031	2746	275	315	396
CENPK1137D_2254	ENA|CM001536|CM001536.1	783432	784352	+	921	383	401	422	985	955	956	403	402	390	406	456	361	859	899	859	348	338	333
CENPK1137D_2255	ENA|CM001536|CM001536.1	784621	785418	+	798	434	400	448	867	763	834	621	407	398	584	515	342	774	857	704	400	414	451
CENPK1137D_2256	ENA|CM001536|CM001536.1	786944	788404	+	1461	766	725	777	1847	1759	1742	599	681	641	550	570	656	1602	1768	1740	583	461	472
CENPK1137D_2257	ENA|CM001536|CM001536.1	788505	789620	-	1116	67	54	54	180	162	157	84	65	55	138	100	122	126	139	132	59	69	80
CENPK1137D_2258	ENA|CM001536|CM001536.1	789974	792004	-	2031	734	689	723	2015	1625	1694	698	657	657	589	532	534	1740	1862	1646	662	496	512
CENPK1137D_2260	ENA|CM001536|CM001536.1	792294	793631	+	1338	791	735	762	1719	1712	1677	925	712	659	1032	877	739	1600	1652	1642	536	708	642
CENPK1137D_2261	ENA|CM001536|CM001536.1	793839	795095	-	1257	653	611	618	1612	1780	1776	851	734	747	1061	993	844	1455	1665	1600	625	795	751
CENPK1137D_2262	ENA|CM001536|CM001536.1	795565	796557	-	993	800	712	710	1646	1631	1485	713	678	613	751	705	704	1492	1609	1464	554	527	578
CENPK1137D_2263	ENA|CM001536|CM001536.1	797440	798072	+	633	5903	5252	5137	5722	5615	5338	3072	2142	2039	2992	2929	2010	4976	5446	4749	2371	2980	2832
CENPK1137D_2264	ENA|CM001536|CM001536.1	798438	800495	-	2058	365	348	375	893	921	900	381	368	343	431	409	382	799	933	777	323	299	307
CENPK1137D_2265	ENA|CM001536|CM001536.1	800734	802071	-	1338	297	279	270	671	749	720	326	273	324	283	297	326	643	704	689	275	255	252
CENPK1137D_2266	ENA|CM001536|CM001536.1	802314	803228	-	915	767	673	666	2418	2555	2357	756	897	852	804	843	832	2280	2428	2272	847	662	686
CENPK1137D_2267	ENA|CM001536|CM001536.1	803431	803967	+	537	487	481	511	1230	1003	1110	651	459	433	606	554	384	1060	1100	1050	427	385	467
CENPK1137D_2268	ENA|CM001536|CM001536.1	804141	804671	+	531	300	218	234	710	756	721	297	301	293	262	304	297	693	756	675	263	229	208
CENPK1137D_2269	ENA|CM001536|CM001536.1	804793	806784	-	1992	1470	1301	1363	3572	3182	3236	1576	1269	1215	1506	1493	1207	3219	3381	3025	1238	1251	1218
CENPK1137D_2271	ENA|CM001536|CM001536.1	807032	807868	+	837	2	5	2	30	32	24	6	5	6	23	26	25	18	13	14	10	17	10
CENPK1137D_2272	ENA|CM001536|CM001536.1	808015	810444	-	2430	847	871	898	2466	2422	2500	1339	1044	987	1586	1434	1146	2347	2515	2362	896	1082	1102
CENPK1137D_2273	ENA|CM001536|CM001536.1	810769	811254	+	486	496	405	415	1226	1331	1236	1242	614	595	1125	991	573	1142	1238	1178	469	878	1006
CENPK1137D_2274	ENA|CM001536|CM001536.1	811432	812085	+	654	197	195	147	409	468	419	199	172	178	228	255	218	428	426	423	156	175	179
CENPK1137D_2275	ENA|CM001536|CM001536.1	812156	813469	-	1314	4071	4123	3918	9461	10262	9726	3486	3795	3860	2985	3335	3316	9599	10256	9719	3267	2707	2736
CENPK1137D_2276	ENA|CM001536|CM001536.1	813745	815481	+	1737	1432	1273	1378	2962	2705	2762	1581	1120	1113	1441	1375	963	2523	2667	2474	1094	1278	1313
CENPK1137D_2277	ENA|CM001536|CM001536.1	815676	816692	-	1017	3314	3352	3136	8252	9381	8380	2274	3534	3216	2050	2574	3180	8294	8762	8289	2872	1909	1808
CENPK1137D_2278	ENA|CM001536|CM001536.1	817053	818096	+	1044	611	656	663	1376	1295	1329	523	553	519	559	592	553	1277	1411	1264	504	421	410
CENPK1137D_2279	ENA|CM001536|CM001536.1	818627	819919	+	1293	598	660	574	1579	1760	1791	736	728	724	878	951	791	1537	1569	1536	701	713	695
CENPK1137D_2280	ENA|CM001536|CM001536.1	820215	820535	+	321	531	522	536	883	923	960	752	467	447	810	701	428	870	884	843	378	601	539
CENPK1137D_2282	ENA|CM001536|CM001536.1	820784	822055	+	1272	533	523	511	1376	1349	1421	389	494	447	391	432	539	1264	1387	1227	429	312	329
CENPK1137D_2283	ENA|CM001536|CM001536.1	822349	822534	-	186	153	126	107	359	345	329	128	163	140	119	156	180	362	381	349	178	113	125
CENPK1137D_2284	ENA|CM001536|CM001536.1	826156	827640	+	1485	108	111	99	372	336	329	161	118	99	156	121	92	324	346	287	133	121	106
CENPK1137D_2285	ENA|CM001536|CM001536.1	827823	830345	-	2523	2168	1973	2052	6397	6345	6463	1467	2209	2107	1600	1919	2333	5539	6338	5700	1951	1205	1262
CENPK1137D_2286	ENA|CM001536|CM001536.1	830830	831813	-	984	1716	1591	1582	3256	2820	2703	1247	1337	1200	1097	1274	1179	3054	2947	2773	1318	886	971
CENPK1137D_2287	ENA|CM001536|CM001536.1	832584	833966	+	1383	882	844	850	2208	1548	1700	685	707	619	661	690	561	1682	1645	1561	754	488	553
CENPK1137D_2288	ENA|CM001536|CM001536.1	834222	836201	-	1980	1529	1414	1490	5731	6547	6109	3093	2469	2507	2916	2637	2034	5725	6203	6013	2114	2644	2473
CENPK1137D_2289	ENA|CM001536|CM001536.1	837444	838730	+	1287	678	614	612	1448	1343	1465	905	543	553	913	812	579	1318	1384	1316	528	615	680
CENPK1137D_2290	ENA|CM001536|CM001536.1	838854	840839	-	1986	723	693	656	1483	1573	1584	508	585	539	585	613	677	1485	1616	1533	495	398	390
CENPK1137D_2291	ENA|CM001536|CM001536.1	841103	841588	+	486	1175	1048	999	2653	2378	2315	986	968	840	854	896	753	2425	2358	2261	880	800	805
CENPK1137D_2294	ENA|CM001536|CM001536.1	842587	843414	+	828	303	277	286	693	622	653	253	239	246	228	192	224	587	627	594	220	195	212
CENPK1137D_2295	ENA|CM001536|CM001536.1	843468	844400	-	933	307	314	292	745	717	753	471	313	298	536	478	364	671	724	624	291	366	432
CENPK1137D_2296	ENA|CM001536|CM001536.1	844762	845562	-	801	460	389	409	945	928	959	391	377	352	400	362	350	859	944	859	309	324	314
CENPK1137D_2297	ENA|CM001536|CM001536.1	846039	846899	-	861	588	554	566	1364	1183	1161	497	550	465	464	522	464	1197	1226	1113	512	370	403
CENPK1137D_2298	ENA|CM001536|CM001536.1	847223	847915	+	693	789	699	713	1899	1547	1626	642	671	559	873	1067	829	1538	1657	1416	678	508	586
CENPK1137D_2299	ENA|CM001536|CM001536.1	848248	848979	+	732	297	316	298	604	639	693	343	266	197	433	354	298	551	652	605	173	263	268
CENPK1137D_2300	ENA|CM001536|CM001536.1	849415	849834	+	420	7023	6066	5632	23923	29337	25914	5634	10446	9964	5173	6440	9775	24770	26722	26052	8449	5076	5184
CENPK1137D_2301	ENA|CM001536|CM001536.1	850069	850518	+	450	874	806	800	2221	2264	2302	536	870	825	501	640	739	2184	2231	2101	768	460	515
CENPK1137D_2302	ENA|CM001536|CM001536.1	850726	851628	-	903	276	273	285	711	538	622	248	278	203	255	299	245	534	638	504	268	141	197
CENPK1137D_2303	ENA|CM001536|CM001536.1	851910	852866	-	957	378	389	350	855	839	876	408	383	320	482	473	411	874	934	821	283	282	283
CENPK1137D_2305	ENA|CM001536|CM001536.1	853146	853901	+	756	618	675	604	2136	2399	2270	1850	1116	990	1491	1314	874	2170	2242	2433	803	1522	1516
CENPK1137D_2306	ENA|CM001536|CM001536.1	854936	860047	-	5112	1364	1258	1242	2926	3229	2977	1866	1430	1471	2120	1850	1500	2961	3210	3138	1179	1599	1488
CENPK1137D_2307	ENA|CM001536|CM001536.1	860964	865382	+	4419	415	438	414	1164	1238	1193	443	449	450	576	544	469	1002	1188	1104	393	398	432
CENPK1137D_2308	ENA|CM001536|CM001536.1	865442	866371	-	930	296	289	268	1023	1173	1162	296	436	410	289	362	441	1001	942	1010	341	250	274
CENPK1137D_2309	ENA|CM001536|CM001536.1	866887	867641	+	755	5995	5196	5079	15798	14307	13889	4661	5763	5168	3616	4287	4718	14223	13926	12999	5721	3517	3825
CENPK1137D_2310	ENA|CM001536|CM001536.1	868129	868740	+	612	697	585	580	1924	1526	1562	1036	644	648	962	900	590	1566	1776	1439	698	714	817
CENPK1137D_2311	ENA|CM001536|CM001536.1	868997	869683	+	687	322	312	302	690	601	622	445	240	263	422	424	255	594	679	601	220	286	324
CENPK1137D_2312	ENA|CM001536|CM001536.1	869991	873860	+	3870	287	289	291	769	803	781	268	314	324	381	351	404	714	907	759	277	219	214
CENPK1137D_2313	ENA|CM001536|CM001536.1	874532	875110	-	579	276	308	303	687	639	700	228	234	259	240	251	281	603	598	579	280	200	176
CENPK1137D_2314	ENA|CM001536|CM001536.1	875388	875783	+	396	7	4	3	14	23	25	5	5	2	6	4	5	22	19	4	10	4	2
CENPK1137D_2316	ENA|CM001536|CM001536.1	875840	876826	+	987	71	68	70	153	174	180	68	60	66	71	84	85	178	147	196	66	71	53
CENPK1137D_2317	ENA|CM001536|CM001536.1	877013	877468	-	456	5261	5050	4866	9169	11432	10129	7794	3996	4233	8739	7299	4734	9543	9574	9539	3266	7236	6986
CENPK1137D_2318	ENA|CM001536|CM001536.1	878218	880458	+	2241	749	674	728	1012	966	967	358	367	335	506	572	524	886	887	873	332	231	301
CENPK1137D_2319	ENA|CM001536|CM001536.1	880748	882055	+	1308	285	251	269	504	598	531	268	220	227	354	393	311	533	546	502	227	259	252
CENPK1137D_2320	ENA|CM001536|CM001536.1	882687	883922	+	1236	7838	7198	7149	18082	23823	17955	10459	7847	8924	8079	8082	6475	21887	20098	22336	6386	8469	6701
CENPK1137D_2321	ENA|CM001536|CM001536.1	884302	887664	+	3363	968	899	956	1813	1778	1786	1006	738	676	1223	981	827	1612	1770	1629	627	862	899
CENPK1137D_2322	ENA|CM001536|CM001536.1	888308	888538	-	231	259	249	260	473	514	494	116	193	191	104	141	199	417	421	397	190	83	72
CENPK1137D_2323	ENA|CM001536|CM001536.1	888808	889536	+	729	403	429	398	965	831	840	337	344	312	350	364	436	816	756	814	354	226	247
CENPK1137D_2324	ENA|CM001536|CM001536.1	889645	891210	-	1566	581	511	525	1758	1471	1503	831	607	548	754	632	490	1537	1574	1362	648	664	622
CENPK1137D_2325	ENA|CM001536|CM001536.1	892509	893870	-	1362	552	541	540	1539	1560	1569	501	553	500	528	573	609	1247	1261	1244	541	373	414
CENPK1137D_2327	ENA|CM001536|CM001536.1	894400	896163	-	1764	323	350	348	745	677	758	554	278	272	774	589	349	633	743	660	236	402	445
CENPK1137D_2328	ENA|CM001536|CM001536.1	896601	898136	-	1536	2020	1874	1919	6202	4201	4609	1356	1743	1492	1124	1290	1358	4829	4900	4276	1991	875	1051
CENPK1137D_2329	ENA|CM001536|CM001536.1	898832	899704	-	873	682	580	653	1432	1390	1282	398	542	486	390	430	458	1307	1392	1296	503	312	324
CENPK1137D_2330	ENA|CM001536|CM001536.1	900026	900466	-	441	6132	5596	5463	16575	14564	14859	3053	4964	4551	2528	3153	4101	13690	14397	13112	4867	2359	2514
CENPK1137D_2331	ENA|CM001536|CM001536.1	901634	902650	-	1017	133	146	164	208	230	214	150	80	82	145	133	90	163	240	201	70	102	125
CENPK1137D_2332	ENA|CM001536|CM001536.1	904536	905576	+	1041	930	1105	1071	1743	1359	1513	1038	828	638	806	754	480	1870	2382	1631	539	583	551
CENPK1137D_2333	ENA|CM001536|CM001536.1	906012	907331	-	1320	2264	2167	2210	3253	3496	3385	1528	1339	1251	1895	1821	1473	3038	3180	3021	1195	1349	1294
CENPK1137D_2334	ENA|CM001536|CM001536.1	909119	911221	+	2103	3605	3593	3703	10865	13540	11534	4338	4510	4980	4817	5367	5356	12097	11961	13009	3822	3787	3398
CENPK1137D_2335	ENA|CM001536|CM001536.1	911560	911781	-	222	24	9	12	31	29	29	6	9	9	8	7	12	21	13	20	10	4	9
CENPK1137D_2336	ENA|CM001536|CM001536.1	912598	913239	+	642	502	536	445	1011	1047	943	342	388	375	403	489	476	883	920	945	361	327	296
CENPK1137D_2338	ENA|CM001536|CM001536.1	913395	914870	-	1476	717	685	702	2131	2076	2176	714	889	787	756	799	754	2028	2076	2019	728	540	563
CENPK1137D_2339	ENA|CM001536|CM001536.1	915806	918067	+	2262	283	240	237	1022	1017	1094	416	509	450	405	370	401	1119	1234	1173	363	300	297
CENPK1137D_2340	ENA|CM001536|CM001536.1	918382	920838	-	2457	784	846	834	1883	1747	1695	708	725	722	818	858	811	1752	1907	1788	692	577	563
CENPK1137D_2341	ENA|CM001536|CM001536.1	921311	922681	-	1371	1334	1271	1240	3939	3835	3516	1521	1471	1524	1266	1286	1339	3974	3872	3963	1280	1067	1051
CENPK1137D_2342	ENA|CM001536|CM001536.1	923008	924816	-	1809	606	603	593	1680	1754	1777	687	749	667	978	925	843	1618	1763	1690	617	578	583
CENPK1137D_2343	ENA|CM001536|CM001536.1	925496	930220	+	4725	2316	2305	2341	5589	5723	6046	1780	2202	2062	1862	2084	2252	5137	5881	5445	1953	1418	1534
CENPK1137D_2344	ENA|CM001536|CM001536.1	930509	930856	-	348	1254	1272	1216	3063	3121	3181	743	1431	1301	792	1015	1441	2943	3297	3146	1104	564	620
CENPK1137D_2345	ENA|CM001536|CM001536.1	931578	936272	+	4695	537	522	476	1437	1863	1725	986	965	948	1977	1994	1896	2089	2420	2337	502	657	659
CENPK1137D_2346	ENA|CM001536|CM001536.1	936506	939124	-	2619	778	822	803	2042	2198	2278	1984	1015	908	2214	1693	1048	2076	2160	2028	795	1668	1738
CENPK1137D_2347	ENA|CM001536|CM001536.1	939396	943238	-	3843	678	617	730	1519	1417	1423	609	622	561	704	729	567	1349	1506	1368	503	498	507
CENPK1137D_2349	ENA|CM001536|CM001536.1	943431	944132	+	702	1687	1483	1480	4708	4859	4620	2340	1894	1835	2247	2147	1873	4481	4424	4183	1838	2038	2007
CENPK1137D_2350	ENA|CM001536|CM001536.1	944386	945798	+	1413	284	309	316	699	694	694	293	284	263	294	297	259	628	707	631	242	208	229
CENPK1137D_2351	ENA|CM001536|CM001536.1	946023	948899	-	2877	3452	3229	3260	9661	8259	8528	2035	3189	2834	1999	2280	2776	8437	9060	8073	3166	1606	1663
CENPK1137D_2352	ENA|CM001536|CM001536.1	949563	953660	+	4098	435	448	418	988	1113	1096	372	438	423	438	486	493	1032	1145	1026	389	300	282
CENPK1137D_2353	ENA|CM001536|CM001536.1	954129	956408	+	2280	430	406	422	1026	940	841	569	385	464	585	544	381	970	925	968	472	423	477
CENPK1137D_2354	ENA|CM001536|CM001536.1	956683	957774	+	1092	674	717	708	1622	1217	1262	310	469	415	328	457	490	1199	1174	1036	627	213	266
CENPK1137D_2355	ENA|CM001536|CM001536.1	958147	958617	-	471	94	87	98	186	214	203	61	60	74	89	107	123	166	165	158	73	80	59
CENPK1137D_2356	ENA|CM001536|CM001536.1	958987	959967	-	981	603	529	585	1118	808	900	598	438	453	595	525	435	889	927	800	527	418	420
CENPK1137D_2357	ENA|CM001536|CM001536.1	960770	965764	+	4995	2021	1841	1900	4718	3588	4006	1087	1395	1233	1184	1360	1424	3452	3921	3419	1693	825	940
CENPK1137D_2358	ENA|CM001536|CM001536.1	966449	967408	-	960	1216	1151	1135	2966	2667	2783	1915	1066	984	1904	1533	982	2496	2400	2425	1125	1436	1573
CENPK1137D_2360	ENA|CM001536|CM001536.1	976983	977858	-	876	1602	1769	1741	2830	3362	3243	1162	1034	964	1277	1384	1129	2584	2724	2533	847	1280	1076
CENPK1137D_2361	ENA|CM001536|CM001536.1	981616	984573	+	2958	679	673	586	1490	1389	1442	461	507	484	526	617	620	1233	1347	1235	489	368	399
