W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	low_pH_D
YALI1_A20089g	Q6CGI2	YALI0A19096g1_1	6.742913441	6.274557246	6.953565992	6.356525767	6.538913197	6.787743886	6.800556179	6.791654465	6.402796689	6.796555957	6.828753821
YALI1_F36267g	Q6C017	YALI0F28545g1_1	6.392304068	6.370039898	6.540997775	6.378579426	6.307494805	6.554085758	6.568086189	6.436824373	6.355193401	6.520102635	6.441856509
YALI1_E00928g			7.684955603	7.609583499	8.046697289	7.65001406	7.553411211	8.022235699	8.084266734	8.075860113	7.625853123	7.666085779	8.171384464
YALI1_E11587g	Q6C6H9	YALI0E09405g1_1	7.330241799	7.483983203	7.336255066	7.617864867	7.383428973	7.289557003	7.636266967	7.515165551	7.630724732	7.425617356	7.474839922
YALI1_C29854g	Q6CB64	YALI0C21582g1_1	6.352201383	6.464754754	6.524004209	6.207180017	6.402003871	6.522957236	6.329406181	NA	6.304998974	6.490903666	6.174919459
YALI1_F17004g	Q6C1X4	YALI0F12661g1_1	6.581804226	6.551004446	6.629974684	6.495639604	6.648645967	6.518286526	6.673786304	6.479792615	6.633679397	6.651740159	6.523486743
YALI1_F09563g	Q6C2N2	YALI0F06446g1_1	6.653139674	6.289121364	6.545439124	6.593958071	6.368144926	6.151949256	6.780533179	6.35388585	6.476221702	6.417259013	6.422308278
YALI1_B15733g	B5FVB3	YALI0B11913g1_1	6.691864046	6.501235549	7.086348114	6.696058865	6.553845156	7.101404931	7.119388969	6.945086824	6.493623372	6.683964394	7.133683066
YALI1_E40361g	Q6C3K7	YALI0E34037g1_1	7.530577433	7.453231773	7.344284431	7.432314644	7.444048361	7.188356379	7.354142804	7.302898527	7.614869855	7.504646455	6.969408558
YALI1_E28828g	Q6C4S0	YALI0E24211g1_1	6.62293554	6.340912357	7.092142191	6.211248252	6.439520537	7.052086732	7.031686255	7.073286988	6.128786401	6.43256469	7.144769856
YALI1_C11930g	Q6CCK1	YALI0C08723g1_1	7.510905131	7.286761623	8.082962323	7.513640511	7.238743036	7.770747217	7.853757211	8.136456283	7.3766046	7.543277215	8.141863747
YALI1_E14805g	Q6C669	YALI0E12001g1_1	7.141452114	6.594770531	6.835724953	6.660205516	6.59674517	6.698340538	6.815818079	6.767720545	6.792921595	6.700771056	6.832220904
YALI1_B28511g	Q6CDR2	YALI0B21912g1_1	6.475936254	6.423454723	6.32779307	6.138894236	6.321381617	6.583716561	6.215751829	5.912321576	NA	6.396948172	6.40586147
YALI1_F39527g	P09379	YALI0F31911g2_1	6.458182357	6.351184511	6.354496208	6.469004767	6.473378982	6.302894737	6.381048546	6.26952189	6.401420132	6.564754693	6.079061339
YALI1_B05711g	Q6CFS5	YALI0B04268g1_1	6.755731937	6.403818646	6.486477542	6.49382902	6.594240448	6.237631366	6.451479782	6.392826143	6.670941764	6.558501346	6.195392571
YALI1_B14959g		YALI0B11275g1_1	6.607983993	6.725977818	6.4749002	6.806866269	6.751427492	6.208771186	6.525781354	6.579897655	6.976909651	6.938490442	6.143787671
YALI1_B18384g	Q6CEQ4	YALI0B13882g1_1	6.458338883	6.31373597	6.847167803	6.513503931	6.297822521	6.748398438	6.764960205	6.557527828	6.387804477	6.111549531	6.731025987
YALI1_E15889g	Q6C631	YALI0E12969g1_1	7.24995413	7.22846725	7.386960303	7.304610006	7.289359741	7.235755414	7.301680948	7.321373077	7.230749293	7.313218743	7.369637078
YALI1_D01431g	Q6CAN4	YALI0D01265g1_1	7.161165273	7.071115199	7.317287016	7.08297216	7.077433432	7.287815879	7.309123804	7.296380801	6.976213441	6.992881293	7.282050797
YALI1_D06700g	Q6CA79	YALI0D05159g1_1	6.587589771	6.700638022	6.795338475	6.722313372	6.613544174	6.84216886	6.807801887	6.962100877	6.533404505	6.700408412	6.961334047
YALI1_E32033g	Q6C4G1	YALI0E27071g1_1	7.329213436	7.37343281	6.723884036	7.317537942	7.313594345	6.796976194	6.796111455	6.643350023	7.49977327	7.349924314	6.582700505
YALI1_C04143g	Q6CD77	YALI0C03069g1_1	6.62952953	6.66638193	6.722662691	6.86402184	6.627111649	6.608295115	6.893062632	6.533141701	6.748789671	6.506700445	6.866312565
YALI1_E17214g			7.430167484	7.24623226	7.784040616	7.268733047	7.265020765	7.751901414	7.763039527	7.731239878	7.233698031	7.344072619	7.771174413
YALI1_B07652g			6.420510713	NA	6.973899239	6.309559991	6.313361654	7.101809928	7.441388399	7.31141853	6.178325535	5.85821972	7.315882515
YALI1_B18930g	F2Z6F8	YALI0B14377g1_1	6.936485624	7.125517312	6.277508867	7.257322251	7.200571542	6.500282482	6.548874912	6.818910939	7.168214855	7.232782331	6.668611392
YALI1_F19126g	Q6C1Q7	YALI0F14267g1_1	7.183894151	6.767682655	6.859944921	6.846085869	6.897713813	6.888910332	7.0047604	7.072056193	6.895837041	6.867109947	7.102732333
YALI1_B25762g	Q6CE07	YALI0B19668g1_1	7.483437469	7.466144437	7.109746156	7.376232635	7.419135313	7.148221586	7.47729994	7.281725217	7.63829614	7.443024443	7.378729312
YALI1_A06958g			6.761896284	6.783618128	6.562768394	6.853570321	6.76508239	6.489997327	6.722816375	6.580557329	6.889759087	6.720550071	6.607679357
YALI1_C22922g	Q6CBS7	YALI0C15895g1_1	7.208009901	7.156097718	7.58922944	7.222079903	7.15880002	7.549533539	7.541812456	7.494847016	7.099021071	7.18568945	7.524239219
YALI1_A09638g	B5RSJ9	YALI0A09845g1_1	7.209622598	7.187118425	6.906366779	7.17286075	7.226103011	6.974880839	6.903761926	6.945624403	7.158412811	7.19742826	6.98909468
YALI1_B17112g	Q6CEU1	YALI0B12936g1_1	6.65491102	6.683845696	6.945581217	6.559433507	6.704086805	6.903805091	6.756561581	6.83512843	6.590674551	6.729611414	6.79308469
YALI1_B19932g	Q6CEJ7	YALI0B15125g1_1	7.485268324	7.590481172	6.726259091	7.573585035	7.755564467	7.209255984	6.883356219	7.414803354	7.673128804	7.708723705	7.162709111
YALI1_E08440g	Q6C6R0	YALI0E07095g1_1	6.097257763	6.169303547	6.31160523	6.26204073	6.209585781	6.286676472	6.161028278	6.314048486	6.030951541	6.442979812	6.306104543
YALI1_E34269g	Q6C482	YALI0E28963g1_1	6.575998698	6.636245469	7.035651635	6.734466152	6.671586113	6.979971384	6.984580405	7.206649584	6.543179989	6.688785731	6.860390857
YALI1_E17484g	Q6C5W8	YALI0E14487g1_1	6.176123062	6.714965106	5.864839714	6.645491148	6.299115398	6.524754318	5.754776295	6.561765197	6.502565539	6.537648153	5.930770069
YALI1_E26205g	Q6C503	YALI0E22220g1_1	7.135394275	7.230200985	7.398942823	7.321493156	7.166296245	7.392695878	7.514796648	7.506348522	7.165398615	7.195701866	7.42905813
YALI1_F16656g	Q6C1Y2	YALI0F12463g1_1	6.792077592	7.089480435	5.902503646	7.076504865	7.094435581	6.569672261	6.424382475	6.944439715	7.051941875	7.02132588	6.574652212
YALI1_F20965g	Q6C1K0	YALI0F15631g1_1	7.494008837	7.413342277	7.321036564	7.454192305	7.367530313	7.145070935	7.516899748	7.163232804	7.613931889	7.355340275	7.27239529
YALI1_D33105g	Q6C7V8	YALI0D24970g1_1	7.093762254	6.912098379	7.1408152	7.023337446	6.970315348	7.249633583	7.178402059	7.299983254	6.929941867	6.890335721	7.245094764
YALI1_B00525g	Q6CG65	YALI0B00528g1_1	6.606690432	6.610356932	6.671955295	6.701545266	6.782424994	6.581738465	6.775325762	6.755050787	6.784044271	6.42564419	6.685623719
YALI1_B11759g	Q6CFB1	YALI0B08734g1_1	5.959195135	6.225621557	6.302257849	6.744112148	6.366859543	6.467939875	6.4487803	6.469702223	6.218550229	6.348289526	6.382538216
YALI1_E34621g	Q6C468	YALI0E29293g1_1	7.241480489	7.059179193	7.248238451	7.143400594	7.320857758	7.200456006	6.681084506	7.235490092	NA	7.0375142	7.119759799
YALI1_D09956g	Q6C9X0	YALI0D07678g1_1	6.480123297	5.865547439	6.39649814	7.059469444	6.26165999	6.364221013	6.47541345	7.114762166	6.470854267	6.256271319	6.461532979
YALI1_F34933g	Q6C060	YALI0F27555g1_1	6.866772269	6.951401561	6.559132563	6.996533092	6.970166138	6.566778929	6.705139488	6.485900621	6.974668262	6.933995801	6.564095719
YALI1_D18646g			6.757665577	6.314324034	6.479764998	6.29377415	6.29631636	6.583642824	6.622384749	6.533840567	6.305227855	6.197100462	6.554500972
YALI1_E04033g	Q6C765	YALI0E03388g1_1	6.927537661	6.612496557	7.16819893	6.828541242	6.665957065	7.118230966	7.301981546	7.172790939	6.754018319	6.738085281	7.255022321
YALI1_A15879g	Q6CGV2	YALI0A15950g1_1	7.616691785	7.07499603	7.282628081	7.210296899	6.983486462	7.239414617	7.319808317	7.526227707	7.042265934	7.007950308	7.279820388
YALI1_C23948g	Q6CBP3	YALI0C16797g1_1	7.101286358	7.269721787	6.645002443	7.095976193	7.122083077	6.879382353	6.949052254	6.944344589	7.202509018	7.194064106	7.005061495
YALI1_D08050g	Q6CA34	YALI0D06281g1_1	7.01681234	6.870633328	6.988934674	6.888217049	6.766076258	7.060077454	7.010177527	7.238512648	6.957524466	6.896088488	6.91591216
YALI1_F36760g	Q6C003	YALI0F29183g1_1	7.152975162	7.141010191	6.975889675	6.982481561	7.227756128	6.82877243	6.799027737	6.740952534	7.209313959	7.237153116	6.798378205
YALI1_E34367g	F2Z673	YALI0E29095g1_1	NA	6.192920405	6.49007107	6.309226764	6.184617127	6.380826733	6.778117818	6.449542531	6.360221341	6.23507109	6.602311432
YALI1_D30941g	Q6C803	YALI0D23881g1_1	7.037221438	6.88623962	6.861383205	6.893665535	6.885723745	6.887352609	6.90329634	6.876233562	6.956742173	6.943187706	6.890673736
YALI1_E17754g	Q6C5V8	YALI0E14751g1_1	6.936086748	6.970035458	7.164974374	6.882758871	6.854522485	7.174662581	7.166625763	7.170105114	6.976440969	6.846848029	7.200475924
YALI1_E02372g	Q6C7C9	YALI0E01848g1_1	6.2019137	6.120557704	NA	6.048822501	6.222130211	5.795343741	6.160537969	5.964307769	6.22518323	6.158583792	6.199753616
YALI1_E06441g	P41929	YALI0E05533g1_1	6.953677304	7.065355484	6.565079061	7.245245349	7.284585213	6.769094324	6.732107708	6.581304145	7.131786424	7.113271203	6.391824073
YALI1_E16433g	Q6C610	YALI0E13464g1_1	6.787795981	6.971726157	6.767797825	7.061558496	6.701515565	6.772254521	6.984581757	6.675234866	7.052775949	6.939814672	6.695534445
YALI1_D29994g	Q6C830	YALI0D23243g1_1	6.859825772	6.940742684	7.210201496	7.080161231	6.806095727	7.204472773	7.474337578	7.347590696	6.874239392	6.79944778	7.367736682
YALI1_F20637g	Q6C1K9	YALI0F15345g1_1	7.491448608	7.561824087	7.334728956	7.138961705	7.550025579	7.085814414	7.136355006	6.95676345	7.57870777	7.469203689	7.259126538
YALI1_B14238g	Q6CF35	YALI0B10582g1_1	6.95444979	7.17199982	7.110778602	7.173924	7.04668624	6.922266224	7.164312392	7.186197988	7.111064	7.101914215	6.741156923
YALI1_F32043g	Q6C0H3	YALI0F24695g1_1	7.142013716	7.170692898	7.464498286	7.098856755	7.030162115	7.323484666	7.515418752	7.329340061	6.904246544	6.975704654	7.470825756
YALI1_F07344g	Q8TFK3	YALI0F04730g1_1	7.103895351	7.178753185	6.611968243	7.131114696	7.23544289	6.883263018	6.615891755	7.061359778	7.130359515	7.189815822	6.753404219
YALI1_E04359g	Q6C755	YALI0E03630g1_1	6.273441382	6.196120207	6.220050977	6.189983744	6.307736803	6.261197624	5.926053665	6.174172697	6.178773877	6.273980223	6.208460848
YALI1_D30922g	Q6C804	YALI0D23859g1_1	6.523207881	6.480026584	6.255187196	6.601180229	6.646529791	6.467857393	6.550951576	6.644183998	6.631199329	6.535413295	6.124569372
YALI1_B16735g			7.256620356	7.242972185	6.97141512	7.192644616	7.281948615	7.043719178	7.006589432	7.350066683	6.875135385	7.224822947	7.362280651
YALI1_C26764g		YALI0C19382g1_1	6.615388137	6.681482052	6.334478196	6.774862534	6.721308157	6.444546725	6.331644209	6.400027927	6.743497495	6.719410588	6.212880547
YALI1_D23653g	Q6C8L2	YALI0D18744g1_1	8.195208025	8.175691557	8.090402146	8.100161703	8.180730685	8.116444523	8.110543429	7.978164684	8.217219494	8.18500371	8.041755508
YALI1_B11484g	Q6CFB9	YALI0B08470g1_1	6.324865631	6.729977671	6.603705681	6.661089847	6.68827954	6.615418392	6.496661447	6.747506178	6.408193042	6.720458805	6.724434265
YALI1_C25244g	Q6CBK2	YALI0C18073g1_1	7.488925997	7.590774975	6.932721282	7.55878986	7.618816934	7.1504051	6.879580583	7.094648254	7.676841182	7.637568702	6.907600632
YALI1_B12917g	Q6CF76	YALI0B09603g1_1	7.363977397	6.770702864	6.977188882	6.362345227	6.736152456	6.979303886	6.952625011	7.033121896	6.916847081	6.948029968	7.039801064
YALI1_D27826g		YALI0D22022g1_1	8.065925425	8.152286751	7.385638176	8.014190042	8.153420821	7.743791972	7.714578929	7.773853209	8.157337073	8.181259711	7.880906791
YALI1_D02781g	Q6CAJ1	YALI0D02321g1_1	6.409544044	7.046406921	7.009546455	6.634718328	6.320794164	6.99800545	7.061750979	7.019463969	7.002492807	6.566951456	7.022638847
YALI1_D14893g	Q6C9D7	YALI0D12012g1_1	6.216901647	6.362636503	6.514629071	6.319773266	6.156637125	6.465308794	6.518097851	6.400684684	6.354444719	6.300155067	6.622734968
YALI1_D26956g	Q6C8A6	YALI0D21318g1_1	6.886069222	7.106044526	7.130830889	6.95502541	7.114899263	6.968382687	6.948856593	6.860856623	6.992474818	7.041108077	7.013949987
YALI1_A09593g	Q6CHE2	YALI0A09812g1_1	6.986706847	6.627399636	7.17033691	6.873724944	6.763718421	7.289933488	6.974291364	7.135675979	7.087402738	6.670096977	7.137629773
YALI1_D12355g	Q6C9N2	YALI0D09779g1_1	7.373429718	7.390767849	7.321742729	7.075322024	7.329687835	7.39963804	7.331231786	7.025759806	7.293042182	7.392751711	7.45128085
YALI1_F28274g	Q6C0V4	YALI0F21406g1_1	7.118752895	7.145871108	7.022598808	7.076020288	7.12335962	7.037369952	6.907603263	7.197357691	6.748324478	7.152297947	7.124239981
YALI1_E15115g	Q6C658	YALI0E12221g1_1	NA	6.184025223	5.970211242	6.359905323	5.789927064	6.147691387	6.471513897	5.86780369	6.262835467	6.448395348	6.193335432
YALI1_E33024g	Q6C4C3	YALI0E27940g1_1	7.070130391	6.97430308	7.03545772	6.935646111	7.05193958	7.006244163	7.029302197	7.153874465	6.92608391	6.961811347	6.910475464
YALI1_E18441g	F2Z6I5	YALI0E15378g1_1	7.224037307	7.456542675	6.426150718	7.404913801	7.57610125	7.081814156	6.351008468	7.266989093	7.278715025	7.400747874	6.840534831
YALI1_B05646g	Q6CFS7	YALI0B04224g1_1	5.815699617	5.812703869	5.814964932	5.764485783	5.830961051	5.828877408	5.847624553	5.951473983	5.805243295	5.634244792	5.975276807
YALI1_E21312g	Q6C5H7	YALI0E17963g1_1	7.057075203	7.026661651	6.907437798	7.000650763	7.146905001	6.813885525	6.869506712	6.910050416	7.19009694	7.083645623	6.828701771
YALI1_B19880g	Q6CEJ9	YALI0B15081g1_1	6.660151594	6.580785085	6.837875512	6.743502449	6.571526511	6.7233331	6.950366372	6.458773944	6.859670404	6.750983574	6.785645125
YALI1_E40467g	Q6C3K3	YALI0E34111g1_1	7.151167267	7.173721243	6.842013986	7.288600303	7.118572255	6.798448162	7.179155044	6.924670477	7.300438632	7.082403163	6.901622622
YALI1_B17927g	Q6CES1	YALI0B13464g1_1	6.385660375	6.238028341	6.728549786	6.348850141	6.234654181	6.760829372	6.609789855	6.544291431	6.690044095	6.092355867	6.493623416
YALI1_C04265g	Q6CD74	YALI0C03179g1_1	6.554841575	6.482398885	6.611086498	6.373543326	6.527430759	6.511786212	6.614941029	6.655463517	6.295393071	6.325483566	6.675717485
YALI1_F26574g	Q6C120	YALI0F19910g1_1	8.216133694	8.28139943	7.792707183	8.290489774	8.348256035	8.022948967	7.869716834	8.090660713	8.088922897	8.195354977	7.881874391
YALI1_F31902g	Q6C0H8	YALI0F24541g1_1	6.337946081	6.301430058	6.397928083	6.273321632	6.47323887	6.357570337	6.244915027	6.316360142	6.34547326	6.298267987	6.391006411
YALI1_F08170g	Q6C2S9	YALI0F05456g1_1	7.082809122	6.677618396	6.749598661	6.76116988	6.68337345	6.856984259	7.032331392	6.796514771	6.814603922	6.759927017	6.809997579
YALI1_E35410g	Q6C438	YALI0E29975g1_1	7.043651869	6.871413932	7.119703309	6.833013448	6.914445115	7.117707514	7.015363092	6.995874888	6.868797176	6.874607657	7.132331593
YALI1_D26320g	Q6C8C7	YALI0D20724g1_1	7.036735351	7.099198253	7.09396113	6.964840484	7.186995656	7.050001628	6.968361141	7.059164244	7.016063883	7.098712852	6.967390683
YALI1_D11769g	Q6C9Q0	YALI0D09273g1_1	6.121276321	6.107618162	6.689845489	6.396591976	5.967356769	6.565922336	6.650408459	6.729195443	6.242306445	6.136310198	6.711855389
YALI1_D29279g			6.458746843	6.404380343	6.290392311	5.604293868	6.345137074	6.147339882	6.363260692	5.990551698	6.160809603	6.338699454	6.228692338
YALI1_E05309g	Q6C724	YALI0E04378g1_1	6.971097913	6.902608004	6.741891031	6.798382565	7.014876694	6.791330446	6.758553826	6.693122146	7.12440464	7.0989442	6.736869101
YALI1_D23274g	Q6C8L8	YALI0D18612g1_1	6.562513805	6.532448181	6.223737119	6.562433077	6.567098014	6.417272776	6.232974958	6.318428079	6.557263634	6.558836428	6.254807868
YALI1_B07843g	Q6CFL8	YALI0B05786g1_1	5.608790317	6.412607538	6.213733941	6.370374154	6.233747662	6.136770756	6.315584938	NA	6.166951258	5.989729311	6.20257653
YALI1_F10150g	Q6C2L3	YALI0F06864g1_1	7.049033997	7.079644326	7.105236775	7.010299177	6.965037437	7.133805301	7.120277249	7.083704064	7.041937624	6.993220375	7.254570574
YALI1_D09831g	Q6C9X3	YALI0D07612g1_1	6.679807198	6.721204765	6.594568366	6.591226775	6.723315503	6.688960997	6.627081967	6.791046523	6.650384886	6.784105648	6.483935116
YALI1_E28631g	Q6C4S7	YALI0E24057g1_1	7.078595425	7.066835648	7.073487954	7.191049083	7.123563429	6.963149076	7.264254009	7.234495369	7.079163482	7.073159464	6.900091283
YALI1_C30287g	Q6CB48	YALI0C21956g1_1	6.48590234	NA	6.602690067	6.5902424	6.258935676	6.564692588	6.653179629	6.772077796	6.261689281	6.323404467	6.594612979
YALI1_C20023g	Q6CBY9	YALI0C14322g1_1	6.678011573	6.382934124	6.42715462	6.31272629	6.329463691	6.625163071	6.569791731	6.395563996	6.338662349	6.676556786	6.563404804
YALI1_A07649g	Q6CHJ9	YALI0A08077g1_1	7.142068194	7.188775821	7.411805013	7.171591464	7.078236136	7.329170706	7.400295103	7.363500236	7.186591296	7.120173384	7.448237475
YALI1_D22636g	Q6C8P2	YALI0D18106g1_1	7.109642498	6.522602954	6.986136609	6.611645696	6.683661799	6.902558756	6.812037477	6.982726394	6.637078637	6.765765438	7.110464929
YALI1_B10813g	Q6CFD2	YALI0B08184g1_1	7.552998057	7.475805825	7.758273846	7.49105052	7.463794175	7.656818992	7.674240749	7.667972274	7.462825132	7.524398273	7.56934729
YALI1_D14260g	Q6C9G6	YALI0D11374g1_1	6.933457911	7.100715021	6.063422521	7.075768946	7.177394865	6.577708184	6.060973902	6.568333128	7.003924411	7.129235359	6.107848338
YALI1_E01623g	Q6C7G1	YALI0E01100g1_1	6.67274146	6.608986159	6.558385158	6.42393725	6.772591874	6.4602429	6.579825134	6.564524345	6.475566362	6.600826374	6.627851296
YALI1_A10105g	Q6CHC6	YALI0A10230g1_1	6.388342835	6.931635113	6.393051852	6.985429877	6.944714572	6.333116285	6.392722713	5.861541544	6.988008019	6.863379673	6.467903988
YALI1_C33005g	Q6CAV8	YALI0C23969g1_1	6.991878047	6.604402444	7.106881714	6.642288059	6.657536651	7.059556602	6.981326961	7.107729084	6.629292325	6.734795078	7.195429524
YALI1_E28130g	Q6C4T8	YALI0E23760g1_1	5.925440889	5.958143772	6.036217557	5.89181518	5.797222948	5.883089835	6.203054827	5.927509037	6.008904631	5.864473773	6.191395657
YALI1_D29768g	Q6C836	YALI0D23067g1_1	6.690521704	6.900129398	6.765722906	7.194191113	6.856782572	6.845555071	7.062761537	7.02007951	7.067588392	6.577563624	6.730955287
YALI1_C05554g	Q6CD34	YALI0C04158g1_1	6.498918932	6.345923951	6.338028222	6.280513465	6.386344636	6.515366347	6.058410265	6.07926427	6.50491238	6.495837039	6.451116264
YALI1_F38263g	Q6BZV4	YALI0F30613g1_1	6.589911203	6.654137782	6.313131265	6.749479618	6.600917357	6.492447085	6.693669429	6.652789256	6.796632832	6.719883571	6.357524366
YALI1_B14804g	Q6CF15	YALI0B11132g1_1	6.313557349	6.319921091	5.943322685	6.489772572	6.44683788	6.175788826	6.33198987	6.306205678	6.228884288	6.379403849	6.156015469
YALI1_D34865g	Q6C7P9	YALI0D26367g1_1	7.19544923	6.99768839	7.191410341	7.071096449	6.977007312	7.186312711	7.296232476	7.281263162	7.053797152	6.896584606	7.193995727
YALI1_E16359g	Q6C612	YALI0E13420g1_1	7.464206816	7.517762294	6.780902128	7.251517586	7.579840931	6.971028413	7.007254882	7.036687331	7.507226338	7.42281905	7.176491478
YALI1_F09177g	Q6C2P8	YALI0F06116g1_1	7.3165482	6.970494882	7.356181405	6.950842577	7.090623305	7.107225222	7.133761684	7.437581657	7.111687562	6.982991072	7.051309978
YALI1_E30914g	Q6C4K4	YALI0E26026g1_1	6.815218776	6.956610301	6.741515751	7.124784257	6.757421666	6.650923457	7.119792888	6.895174111	7.192147007	6.8368572	6.671072675
YALI1_D28890g	Q6C853	YALI0D22616g1_1	5.956310013	6.082727392	5.814125795	6.100755575	6.420687763	5.693326083	5.815408715	NA	6.061559015	6.475310146	5.688863573
YALI1_F34661g	Q6C072	YALI0F27291g1_1	6.548882768	6.594535807	6.569562058	6.527131255	6.564544773	6.589294299	6.489664077	6.581560598	6.583227761	6.452445221	6.582586938
YALI1_B01698g	Q6CG44	YALI0B00990g1_1	8.599368992	8.404211776	8.707810635	8.287795876	8.350772818	8.556349265	8.635993063	8.714261217	8.25462186	8.427151643	8.84719873
YALI1_D20758g	Q6C8U9	YALI0D16841g1_1	6.71356692	6.3956979	6.672278981	6.321780011	6.557883097	6.528068293	6.581366511	6.384330335	6.631695013	6.660303782	6.587170718
YALI1_B02091g	W0TYP5	YALI0B01224g1_1	6.760642174	6.38291274	6.836072392	6.342438476	6.40881799	6.749842649	6.754865391	6.750028253	6.37950294	6.469213909	6.722826485
YALI1_C25758g	Q6CBI2	YALI0C18513g1_1	7.154380504	6.998141593	7.309252912	7.131701408	6.930056723	7.132719243	7.44062888	7.084255671	7.189054661	7.018335222	7.193423024
YALI1_D28150g	Q6C867	YALI0D22286g1_1	6.587737285	6.870791025	6.876994894	6.994272825	6.709076707	6.944982897	6.979476754	7.121228561	6.639981356	6.738787608	7.010351808
