Ref_1	Ref_2	Ref_3	Ref_4	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	LpH_4
YALI1_C23359g	0	1.17600379847456e-06	0	0	0	0	9.32031095171073e-07	1.17859265861419e-06	2.16420445348829e-06	0	0
YALI1_B13699g	0	0	0	3.94284362606113e-06	0	0	3.55461978540185e-06	0	8.25393488466417e-06	4.2861956014143e-06	0
YALI1_D15296g	1.89799394543086e-05	0	0	0	1.7352623945739e-05	0	0	0	0	1.79591595699259e-05	3.71563900881458e-05
YALI1_B21855g	5.17870107893821e-06	5.12756908584541e-06	9.21711290589868e-06	4.50764387263196e-06	7.1020289000296e-06	6.88335967669128e-06	8.12761631696248e-06	7.70828540981775e-06	0	7.35026994676367e-06	5.06908459592712e-06
YALI1_C03988g	8.43552864635936e-06	8.35224031094375e-06	3.75341320001319e-06	1.10136765287974e-05	1.54245546184347e-05	7.47481873039216e-06	1.32389839118522e-05	8.37062697095765e-06	1.15279957222476e-05	1.19727730466173e-05	8.25697557514351e-06
YALI1_F29765g	8.80739649851905e-06	8.72043651954683e-06	7.83775378193009e-06	1.14991982319231e-05	1.20783925376374e-05	1.5608670202675e-05	6.91130250618735e-06	0	1.20361904292609e-05	1.2500575106677e-05	4.31048608911204e-06
YALI1_D19365g	0	3.35581083921847e-06	3.01613560715345e-06	2.95009192735645e-06	3.09868284745339e-06	3.00327538274685e-06	5.31923460744062e-06	5.04479750481823e-06	0	3.20699278034391e-06	4.9763022439481e-06
YALI1_D22157g	2.98426720979694e-06	2.95480199679614e-06	3.98357533020267e-06	1.298782609528e-06	4.09259998720259e-06	2.64439341877081e-06	3.51270209925324e-06	2.9613067114237e-06	1.35943345781222e-06	1.41188361398789e-06	2.921099849697e-06
YALI1_E10712g	5.12971336602934e-06	1.01581301079046e-05	9.12992400003207e-06	4.46500399816112e-06	9.37979672742649e-06	9.09099575317965e-06	1.61014669198203e-05	1.52707383929633e-05	0	9.70765382158157e-06	1.50634013870861e-05
YALI1_C21603g	8.54952227671557e-06	8.4651084232538e-06	1.14124050000401e-05	7.44167333026853e-06	7.81649727285541e-06	3.78791489715819e-06	6.70894454992511e-06	4.24187177582313e-06	7.78918629881596e-06	4.04485575899232e-06	4.18427816307948e-06
YALI1_A07267g	2.47134628311309e-06	2.4469454035968e-06	4.39853109376545e-06	4.3022173940615e-06	0	4.37977659983915e-06	0	0	2.25156166450149e-06	2.33843223566744e-06	4.83807162606065e-06
YALI1_B01813g	5.49612146360286e-06	0	3.2606871428686e-06	1.59464428505754e-06	0	1.62339209878208e-06	1.43763097498395e-06	1.81794504678134e-06	1.66911134974628e-06	1.73350961099671e-06	1.79326206989121e-06
YALI1_E21053g	2.27850413617149e-06	4.51201457373912e-06	0	0	2.08314813274178e-06	0	0	0	6.22760873350712e-06	2.15596153300431e-06	0
YALI1_B28511g	0	9.68687664929043e-06	1.74127416495457e-05	8.51572927484338e-06	0	0	7.67724582517203e-06	0	0	1.8514597494769e-05	9.57638919797572e-06
YALI1_E02372g	1.12307334049163e-05	1.11198465678245e-05	9.99429550299369e-06	0	0	9.95168174164636e-06	0	0	2.04638977318005e-05	0	2.19860296379561e-05
YALI1_F34472g	2.11357900382055e-06	0	0	0	1.9323634683451e-06	1.87286660839447e-06	0	2.09731744817981e-06	0	3.99981282180978e-06	0
YALI1_C03735g	3.87345703149154e-06	0	0	0	7.08270365132204e-06	0	0	0	3.5289782823207e-06	7.33026921221466e-06	0
YALI1_F31866g	1.5063444011356e-05	0	1.34050471429042e-05	1.31115196771398e-05	0	0	2.36410426997361e-05	0	0	1.42533012459729e-05	0
YALI1_C08065g	6.7785498051102e-06	0	0	1.18003677094258e-05	0	0	1.06384692148812e-05	6.72639667309097e-06	0	0	0
YALI1_F09017g	6.12256111429308e-05	6.06210990310433e-05	5.44850303227721e-05	8.88199720064309e-05	3.73174708510516e-05	3.6168477727704e-05	6.40595995734785e-05	6.07545505956604e-05	3.71870829749923e-05	3.86218485374751e-05	3.99531076216621e-05
YALI1_B21966g	1.08611956820078e-05	2.68848937047545e-06	4.83272085838608e-06	4.72689979776714e-06	4.9649853922e-06	4.81211506248422e-06	8.52295101621387e-06	0	1.73167317716166e-05	7.70779380683515e-06	1.06312990237899e-05
YALI1_B29528g	9.58582800722654e-06	9.49118217152698e-06	8.53048454548451e-06	1.25155415099971e-05	8.76395148774697e-06	1.69882243872549e-05	7.52214994991603e-06	1.42681141550414e-05	1.74666601852237e-05	1.81405652221474e-05	1.40743901849037e-05
YALI1_D05956g	3.14758531580573e-06	3.11650757871035e-06	8.40316388062654e-06	2.7397205295516e-06	0	2.78911146656424e-06	2.46995968504706e-06	0	2.86766062742478e-06	8.9349052586696e-06	3.08096103550131e-06
YALI1_F32167g	0	3.20691820812686e-06	4.32347083619266e-06	1.40960023832732e-06	4.4417979383291e-06	2.87002425654989e-06	2.54161380560303e-06	4.8209668988024e-06	2.95085214733301e-06	6.12940599656174e-06	1.58517022560349e-06
YALI1_F16478g	7.84295018773081e-06	1.55310253715896e-05	6.97948735539642e-06	1.36533180109059e-05	1.43410115254041e-05	6.94972815842246e-06	6.15448632265857e-06	0	7.14545189395514e-06	1.48422806363024e-05	0
YALI1_B18311g	3.65702108946215e-06	3.62091342959989e-06	3.25440450868195e-06	3.18314350543278e-06	3.34347282191503e-06	3.24052835132608e-06	2.86972194621074e-06	3.62888452498164e-06	9.9953720135095e-06	6.92067806162848e-06	3.57961368864603e-06
YALI1_D14915g	9.63448703264394e-06	9.53936076123017e-06	8.57378649749205e-06	8.38604811837368e-06	8.80843855113655e-06	8.53722951440728e-06	7.56033345219987e-06	1.91207215072637e-05	8.77766171744743e-06	9.11632465478472e-06	2.82916675798064e-05
YALI1_D07124g	1.70990445534311e-05	2.25736224620101e-05	0	0	1.56329945457108e-05	0	0	5.65582903443084e-06	5.19279086587731e-06	1.07862820239795e-05	0
YALI1_D30941g	1.96887338737641e-06	0	3.50422394192102e-06	1.71374634784192e-06	1.80006472466172e-06	3.48928260236148e-06	0	3.90745034951343e-06	3.58755053596918e-06	1.86298335787613e-06	3.85439731204832e-06
YALI1_E40467g	2.49736045451428e-05	3.70905408545199e-05	2.22241571053412e-05	4.34750389294635e-05	1.1416199964302e-05	1.1064698778541e-05	5.87915403980279e-05	0	3.41289347040226e-05	2.36304731183236e-05	2.44449934790433e-05
YALI1_D28890g	1.26814740229233e-05	1.25562632736905e-05	2.25706361693443e-05	1.10382058751867e-05	1.9323634683451e-05	7.49146643357788e-06	9.95135204955484e-06	1.25839046890789e-05	1.15536705456825e-05	0	1.65507305515126e-05
YALI1_E09082g	1.63338549520728e-06	3.23451647153587e-06	2.9071186574973e-06	5.68692419731365e-06	1.49334113130284e-06	1.44736163023945e-06	2.56348655780271e-06	1.62081847544361e-06	5.95249348825179e-06	1.54553868932237e-06	0
YALI1_C25301g	1.70990445534311e-05	1.69302168465076e-05	1.52165400000535e-05	7.44167333026853e-06	1.56329945457108e-05	2.27274893829491e-05	6.70894454992511e-06	1.69674871032925e-05	3.89459314940798e-05	0	3.34742253046358e-05
YALI1_B30039g	2.32407421889492e-05	2.30112743260695e-05	6.89402424492218e-06	2.69722690501162e-05	2.12481109539661e-05	6.86462944627851e-06	1.21582505312929e-05	0	2.11738696939242e-05	2.93210768488586e-05	0
YALI1_F14290g	1.40073353906336e-05	1.38690337266594e-05	1.24652098893427e-05	6.09613091999858e-06	1.28063645356007e-05	6.2060303112112e-06	1.09917763105784e-05	6.94978254046299e-06	1.27616188807169e-05	0	6.85542252548815e-06
YALI1_C09696g	4.24607146628827e-06	4.20414780752202e-06	1.51144155705229e-05	3.695864606979e-06	1.16460563394221e-05	3.76249264952625e-06	3.33195903821784e-06	0	7.7369098807031e-06	4.01770907604606e-06	4.15619575930042e-06
YALI1_D14462g	9.98944181805713e-06	1.97816217890773e-05	8.88966284213649e-06	0	9.13295997144158e-06	1.77035180456656e-05	1.56777441061408e-05	1.98251691417418e-05	2.73031477632181e-05	1.89043784946588e-05	0
YALI1_D30058g	0	0	2.3169217284032e-06	2.26618858617231e-06	3.57049875426728e-06	2.30704281802227e-06	0	2.58352684288816e-06	3.55802337106408e-06	2.46353354868668e-06	0
YALI1_A21043g	3.29131898051593e-05	2.17254805775993e-05	0	1.90988610325967e-05	2.00608369314902e-05	0	2.58274975158967e-05	0	1.9990744027019e-05	2.07620341848854e-05	0
YALI1_B20777g	0	5.51100900282212e-06	2.47659228739873e-06	2.42236287290266e-06	7.6331190377151e-06	2.46603257234345e-06	2.18384998545949e-06	2.76157048162093e-06	2.53548293011311e-06	7.89992356448354e-06	5.44815103931757e-06
YALI1_B05520g	0	5.80016688259982e-06	0	0	0	1.03816926811002e-05	0	0	0	0	5.73401081607188e-06
YALI1_F33819g	0	0	2.60252070879189e-06	0	0	0	4.58978641011826e-06	2.90198931966945e-06	0	0	0
YALI1_A06721g	0	0	0	5.11471046228983e-06	0	0	9.22220241537693e-06	0	0	0	5.7517631715396e-06
YALI1_B19962g	0	0	1.19789782979144e-05	4.68667086331806e-06	4.92273019737277e-06	4.77116089173967e-06	6.3378114471633e-06	8.01443007857647e-06	2.45276504728673e-06	7.6421955616706e-06	1.05408198831619e-05
YALI1_D27748g	2.18160223612742e-05	0	2.5885608275953e-05	2.53187966179251e-05	0	1.93314277510142e-05	2.28258343307797e-05	2.16481732007525e-05	0	1.37618080995601e-05	1.42361647847302e-05
YALI1_E30400g	0	3.9984129148135e-06	7.18738697874865e-06	7.03000629497708e-06	7.38409529605915e-06	7.15674133760951e-06	6.3378114471633e-06	4.00721503928824e-06	7.35829514186019e-06	1.14632933425059e-05	7.90561491237145e-06
YALI1_F31672g	2.18160223612742e-05	2.160062149382e-05	2.5885608275953e-05	2.53187966179251e-05	1.32970298434782e-05	1.28876185006761e-05	1.71193757480848e-05	2.16481732007525e-05	2.65011395913739e-05	2.75236161991202e-05	1.42361647847302e-05
YALI1_C05857g	7.59197578172342e-06	0	6.75614376002373e-06	0	0	1.34546737147059e-05	5.9575427603335e-06	7.53356427386189e-06	6.91679743334858e-06	7.18366382797036e-06	7.43127801762916e-06
YALI1_C21639g	0	5.30113983064131e-06	2.38227918195477e-06	2.33011492146631e-06	2.44747869474457e-06	2.37212159991288e-06	2.10068503537853e-06	0	4.8778543253516e-06	0	0
YALI1_C33406g	0	0	2.76437960721102e-06	2.70384857499119e-06	0	1.37629641107875e-06	2.4376197873705e-06	0	0	0	3.04062112014286e-06
YALI1_E22576g	0	3.09087840454333e-06	2.77801963816765e-06	5.43437986618294e-06	2.85404999107549e-06	2.76617469463525e-06	2.4496475165845e-06	0	2.84407789200188e-06	2.95380913979045e-06	0
YALI1_B04974g	0	0	4.34199470438543e-06	4.2469189699733e-06	0	2.16174063539619e-06	3.82875498736086e-06	0	2.2226212832097e-06	0	2.38794280772145e-06
YALI1_D12750g	1.23246360092913e-05	1.2202948506249e-05	3.29032975325831e-05	3.21828210257068e-05	2.25358752542065e-05	2.18420027836134e-05	2.90140069496761e-05	2.44596242657853e-05	2.2457134523859e-05	3.49853757855699e-05	6.03188150781587e-05
YALI1_E16950g	4.8666511421304e-06	4.81860017939062e-06	4.3308613846306e-06	4.23602943415286e-06	8.89878151063539e-06	4.31239542138009e-06	3.81893766688045e-06	9.65841573572037e-06	8.86768901711356e-06	4.60491271023741e-06	9.52727950978097e-06
YALI1_F06262g	2.96098899443191e-06	2.93175361928603e-06	1.05400058658717e-05	2.57730339987459e-06	2.70711762024009e-06	2.62376632502065e-06	4.64706923582956e-06	2.93820759510994e-06	2.69765890536216e-06	2.80174096254694e-06	2.89831435944975e-06
YALI1_F09563g	5.54158816184191e-06	2.74343659848517e-06	9.86298359127553e-06	4.82350796881639e-06	5.06645954620117e-06	0	1.08714283947692e-05	0	7.5731358759291e-06	7.86532535909164e-06	0
YALI1_D07427g	3.83433120289062e-06	7.59294573722159e-06	1.02365814545814e-05	3.33747773599922e-06	1.75279029754939e-06	3.39764487745098e-06	6.01771995993283e-06	1.90241522067219e-06	6.98666407408947e-06	7.25622608885895e-06	5.62975607396148e-06
YALI1_F23024g	1.86077837787339e-05	2.76360892641521e-05	2.48387638236167e-05	3.23931662611689e-05	1.70123764173912e-05	2.47328560932093e-05	1.46018204910135e-05	2.76969274774334e-05	2.54294023284874e-05	3.52140383724037e-05	3.64278334197508e-05
YALI1_A21746g	0	2.26963051927819e-05	8.15959391307214e-06	1.59618500417354e-05	8.38291011871449e-06	8.12480296781756e-06	1.7987749880234e-05	4.54925378856394e-06	1.67072401771705e-05	8.67592249754875e-06	4.48748672562147e-06
YALI1_F36760g	2.64836364478724e-05	2.6222149813428e-05	2.356794334892e-05	0	2.42129636452172e-05	7.82248471785226e-06	1.38547506054267e-05	8.75995845797894e-06	3.21711508527841e-05	4.17654873719207e-05	1.72820419014632e-05
YALI1_B27837g	1.02872300565358e-05	7.63924418683879e-06	2.28866658537389e-06	4.47710427999896e-06	9.40521623075285e-06	6.83672444852941e-06	2.01813779144089e-06	2.55202041797489e-06	7.02926568429733e-06	7.30047136988858e-06	0
YALI1_D04772g	6.68307727264386e-06	0	1.78419289437247e-05	1.74512480209818e-05	6.11007885413345e-06	1.77658543768123e-05	2.09772632406109e-05	3.31582934588991e-05	1.21774602699799e-05	0	1.96248539197953e-05
YALI1_E13514g	5.1436150282679e-06	5.09282945789253e-06	2.28866658537389e-06	0	7.05391217306464e-06	0	6.05441337432266e-06	0	4.68617712286489e-06	4.86698091325905e-06	2.5173706021779e-06
YALI1_D00848g	3.61522656272544e-06	1.07385946854991e-05	3.21721131429702e-06	0	9.91578511185086e-06	6.40698748319328e-06	2.83692512396833e-06	3.58741155898185e-06	3.29371306349932e-06	3.42079229903351e-06	7.07740763583729e-06
YALI1_D17410g	3.47194014408083e-05	1.14588662802582e-05	0	1.00734846299977e-05	0	1.02550866727941e-05	9.08162006148399e-06	1.1484091880887e-05	1.0543898526446e-05	0	1.13281677098005e-05
YALI1_E30234g	0	3.82740136448542e-06	3.43999173117298e-06	3.36466696399107e-06	3.53413929648452e-06	0	3.03337207756288e-06	0	7.04358190768694e-06	3.65766997350833e-06	7.56749288964273e-06
YALI1_F28453g	0	1.28276728325075e-05	5.76462778159022e-06	1.12768019066185e-05	0	5.74004851309978e-06	5.08322761120606e-06	0	1.1803408589332e-05	6.12940599656174e-06	0
YALI1_E07471g	2.40862175816098e-06	4.76968038061508e-06	4.28689324874602e-06	0	4.40421927556827e-06	0	0	0	0	2.27908116369618e-06	4.71527792996774e-06
YALI1_C23989g	1.24051891858226e-05	0	0	0	5.67079213913039e-06	5.49619024293541e-06	4.86727349700449e-06	0	1.13019565904389e-05	0	0
YALI1_D21023g	2.54764287977296e-05	0	0	0	2.32921126788443e-05	1.12874779485788e-05	0	2.52804170263822e-05	0	0	0
YALI1_E21312g	0	0	0	8.28095979608829e-06	4.34902855782932e-06	4.2151233442061e-06	3.73279621574781e-06	0	4.33383297828858e-06	0	4.65618923410348e-06
YALI1_B13723g	1.11319292987147e-05	5.51100900282212e-06	4.95318457479746e-06	0	5.0887460251434e-06	9.86413028937381e-06	8.73539994183798e-06	5.52314096324185e-06	5.07096586022623e-06	5.26661570965569e-06	5.44815103931757e-06
YALI1_E38308g	5.94982428034751e-06	1.17821571784473e-05	0	5.17884476275741e-06	1.63190820806323e-05	5.27220756845842e-06	4.66892065856857e-06	1.18080944731378e-05	5.42068764369011e-06	5.62983058618367e-06	0
YALI1_E01649g	0	0	1.30933018605111e-05	1.28066006148807e-05	2.01774697043477e-05	6.51873726487688e-06	5.77281275226114e-06	1.45999307632982e-05	0	0	1.44017015845526e-05
YALI1_D30922g	1.34133847733629e-05	0	0	1.16752754722234e-05	6.13166923877703e-06	5.94287708246726e-06	1.57885408842761e-05	6.65509211471898e-06	6.11024508246341e-06	0	1.31294664622423e-05
YALI1_C06414g	1.18624621589428e-05	0	1.05564746250371e-05	2.06506434914952e-05	1.08453899660869e-05	1.0511463839614e-05	2.79259816890633e-05	1.17711941779092e-05	1.08074959896071e-05	1.12244747312037e-05	1.16113719025456e-05
YALI1_B18347g	3.57437654506752e-06	0	1.27234345763159e-05	0	0	3.16729607220007e-06	2.80486947285005e-06	3.54687583515155e-06	3.25649596673662e-06	6.76427855741089e-06	3.49871846404386e-06
YALI1_E35753g	1.66490696967619e-05	8.24234241211554e-06	7.40805236844708e-06	7.24583982157726e-06	7.61079997620132e-06	7.37646585236068e-06	0	8.26048714239242e-06	7.58420771200502e-06	1.5753648745549e-05	8.14833115968109e-06
YALI1_F02238g	5.61536670245815e-06	0	9.99429550299369e-06	9.77545254035275e-06	1.02678248199639e-05	0	0	1.11443258489081e-05	1.02319488659003e-05	5.31336081950471e-06	0
YALI1_C32253g	0	0	2.27020959678217e-06	4.44099860032155e-06	0	2.2605298579815e-06	6.00558746001361e-06	0	0	7.24159660077657e-06	0
YALI1_E08440g	1.25032539224694e-06	0	1.11267189723711e-06	3.26492387217315e-06	0	2.21585535485933e-06	1.96229998693462e-06	1.24070557869926e-06	1.1391300120798e-06	0	1.22386001607858e-06
YALI1_D17593g	5.6487915042585e-06	0	5.02689267858909e-06	4.91681987892742e-06	5.16447141242232e-06	1.00109179424895e-05	4.43269550620052e-06	5.60533056090914e-06	1.02928533234354e-05	5.34498796723985e-06	5.52922471549789e-06
YALI1_B21774g	1.24458619372515e-05	0	5.53782275411782e-06	0	5.6893849002423e-06	1.10284210776278e-05	4.88323177076516e-06	1.23501053669867e-05	5.66950609290867e-06	5.88824903931997e-06	6.09121148985997e-06
YALI1_F22908g	6.32664648476952e-06	0	1.12602396000396e-05	1.10136765287974e-05	0	0	1.98584758677783e-05	0	1.72919935833714e-05	0	0
YALI1_B03335g	0	8.58106881261344e-06	0	3.01744562432806e-05	7.92357257796301e-06	0	2.04025436997723e-05	0	2.36876624429746e-05	0	0
YALI1_A03964g	0	0	1.02365814545814e-05	0	0	5.09646731617647e-06	4.51328996994962e-06	0	5.2399980555671e-06	0	0
YALI1_B21714g	4.62925352544111e-06	0	0	0	0	0	7.26529604918719e-06	0	4.2175594105784e-06	4.38028282193315e-06	0
YALI1_A20902g	0	0	4.42156005237155e-06	0	0	8.80541473475516e-06	0	9.86068622233231e-06	0	0	0
YALI1_F09803g	1.65042951776596e-05	0	1.46872690435299e-05	0	0	0	2.5902359827537e-05	0	1.50365161594534e-05	0	0
YALI1_E34942g	0	0	0	1.05562394844704e-05	5.5439693117377e-06	0	4.75842073509065e-06	0	5.52459858893656e-06	0	0
YALI1_F29937g	0	0	0	4.2469189699733e-06	0	0	7.65750997472172e-06	4.84162228397293e-06	4.44524256641939e-06	0	0
YALI1_D15902g	0	0	2.71549186496131e-06	0	0	5.40782705574995e-06	0	3.02795991714706e-06	0	0	2.98684807782522e-06
YALI1_D16672g	0	0	0	4.81647661609217e-06	0	0	8.68446466520918e-06	1.09818721193322e-05	0	0	0
YALI1_E16820g	0	0	3.59369348937433e-06	0	0	0	6.3378114471633e-06	0	0	3.8210977808353e-06	3.95280745618572e-06
YALI1_D12342g	0	0	0	1.02294209245797e-05	0	0	9.22220241537693e-06	0	5.35355838494472e-06	0	0
YALI1_E27196g	6.22293096862576e-06	6.16148875397489e-06	1.10756455082356e-05	5.41656222727743e-06	5.6893849002423e-06	1.10284210776278e-05	9.76646354153033e-06	1.23501053669867e-05	1.7008518278726e-05	1.17764980786399e-05	6.09121148985997e-06
YALI1_E00746g	8.91076969685848e-06	0	0	7.75611023154749e-06	8.14677180551127e-06	0	6.99242108020364e-06	1.76844231780795e-05	0	0	1.74443145953736e-05
YALI1_E34621g	1.11646702672403e-05	0	0	9.71794987835067e-06	0	0	1.75221845892162e-05	2.21575419819467e-05	1.0171760931395e-05	1.05642115117211e-05	0
YALI1_E05309g	8.36120680806544e-06	8.27865229058301e-06	0	0	0	1.48179225932884e-05	0	8.29687695359239e-06	7.61761831866583e-06	1.58230480792299e-05	0
YALI1_F35591g	1.74127884901913e-05	1.72408630271775e-05	4.64872277065853e-05	3.03128711801764e-05	4.77595154469881e-05	1.54296716911765e-05	5.46563555993899e-05	1.72788171418851e-05	3.17284285933421e-05	3.29525863668365e-05	5.11326469102924e-05
YALI1_E13287g	1.44885034002355e-05	7.17272545787154e-06	1.93401061832741e-05	1.89166199922093e-05	1.32462778211748e-05	1.28384291170858e-05	2.27387128257004e-05	1.43770310569883e-05	1.97999926527154e-05	1.37092821144473e-05	0
YALI1_E12987g	1.15379571150812e-05	1.71360553492007e-05	5.13384784196332e-06	5.02143306784077e-06	1.05487075657988e-05	5.11195809829251e-06	2.26350408827261e-05	1.14491858265378e-05	5.2559251013287e-06	2.1834844461916e-05	1.12937355891021e-05
YALI1_F27237g	9.78851957416635e-07	9.69187245983674e-07	1.74217219185759e-06	1.70402421796763e-06	0	0	3.84060260465027e-06	0	8.91799565929419e-07	0	2.87439840805666e-06
YALI1_B19390g	3.60150653781946e-06	0	6.41000356738495e-06	3.13482254140344e-06	3.29271801626926e-06	3.19133627009153e-06	8.47847641413686e-06	7.14759418772475e-06	3.28121320367579e-06	3.40781016507133e-06	7.05054840382273e-06
YALI1_B28830g	0	1.87925406996234e-05	1.68903594000593e-05	1.65205147931961e-05	1.7352623945739e-05	2.52275132150735e-05	0	1.88339106846547e-05	3.45839871667429e-05	8.97957978496295e-06	1.85781950440729e-05
YALI1_F38339g	1.36056913650957e-05	1.34713553402318e-05	6.05389225808578e-06	5.92133146709539e-06	1.24391569503505e-05	1.8084238863852e-05	1.06765999289131e-05	1.35010112434801e-05	1.23956943249974e-05	1.28739495124917e-05	1.3317702540554e-05
YALI1_C30086g	2.18160223612742e-05	0	1.94142062069648e-05	7.59563898537754e-05	0	1.93314277510142e-05	6.84775029923391e-05	6.49445196022576e-05	3.97517093870608e-05	6.19281364480204e-05	2.13542471770953e-05
