GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_1576	Q02933	YPL123C	4.683915922	6.803596701	5.669223691	16.388087	4.988436856	6.3995506	5.736177918	18.0303767	4.0474085	5.877879762	NA	8.131050061	N1NVG5	 Ribonuclease T2-like - RNY1
CENPK1137D_4516	P25619	YCR021C	37.15514901	45.40752621	44.0333552	42.05208164	38.64464722	16.84848272	38.6135644	45.80519697	11.78731666	NA	NA	NA	N1P7V1	 30 kDa heat shock protein - HSP30
CENPK1137D_980	P36040	YKL206C	10.27911971	38.04279813	36.21188162	42.12471092	45.80407785	51.68098014	37.30710664	48.11492089	35.75467857	11.9295311	40.56510142	10.79109942	N1P7X9	 Proteasome assembly chaperone 2 - ADD66
CENPK1137D_1690	Q12344	YPL249C	24.73579442	30.66693711	50.66576187	26.39499298	28.08581244	11.56340149	66.9807199	71.77510652	78.93660618	52.83812315	61.4103727	58.710325	N1NVZ8	 GTPase-activating protein GYP5 - GYP5
CENPK1137D_4900	P38203	YBL026W	39.11646145	33.60595177	43.28868	50.13739841	43.72594969	47.99205199	44.63870763	48.38234817	42.58293409	48.57441774	58.33605399	49.28321734	N1P9R1	 U6 snRNA-associated Sm-like protein LSm2 - LSM2
CENPK1137D_2644	P53962	YNL035C	4.848596555	NA	7.423603087	21.19942902	20.17019811	9.065979091	NA	NA	4.80946208	7.839568829	NA	8.284244853	N1NZK8	 Uncharacterized WD repeat-containing protein YNL035C - YNL035C
CENPK1137D_4388	Q07716	YDL237W	16.92724056	3.039224537	17.47451364	2.922795781	16.82614925	NA	4.403692087	3.232436049	3.460381247	3.153862754	NA	2.997663812	N1PAM6	 Altered inheritance of mitochondria protein 6 - AIM6
CENPK1137D_3746	P05318	YDL081C	1733.478599	1054.972324	1193.922677	461.6422207	980.2463886	582.3335479	558.2412373	515.020982	1411.90759	487.5825981	551.0058197	1586.427468	N1P5Q2	 60S acidic ribosomal protein P1-alpha - RPP1A
CENPK1137D_5332	P38869	YHR181W	NA	NA	6.866759152	27.44650546	7.746467414	8.753571842	11.72746928	7.827372736	5.780719596	NA	NA	23.45064575	N1P4V6	 Protein SVP26 - SVP26
CENPK1137D_1239	P40368	YJL061W	33.68117115	28.73683988	32.3673964	34.50256361	25.8871953	42.87450071	43.24699393	44.86840771	35.54135827	16.53830425	3.670856891	13.08123169	N1NZV3	 Nucleoporin NUP82 - NUP82
CENPK1137D_3578	P32657	YER164W	122.8893909	160.088201	147.3441164	94.97689514	155.6334826	77.84063407	113.2311589	115.1207539	148.7544316	119.6456188	114.3828077	93.68940287	N1PA64	 Chromo domain-containing protein 1 - CHD1
CENPK1137D_5350	P38884	YHR198C	31.35556881	29.94554286	29.95575625	31.49310753	56.87927584	9.174372798	7.149995342	9.357448421	28.14481278	24.61988336	NA	8.911751718	N1P9I7	" Altered inheritance of mitochondria protein 18, mitochondrial - AIM18"
CENPK1137D_4042	Q12009	YDL201W	5.558944613	19.41618267	17.53266898	4.824359995	2.976208444	NA	9.799903414	9.117755317	6.972693458	5.742589396	5.932772088	5.284811533	N1P4Z8	 tRNA (guanine-N(7)-)-methyltransferase - TRM8
CENPK1137D_3867	P32347	YDR047W	4.624714713	32.1743776	5.310511009	NA	3.38798511	NA	NA	NA	25.8962551	NA	NA	3.389691771	N1P4K3	 Uroporphyrinogen decarboxylase - HEM12
CENPK1137D_1687	Q02608	YPL013C	86.78038241	133.6765626	64.9819311	72.77806699	135.9698957	101.0807929	123.7127627	198.6697408	59.09395143	138.8794308	243.1709145	55.07500725	N1P1V3	" 37S ribosomal protein S16, mitochondrial - MRPS16"
CENPK1137D_1918	Q08960	YPL207W	29.12623955	23.10487999	20.9972974	23.05033218	19.96107717	9.392545395	29.81875008	24.44833032	21.23700352	23.81945247	25.60632113	37.3246062	N1NWM9	 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase - TYW1
CENPK1137D_988	P36104	YKL018W	49.54129206	38.24614646	38.81113216	44.53678258	84.66555313	55.3415674	100.9864423	82.42670989	44.00125941	98.94563979	50.46145593	55.48934444	N1P0C8	 COMPASS component SWD2 - SWD2
CENPK1137D_1882	P17883	YPR189W	7.487855452	1.378900387	5.900132032	8.06886017	18.35094434	2.581356571	NA	1.092992035	2.247302905	2.510586126	2.531745478	7.206435296	N1P2I6	 Superkiller protein 3 - SKI3
CENPK1137D_2072	Q08421	YOR051C	20.10941816	20.57185332	33.61033317	39.18183777	39.8047392	41.31548728	5.330269296	15.85680721	30.21605215	42.47681728	21.69264414	23.23452635	N1P300	 Enhancer of translation termination 1 - ETT1
CENPK1137D_1143	P32388	YKL167C	16.51024391	63.38516757	120.3465537	36.35155039	49.51226514	26.53535899	11.99092808	40.97008559	100.5909487	16.32854292	28.58240677	122.1216798	N1P0N8	" 54S ribosomal protein MRP49, mitochondrial - MRP49"
CENPK1137D_1727	P48016	YPR026W	5.848318981	5.510455448	6.197476254	10.06934713	28.46335095	26.24700623	6.800085504	6.527619415	12.95571616	7.044979934	8.38160272	6.538753766	N1P212	 Vacuolar acid trehalase - ATH1
CENPK1137D_5395	P38732	YHL039W	8.399805393	NA	1.906424368	NA	2.752131938	NA	NA	1.882415525	NA	7.084091324	8.502285993	8.067985293	N1P9K3	 Protein-lysine N-methyltransferase EFM1 - EFM1
CENPK1137D_4120	P38992	YDR297W	NA	4.39713089	4.025041488	NA	3.568446112	NA	NA	4.304072595	3.415767721	NA	NA	3.768933114	N1P8K6	 Sphingolipid C4-hydroxylase SUR2 - SUR2
CENPK1137D_2183	Q12125	YOR164C	NA	9.507563179	NA	NA	6.298457181	NA	23.26124142	20.68128467	NA	NA	6.739756737	NA	N1NX24	 Golgi to ER traffic protein 4 - GET4
CENPK1137D_803	P23287	YLR433C	5.312398713	NA	4.627471286	NA	NA	9.857076066	8.347179002	8.465086244	6.114269083	5.654724725	7.416953634	8.694009889	N1NZX1	 Serine/threonine-protein phosphatase 2B catalytic subunit A1 - CNA1
CENPK1137D_161	P39685	YMR129W	65.7232422	71.19062402	136.1100215	135.8788998	205.2818094	95.27843352	78.84598517	158.4685233	224.8070881	128.3857487	90.59649757	151.4081728	N1NYT8	 Nucleoporin POM152 - POM152
CENPK1137D_768	P32794	YLR397C	7.461676382	8.209822461	19.11438072	16.94407772	17.58990187	6.772095146	7.571865705	15.63982389	19.06194004	4.796697418	4.707937285	4.817172406	N1NZT6	 ATPase family gene 2 protein - AFG2
CENPK1137D_5321	P38719	YHR169W	3.837495773	12.24880839	13.39410058	12.3385725	12.35013655	3.884784971	3.913115388	17.04128916	11.53807162	NA	NA	NA	N1P2Y5	 ATP-dependent RNA helicase DBP8 - DBP8
CENPK1137D_2615	P42847	YNL306W	NA	6.750652704	19.93358574	5.075194582	9.260054146	NA	27.15221693	39.34999729	12.18153815	4.598081562	5.663301037	6.092037409	N1NXJ7	" 37S ribosomal protein S18, mitochondrial - MRPS18"
CENPK1137D_5056	P40555	YIL007C	NA	6.13246973	15.50815418	56.15304291	51.13353089	35.35141925	24.43379383	22.25542567	11.28074512	26.25185676	30.41681157	11.5127713	N1P294	 Probable 26S proteasome regulatory subunit p27 - NAS2
CENPK1137D_1584	Q02959	YPL116W	23.333451	38.48318538	25.00196489	18.72977577	26.66492342	22.30977153	22.75289763	22.60817928	41.52245176	23.31941851	44.46753845	30.12564313	N1NX39	 Histone deacetylase HOS3 - HOS3
CENPK1137D_428	Q12525	YLL062C	68.18696154	70.13254543	76.66745032	75.54822515	79.94627134	76.32644411	85.11535824	78.5287703	79.18977003	101.5465631	102.0443943	88.61434725	N1NZ30	 Homocysteine S-methyltransferase 1 - MHT1
CENPK1137D_2780	P38636	YNL259C	NA	NA	NA	30.55283946	59.29240452	NA	NA	30.97434069	7.28547118	NA	NA	NA	N1NXZ5	 Metal homeostasis factor ATX1 - ATX1
CENPK1137D_2906	P53164	YGL067W	7.836722284	9.388143491	8.541703354	10.12890106	8.571660581	10.03671145	9.945462361	9.551426923	22.20698969	27.18800586	27.60975794	24.16906221	N1P372	 NADH pyrophosphatase - NPY1
CENPK1137D_696	Q06169	YLR324W	12.92915544	4.880183018	18.10229	14.7500056	5.921806394	16.20681336	5.22451636	5.672838752	18.01985477	7.092897401	7.421546061	7.761286253	N1P010	 Peroxisomal membrane protein PEX30 - PEX30
CENPK1137D_4831	P38349	YBR273C	NA	2.583419019	8.57597556	8.751982054	2.079709154	3.760034859	NA	NA	2.289001886	NA	NA	NA	N1P8M9	 UBX domain-containing protein 7 - UBX7
CENPK1137D_1820	Q06497	YPR128C	8.61547896	8.447892544	8.949338195	7.118427324	6.427406474	9.382709166	31.44590488	23.87093903	6.935750921	18.57003923	20.34070399	16.14864375	N1NW51	 Peroxisomal adenine nucleotide transporter 1 - ANT1
CENPK1137D_3197	P50086	YGR232W	NA	NA	NA	6.230493752	24.38811601	6.940213648	8.431427307	5.549623417	NA	NA	NA	NA	N1P2L0	 Probable 26S proteasome regulatory subunit p28 - NAS6
CENPK1137D_580	Q05779	YLR201C	NA	NA	NA	18.56377526	4.458958292	6.267459214	NA	NA	NA	NA	NA	NA	N1P6T3	" Ubiquinone biosynthesis protein COQ9, mitochondrial - COQ9"
CENPK1137D_1521			12.83214079	18.51225593	18.470422	25.24217424	29.01394231	26.92646012	24.34159176	25.06933208	16.99261077	50.86891773	45.30514597	39.85715705	N1P249	 Uncharacterized protein  
CENPK1137D_308	P28239	YMR267W	5.018036046	24.40955759	8.144279197	9.50804456	19.38063019	11.36798122	7.439040748	5.543626609	6.864973926	6.344612002	7.5009867	7.72219212	N1NYR8	" Inorganic pyrophosphatase, mitochondrial - PPA2"
CENPK1137D_4296	Q03327	YDR470C	26.12190912	143.5183662	42.84666477	156.583039	60.93655173	62.68935623	87.43128294	94.97907176	171.1894961	115.1928749	72.57952448	121.4687746	N1P7C5	 Mitochondrial fusion and transport protein UGO1 - UGO1
CENPK1137D_1226	P47037	YJL074C	NA	76.0946035	NA	1.273349138	NA	NA	NA	NA	0.937600082	NA	60.28997153	NA	N1P196	 Structural maintenance of chromosomes protein 3 - SMC3
CENPK1137D_2065	P33448	YOR045W	207.4179494	87.81716192	23.91724273	336.5123107	37.48777556	111.9232223	113.3156295	100.9536429	174.7945515	95.31821578	106.7996444	213.4594733	N1NWH0	 Mitochondrial import receptor subunit TOM6 - TOM6
CENPK1137D_2219	P06633	YOR202W	95.25080692	101.8554542	91.7630176	64.86424575	76.34198917	71.39480254	84.72370886	84.87718074	95.55845229	59.21215132	64.9303591	67.98111582	N1NYM2	 Imidazoleglycerol-phosphate dehydratase - HIS3
CENPK1137D_972	Q86ZR7	YKL033W-A	65.03890103	50.85873121	58.50637522	20.36631656	34.0083336	21.24835201	5.804864252	17.1155053	7.764141423	11.23055689	13.02095762	9.148594934	N1P2F6	 Putative uncharacterized hydrolase YKL033W-A - YKL033W-A
CENPK1137D_927	P36081	YKL077W	27.03894584	28.54245938	27.36740182	23.77086058	21.84304095	25.9197357	31.41947054	30.14661841	25.61878626	28.60253512	31.9678578	29.27979598	N1P2A8	 Uncharacterized protein YKL077W - YKL077W
CENPK1137D_1365	P47122	YJR072C	41.51478018	40.56222253	17.56277004	39.11466056	17.29292902	36.85208842	37.51527749	12.6048094	33.21230852	42.99336128	14.76715546	38.25561005	N1P8R7	 GPN-loop GTPase 1 - NPA3
CENPK1137D_4866	P34222	YBL057C	NA	NA	NA	26.50020496	5.297485206	NA	NA	NA	6.294775916	NA	8.124686046	8.752200243	N1P8R1	 Peptidyl-tRNA hydrolase 2 - PTH2
CENPK1137D_2060	P38930	YOR039W	50.69495416	50.29030388	47.38465618	52.80401755	9.919125003	49.4693047	40.41679104	42.86410474	12.69563528	39.99278116	34.86511777	44.44291934	N1NWG7	 Casein kinase II subunit beta - CKB2
CENPK1137D_3574	P40096	YER159C	23.2753841	61.05107353	22.60861122	20.5187034	68.94306184	24.19778768	18.20601993	20.79718333	24.36500714	20.80157169	69.31965696	21.30871101	N1P5E8	 Negative cofactor 2 complex subunit alpha - BUR6
CENPK1137D_836	P32892	YLL008W	10.52980725	14.604951	16.68102134	7.650087938	6.675889921	7.488030036	19.16175426	16.09680053	16.2177566	17.70005324	16.7102164	17.52801141	N1P0B8	 ATP-dependent RNA helicase DRS1 - DRS1
CENPK1137D_2572	P42844	YNL310C	18.47569067	12.95021457	13.93692236	41.84953388	42.15773296	43.72763902	15.02523652	13.43786331	35.94236	13.09725478	12.74024612	11.75297706	N1P4D6	 Mitochondrial protein import protein ZIM17 - ZIM17
CENPK1137D_2800	P23503	YNL240C	NA	16.7591969	4.401357568	4.644673525	NA	NA	NA	NA	13.77567728	4.005311831	NA	4.400177144	N1NY14	 Cytosolic Fe-S cluster assembly factor NAR1 - NAR1
CENPK1137D_111	P32488	YMR081C	NA	NA	NA	686.5222099	5.784569112	NA	625.1765043	606.5530203	5.096936228	NA	NA	NA	N1NYQ8	 Increasing suppression factor 1 - ISF1
CENPK1137D_2745	P53753	YNR067C	NA	NA	2.161165338	NA	NA	3.452543365	5.185637598	3.998017999	2.443660669	NA	NA	NA	N1NXW2	" Endo-1,3(4)-beta-glucanase 1 - DSE4"
CENPK1137D_3614	P32621	YEL042W	15.98125543	32.50362776	11.57159207	9.329068147	35.2670769	27.86503018	29.93214263	29.99866437	11.5341324	31.04001446	9.328648266	10.7543775	N1P5J2	 Guanosine-diphosphatase - GDA1
CENPK1137D_5005	P40523	YIL055C	143.1209537	170.8530429	151.3085426	99.530854	108.3737204	111.7104737	97.28217195	115.6052839	145.9335205	129.2517051	129.7542687	135.0104495	N1P946	 Uncharacterized protein YIL055C - YIL055C
CENPK1137D_3499	P52870	YER087C-B	205.0798996	286.9738371	249.992978	200.2167932	228.6129443	242.9585805	280.1656608	252.8912695	224.8625453	248.2784816	280.9687168	252.2449605	N1P582	 Protein transport protein SBH1 - SBH1
CENPK1137D_2488	P40169	YNL194C	9.703527056	10.19964527	30.63443693	42.10993951	40.06152136	50.91152406	40.00798836	38.91717584	41.08232051	9.582167054	8.048932119	23.99478981	N1NXR1	 Uncharacterized plasma membrane protein YNL194C - YNL194C
CENPK1137D_1170	P14063	YKL138C	NA	NA	24.29120624	12.53200606	4.870875471	NA	17.14792591	16.4527463	4.626362655	NA	NA	5.392539126	N1P8C4	" 54S ribosomal protein L31, mitochondrial - MRPL31"
CENPK1137D_2590	P06786	YNL088W	8.59162186	7.754922723	7.682472121	5.815331219	8.913510618	3.145175127	NA	2.798443648	6.893276254	11.48112195	14.35694959	17.09542414	N1NXH6	 DNA topoisomerase 2 - TOP2
CENPK1137D_1185	P28273	YKL215C	10.68821397	21.31753982	9.469750548	11.38972656	11.41558606	14.90307479	15.92408719	15.01646165	12.31914135	11.90588243	12.22629393	10.97117594	N1P8D6	 5-oxoprolinase - OXP1
CENPK1137D_4207	Q3E785	YDR379C-A	NA	NA	NA	NA	NA	NA	NA	10.82795099	10.56992858	57.24851511	66.3361504	53.81294012	N1P5F2	" Succinate dehydrogenase assembly factor 1, mitochondrial - SDH6"
CENPK1137D_73	Q04212	YMR041C	NA	NA	NA	294.2497707	297.3513821	22.34800687	NA	NA	NA	NA	NA	NA	N1NY81	 D-arabinose 1-dehydrogenase - ARA2
CENPK1137D_2320	P07258	YOR303W	51.68704768	76.63306301	88.57493849	40.53858902	92.17008675	10.63506967	22.28392696	35.45534715	46.44979055	144.3456313	129.4256927	120.4143892	N1NWY7	 Carbamoyl-phosphate synthase arginine-specific small chain - CPA1
CENPK1137D_3944	Q04603	YDR121W	8.780863951	5.002047902	3.145942888	6.360223863	17.293715	NA	NA	NA	NA	NA	NA	6.369263665	N1P6L8	 DNA polymerase epsilon subunit D - DPB4
CENPK1137D_2188	Q12246	YOR171C	9.038590079	2.857301773	7.1629932	NA	6.636398275	NA	NA	1.902088392	2.441196168	NA	NA	1.878027872	N1NX27	 Sphingoid long chain base kinase 4 - LCB4
CENPK1137D_2809	P53860	YNL231C	NA	NA	24.74411297	17.60303033	54.48877522	5.505512973	3.153499286	21.87606402	NA	NA	NA	NA	N1P008	 Phosphatidylinositol transfer protein PDR16 - PDR16
CENPK1137D_4122	Q06631	YDR299W	6.77040379	16.76534228	5.553493223	4.470541033	13.38409246	NA	5.649234457	5.173924214	5.380494854	4.659840211	3.628026457	4.685910607	N1P569	 Protein BFR2 - BFR2
CENPK1137D_691	P41697	YLR319C	18.72319635	15.31983633	14.18616858	18.66089184	20.96521822	22.61503824	20.30943155	21.10555753	9.641529469	16.17946273	7.983537671	16.92136317	N1P006	 Bud site selection protein 6 - BUD6
CENPK1137D_3594	P32611	YEL050C	3.678484321	35.17979588	18.42682259	35.75505733	26.20486164	7.017128456	19.60183357	31.28415402	15.94789909	7.292029033	17.4876697	17.1143728	N1P5H1	" 54S ribosomal protein RML2, mitochondrial - RML2"
CENPK1137D_4711	P38286	YBR159W	13.0193558	10.10031453	25.68472033	33.89043081	30.40183707	33.90516032	30.88135452	12.451061	26.6708072	9.824843093	10.95944033	26.67492969	N1P8A9	 Very-long-chain 3-oxoacyl-CoA reductase - IFA38
CENPK1137D_4543	P38162	YBL107C	50.05264222	38.19665156	36.43673749	47.50208291	33.78720867	47.54703579	42.12624934	45.99676741	40.67070339	50.82775065	44.56649138	53.89951637	N1PAQ7	 Mitochondrial intermembrane space cysteine motif-containing protein MIX23 - MIX23
CENPK1137D_4940	P06182	YAL039C	154.1644712	141.9419119	137.5599451	103.6952639	131.3995636	95.54049557	129.7838277	114.1111642	134.7687003	138.5088302	130.1408624	119.8336587	N1P9S6	 Cytochrome c heme lyase - CYC3
CENPK1137D_5058	P40557	YIL005W	42.4203199	35.18043434	32.74875941	28.68918939	10.08310299	11.2851072	18.70798269	18.47329295	17.66132294	13.67348914	12.54429541	11.93218173	N1P1Q9	 ER-retained PMA1-suppressing protein 1 - EPS1
CENPK1137D_1048	P36132	YKR038C	196.3586631	98.70513341	197.9406386	102.7399745	137.0351145	72.04228495	71.92212902	151.4010659	215.6869733	82.86767458	97.01375715	169.0158322	N1P0H7	 tRNA N6-adenosine threonylcarbamoyltransferase - KAE1
CENPK1137D_3959	P39109	YDR135C	30.56044819	29.96330252	30.50105146	31.12547354	7.397067039	28.66564697	33.15307353	5.242692439	30.77405207	35.09054148	31.20341703	36.55920686	N1P6N0	 Metal resistance protein YCF1 - YCF1
CENPK1137D_501	Q12500	YLR114C	NA	NA	0.824778875	2.333213747	4.826326168	2.681586301	2.554162951	2.16454988	NA	NA	NA	NA	N1NZN1	 Late secretory pathway protein AVL9 - AVL9
CENPK1137D_2524	P53897	YNL157W	17.48024214	19.06861403	108.5735738	21.33232453	17.59421868	20.16459911	20.5964192	129.6248638	17.03082845	12.63607173	15.79725595	15.98322686	N1NZA5	 mRNA stability protein IGO1 - IGO1
CENPK1137D_5388	P38753	YHL002W	7.651599891	7.166797568	5.4441839	15.82591403	15.27633453	16.46905932	3.744456028	13.46154832	7.683839984	4.865976486	4.20842521	5.993125355	N1P2N8	 Class E vacuolar protein-sorting machinery protein HSE1 - HSE1
CENPK1137D_3355	P43569	YFL028C	55.35315829	60.90609616	67.42381457	50.1099267	7.758138854	61.25846295	24.32345132	NA	63.75757005	31.00246245	31.39172184	4.300943844	N1P6P1	 CCR4-associated factor 16 - CAF16
CENPK1137D_575	P14743	YLR195C	47.56814693	34.89761129	27.79476299	63.16376269	84.13809026	14.19478012	23.2019452	17.60471695	28.93789674	51.01133806	70.87473269	51.52316403	N1P6S8	 Glycylpeptide N-tetradecanoyltransferase - NMT1
CENPK1137D_68	P23642	YML115C	37.68361851	15.16289691	60.54841959	51.51632459	73.55679069	46.90899356	42.59455123	40.94198548	60.81803596	28.04900028	26.76234443	28.08382939	N1NY78	 Mannan polymerase I complex VAN1 subunit - VAN1
CENPK1137D_2929	P0C5N3	YGL041W-A	18.87615322	15.07036914	32.8329466	29.17461488	94.4639423	NA	13.90604585	13.1843557	15.94577325	16.04268692	18.11590809	17.73892099	N1P3M3	" Uncharacterized protein YGL041W-A, mitochondrial - YGL041W-A"
CENPK1137D_1793	Q06089	YPR098C	213.0551643	269.5089518	246.1483497	269.423651	236.3693129	312.2431168	316.1930521	305.5232062	313.2327009	323.7355058	274.5956504	280.2508215	N1NWF1	 Uncharacterized mitochondrial outer membrane protein YPR098C - YPR098C
CENPK1137D_4725	P33754	YBR171W	NA	31.44201973	19.80788008	NA	NA	NA	15.32571451	15.71327158	3.383970259	NA	15.69597465	3.924233648	N1P9J2	 Translocation protein SEC66 - SEC66
CENPK1137D_2895	P53157	YGL080W	14.13561071	13.51788334	14.93825035	76.25066271	58.29010809	73.63484822	20.75323171	52.0819694	14.36692692	13.30213278	13.61140428	15.40535075	N1P5G4	 Mitochondrial pyruvate carrier 1 - MPC1
CENPK1137D_5273	P38833	YHR127W	303.2458977	322.3799156	333.268171	394.0790937	380.5542445	478.6704834	472.243165	466.7962082	376.6601387	372.5505685	209.3175651	411.4072654	N1P2A4	 Uncharacterized protein YHR127W - YHR127W
CENPK1137D_320	Q03262	YMR278W	5.734032733	2.472653478	9.191005205	13.96408599	13.2352074	14.86957355	5.713923053	3.986271678	11.49590216	NA	NA	NA	N1P604	 Phosphoribomutase - PRM15
CENPK1137D_2908	P43636	YGL065C	NA	NA	NA	21.34535957	2.806827279	NA	NA	3.310834491	9.364910914	25.18225335	NA	21.68534968	N1P9R0	" Alpha-1,3/1,6-mannosyltransferase ALG2 - ALG2"
CENPK1137D_3492	P40055	YER082C	29.72947398	37.28363084	37.61960434	74.99044858	100.6338154	28.52823202	19.11236279	47.35161081	84.97941416	46.62629391	43.57146299	51.75519769	N1P3G1	 U3 small nucleolar RNA-associated protein 7 - UTP7
CENPK1137D_437	Q12345	YLR052W	14.66784724	46.41942306	31.8923836	4.961443985	49.15862027	8.562215778	46.86595518	39.7691034	6.941150138	8.709322437	44.63893025	6.898225811	N1P0Z4	 Ino eighty subunit 3 - IES3
CENPK1137D_3169	P42937	YGR203W	16.93775906	7.568309305	22.71178826	25.27252473	23.10624638	24.78215689	30.12134725	28.43431489	25.54902303	NA	NA	NA	N1P4A0	 CDC25-like phosphatase YCH1 - YCH1
CENPK1137D_5215	P38604	YHR072W	9.898394757	2.666473619	14.72277965	7.544352432	2.519734389	6.573856607	3.340672376	3.320210085	26.0201471	5.209427619	4.132811736	4.903333743	N1P9D7	 Lanosterol synthase - ERG7
CENPK1137D_911	P33324	YKL091C	5.092020793	3.848762499	9.812579324	15.10151164	14.31140807	6.118401216	5.544156633	15.56238699	3.437802172	NA	NA	NA	N1P0I1	 CRAL-TRIO domain-containing protein YKL091C - YKL091C
CENPK1137D_2048	P89105	YOL145C	29.5854671	13.50435013	33.77307824	35.89322065	41.99999044	17.36070519	13.04712395	30.59611897	34.92475172	15.83443118	39.03093299	42.81003669	N1NWU3	 RNA polymerase-associated protein CTR9 - CTR9
